soil_series,texture,slope,erosion,drainage,soil_region,corn_base,soybeans_base,wheat_base,oats_base,hay_base,prod_index
RIGLEY,CH-L,15-25,S,W,3,75,0,30,0,2.5,46
RIGLEY,SL,2-6,S,W,2,105,40,38,0,4,69
RIGLEY,SL,3-8,S,W,2,103,39,37,0,3.9,67
RIGLEY,SL,6-12,S,W,2,100,38,36,0,3.8,65
RIGLEY,SL,6-15,S,W,2,98,38,36,0,3.8,65
RIGLEY,SL,8-15,S,W,2,96,37,35,0,3.7,63
RIGLEY,SL,12-18,S,W,3,91,35,33,0,3.5,60
RIGLEY,SL,15-25,S,W,3,75,0,30,0,2.5,46
RIGLEY,STV-SL,12-25,S,W,3,0,0,0,0,0,0
"RIGLEY-COSHOCTON,C",,18-25,S,W,3,0,0,0,0,3,50
"RIGLEY-RARDEN,C",,15-25,S,W,3,0,0,0,0,3,50
RIMER,LFS,0-2,S,SWP,2,101,35,37,76,4.1,68
RIMER,LFS,0-3,S,SWP,2,101,35,37,76,4.1,68
RIMER,LFS,2-6,S,SWP,2,94,30,32,70,3.6,61
RIMER,LFS,1-4,S,SWP,2,99,34,36,74,4,67
RIMER,LS,0-2,S,SWP,2,101,35,37,76,4.1,68
RIMER,LS,2-6,S,SWP,2,98,33,35,74,3.9,65
RIMER,FSL,0-2,S,SWP,2,104,36,38,78,4.2,70
"RIMER,STRAT-SUBST",LFS,0-2,S,SWP,2,101,35,37,76,4.1,68
"RIMER-FULTON,C",,0-2,S,SWP,2,98,35,38,75,4,67
"RIMER-TEDROW,OVER CLAY",LFS,0-2,S,SWP,2,101,35,37,76,4.1,68
"RIMER-TEDROW,OVER CLAY",LFS,2-6,S,SWP,2,94,30,32,70,3.6,61
"RIMER-TEDROW,C,T-SUBST",LFS,0-2,S,SWP,2,101,35,37,76,4.1,68
"RIMER-TEDROW,C,T-SUBST",LFS,2-6,S,SWP,2,94,30,32,70,3.6,61
"RIMER,DEEP-PH",LFS,0-2,S,SWP,2,100,36,38,78,4.2,69
"RISINGSUN-ROLLERSVILLE,C",,0-1,S,VP,10,100,40,40,70,3.5,65
RITCHEY,L,0-2,S,W,3,60,23,33,68,2.9,49
RITCHEY,L,0-6,S,W,3,60,23,33,68,2.9,49
RITCHEY,L,2-6,S,W,3,60,22,32,68,3,49
RITCHEY,L,6-12,S,W,3,58,22,31,65,2.8,47
RITCHEY,ST-L,0-2,S,W,3,0,0,0,0,0,0
RITCHEY,SIL,1-5,S,W,3,61,24,33,69,2.9,49
RITCHEY,SIL,1-6,S,W,3,61,24,33,69,2.9,49
RITCHEY,SIL,2-6,S,W,3,60,22,32,68,3,49
RITCHEY,SIL,2-6,M,W,3,57,22,31,65,2.8,47
RITCHEY,SIL,6-12,S,W,3,57,22,31,65,2.8,47
RITCHEY,SIL,6-12,M,W,3,55,21,30,63,2.7,45
RITCHEY,SIL,6-18,S,W,3,53,21,29,60,2.6,43
RITCHEY,SIL,12-18,S,W,3,0,0,0,0,2.4,40
RITCHEY,SIL,12-18,M,W,3,0,0,0,0,2.2,37
RITCHEY,SIL,12-25,M,W,3,0,0,0,0,1.8,30
RITCHEY,SIL,18-25,M,W,3,0,0,0,0,1.6,27
RITCHEY,SICL,6-18,SE,W,3,45,18,24,0,2,33
RITCHEY-CHANNAHON,SIL,2-6,M,W,3,60,22,32,68,3,49
RITCHEY-CHANNAHON,SIL,6-12,M,W,3,55,21,30,63,2.7,45
RITCHEY-CHANNAHON,SIL,12-18,M,W,3,52,20,28,58,2.5,42
RITCHEY-CHANNAHON,SOILS,6-12,SE,W,3,0,0,0,0,0,0
RITCHEY-CHANNAHON,SOILS,12-18,SE,W,3,0,0,0,0,0,0
RITCHEY-ROMEO,SIL,2-12,S,W,3,55,21,30,63,2.7,45
RITTMAN,SIL,2-5,S,MW,2,95,35,42,75,4,67
RITTMAN,SIL,2-6,S,MW,2,95,35,42,75,4,67
RITTMAN,SIL,2-6,M,MW,2,90,28,37,68,3.6,61
RITTMAN,SIL,5-10,M,MW,3,80,27,33,65,3.2,55
RITTMAN,SIL,6-12,S,MW,2,85,28,37,68,3.4,58
RITTMAN,SIL,6-12,M,MW,3,80,27,33,65,3.2,55
RITTMAN,SIL,10-15,M,MW,3,75,26,30,60,3,51
RITTMAN,SIL,12-18,S,MW,3,75,26,30,60,3,51
RITTMAN,SIL,12-18,M,MW,3,71,24,29,57,2.9,49
RITTMAN,SIL,12-20,M,MW,3,70,24,29,56,2.9,49
RITTMAN,SIL,12-25,M,MW,3,70,22,29,57,2.8,48
RITTMAN,SIL,15-20,M,MW,3,71,24,29,57,2.9,49
RITTMAN,SIL,18-25,S,MW,3,0,0,0,0,2.5,42
RITTMAN,SIL,18-25,M,MW,3,0,0,0,0,2.2,37
RITTMAN,SICL,6-12,SE,MW,3,71,24,29,57,2.9,49
RITTMAN,SICL,12-18,SE,MW,3,0,0,0,0,2.5,42
RITTMAN,SOILS,10-15,SE,MW,3,0,0,0,0,2.6,43
RITTMAN,SOILS,15-20,SE,MW,3,0,0,0,0,1.7,28
"RITTMAN,SS-SUBST",SIL,2-6,S,MW,2,95,35,42,75,4,67
"RITTMAN,SS-SUBST",SIL,6-12,S,MW,2,85,28,37,68,3.4,58
ROCKMILL,SICL,0-2,S,VP,10,97,37,0,0,0,70
"ROCKMILL,OF-PH",SICL,0-2,S,VP,10,97,37,0,0,0,70
RODMAN,GR-SL,4-12,S,W,3,17,0,0,0,1,15
RODMAN,GR-L,12-18,M,W,3,12,0,0,0,0.8,11
RODMAN,GR-L,12-20,M,W,3,0,0,0,0,0,0
RODMAN,GR-L,18-25,M,W,3,12,0,0,0,0.8,11
RODMAN-CASCO,L,12-18,M,W,3,12,0,0,0,0.8,11
RODMAN-CASCO,L,18-25,M,W,3,0,0,0,0,0,0
RODMAN-CASCO,GR-L,18-25,M,W,3,0,0,0,0,0,0
"RODMAN-CASCO,C",,18-25,S,W,3,0,0,0,0,0.8,13
RODMAN-FOX,SOILS,18-25,M,W,3,0,0,0,0,0,0
"RODMAN-KENDALLVILLE,C",,18-25,M,W,3,0,0,0,0,0.8,13
"ROLLERSVILLE-RISINGSUN,C",,0-1,S,VP,2,100,40,40,70,3.5,65
ROMEO,SIL,0-6,S,W,3,0,0,0,0,2,33
ROMEO,SIL,0-10,S,W,3,0,0,0,0,2,33
ROMEO,SIL,6-18,S,W,3,0,0,0,0,1.8,30
ROMEO,,0-2,S,W,3,0,0,0,0,3,50
ROMEO,,2-6,S,W,3,0,0,0,0,3,50
ROSELMS,L,0-2,S,SWP,3,80,30,34,64,3.7,59
ROSELMS,L,0-3,S,SWP,3,80,30,34,64,3.7,59
ROSELMS,L,2-6,S,SWP,3,76,29,33,61,3.5,56
ROSELMS,SIL,0-2,S,SWP,3,80,30,34,64,3.7,59
ROSELMS,SIL,2-6,S,SWP,3,76,29,33,61,3.5,56
ROSELMS,SICL,0-2,S,SWP,3,77,29,33,62,3.5,56
ROSELMS,SICL,2-6,S,SWP,3,73,28,32,58,3.3,54
ROSELMS,SIC,0-2,S,SWP,3,74,28,32,59,3.4,54
ROSELMS,SIC,0-3,S,SWP,3,74,28,32,59,3.4,54
ROSELMS,SIC,2-6,S,SWP,3,70,27,31,56,3.2,52
ROSELMS,SIC,2-6,M,SWP,3,66,26,31,53,3,49
ROSS,L,0-2,S,W,2,140,46,56,80,5.6,92
ROSS,SIL,0-2,S,W,2,140,46,56,80,5.6,92
"ROSS,RF-PH",SICL,0-2,S,W,2,136,45,54,78,5.4,89
"ROSS,RF-PH",L,0-2,S,W,2,140,46,56,80,5.6,92
"ROSS,OF-PH",L,0-1,S,W,2,140,46,56,80,5.6,92
"ROSS,OF-PH",L,0-2,S,W,2,140,46,56,80,5.6,92
"ROSS,OF-PH",SIL,0-2,S,W,2,140,46,56,80,5.6,92
"ROSS,FF-PH",SIL,0-1,S,W,11,135,44,54,77,5.4,89
"ROSS,OV-PH,FF-PH",SIL,0-2,S,W,11,132,43,0,0,5.3,89
"ROSS,V,SHALLOW",SIL,0-2,S,W,3,65,25,25,50,3,47
"ROSSBURG,OF-PH",SICL,0-2,S,W,2,133,43,53,76,5.3,87
"ROSSBURG,RF-PH",SIL,0-2,S,W,2,140,45,54,78,5.4,90
"ROSSBURG,OF-PH",SIL,0-2,S,W,2,140,45,50,0,4.8,86
"ROSSBURG,FF-PH",SIL,0-2,S,W,11,135,43,48,0,4.6,82
"ROSSBURG,MOD.WET,S-SUBST,OF-PH",SIL,0-1,S,W,2,138,44,50,78,4.8,84
"ROSSBURG-SLOAN,C,OF-PH",,0-2,S,W,2,132,45,50,0,4.7,83
ROSSMOYNE,SIL,0-2,S,MW,2,116,38,52,76,4.6,78
ROSSMOYNE,SIL,0-3,S,MW,2,116,38,52,76,4.6,78
ROSSMOYNE,SIL,1-6,S,MW,2,113,37,50,74,4.5,76
ROSSMOYNE,SIL,2-6,S,MW,2,112,36,50,74,4.4,75
ROSSMOYNE,SIL,2-6,M,MW,2,108,34,48,72,4.2,72
ROSSMOYNE,SIL,3-8,M,MW,2,105,35,47,69,4.2,71
ROSSMOYNE,SIL,6-12,M,MW,2,100,30,44,68,3.8,66
ROSSMOYNE,SIL,6-15,M,MW,2,95,29,42,65,3.6,63
ROSSMOYNE,SIL,8-15,M,MW,2,95,29,42,65,3.6,63
ROSSMOYNE,SIL,12-18,M,MW,3,95,29,42,65,3.6,63
ROSSMOYNE,SICL,2-6,SE,MW,2,92,28,41,63,3.5,61
ROSSMOYNE,SICL,6-12,SE,MW,2,88,26,39,60,3.3,58
ROSSMOYNE,SOILS,6-12,SE,MW,2,88,26,39,60,3.3,58
"ROSSMOYNE-BONNELL,C",,6-12,SE,MW,3,79,22,24,60,3,50
"ROSSMOYNE-CANA,C",,2-6,S,MW,2,110,35,49,74,4.4,74
"ROSSMOYNE-CANA,C",,6-12,M,MW,2,99,31,44,68,3.9,66
ROUNDHEAD,MUCK,0-2,S,VP,10,125,44,0,0,0,86
"ROUNDHEAD,L-SUBST",MUCK,0-1,S,VP,10,125,44,0,0,0,86
RUSH,SIL,0-2,S,W,2,120,46,50,80,4.6,80
RUSH,SIL,0-3,S,W,2,120,46,50,80,4.6,80
RUSH,SIL,2-6,S,W,2,115,44,48,77,4.4,77
RUSSELL,SIL,0-2,S,W,2,118,40,52,78,5,82
RUSSELL,SIL,2-6,S,W,2,114,38,50,76,4.8,79
RUSSELL,SIL,2-6,M,W,2,110,36,48,74,4.4,74
RUSSELL,SIL,3-8,M,W,2,107,36,47,71,4.5,74
RUSSELL,SIL,6-12,S,W,2,106,34,46,72,4.2,71
RUSSELL,SIL,6-12,M,W,2,102,32,44,70,4,68
RUSSELL,SIL,12-18,S,W,3,99,34,44,66,4.2,69
RUSSELL,SIL,12-18,M,W,3,94,32,42,62,4,65
RUSSELL,SIL,18-25,S,W,3,94,0,42,0,3.5,62
RUSSELL,SIL,18-25,M,W,3,0,0,0,0,3.2,53
RUSSELL,SOILS,2-6,SE,W,3,58,24,26,0,2.9,45
RUSSELL,SOILS,6-12,SE,W,3,55,24,26,0,2.9,44
RUSSELL,SOILS,12-18,SE,W,3,0,0,0,0,2.5,42
RUSSELL,SOILS,18-25,SE,W,3,0,0,0,0,0,0
RUSSELL-MIAMIAN,SIL,0-2,S,W,2,105,40,45,0,4.5,74
RUSSELL-MIAMIAN,SIL,2-6,S,W,2,107,37,49,75,3.9,71
RUSSELL-MIAMIAN,SIL,2-6,M,W,2,104,36,48,72,3.7,68
RUSSELL-MIAMIAN,SIL,6-12,M,W,2,85,30,38,70,3.2,58
RUSSELL-MIAMIAN,SIL,12-18,M,W,3,75,21,27,46,3.1,49
"RUSSELL-MIAMIAN,BR-SUBST",SIL,2-6,S,W,2,107,37,49,75,3.9,71
"RUSSELL-MIAMIAN,BR-SUBST",SIL,2-6,M,W,2,104,36,48,72,3.7,68
RUSSELL-XENIA,SIL,2-6,M,W,2,109,36,48,74,4.3,73
SANDUSKY,GR-COSL,0-2,S,VP,10,115,40,45,0,0,77
SANDUSKY,L,0-1,S,VP,10,115,40,45,0,0,77
SANDUSKY,L,0-2,S,VP,10,115,40,45,0,0,77
"SARAHSVILLE,FF-PH",SIC,0-2,S,SWP,11,85,30,0,65,3,56
"SARAHSVILLE,FF-PH",SICL,0-2,S,SWP,11,88,31,0,67,3.1,57
"SARANAC,RF-PH",SICL,0-1,S,VP,2,130,43,52,0,4.9,84
"SARANAC,FF-PH",SICL,0-2,S,VP,11,100,35,0,0,0,69
"SARANAC,OF-PH",SICL,0-2,S,VP,2,120,40,48,0,4.5,78
"SARANAC,T-SUBST,FF-PH",SICL,0-1,S,VP,11,100,35,0,0,0,69
"SARANAC,FF-PH",SIC,0-2,S,VP,11,100,40,0,0,0,72
SARDINIA,SIL,0-2,S,MW,2,110,38,46,70,4.2,72
SARDINIA,SIL,1-6,S,MW,2,106,36,44,68,4,69
SARDINIA,SIL,1-8,S,MW,2,106,36,44,68,4,69
SARDINIA,SIL,2-6,S,MW,2,106,36,44,68,4,69
SARDINIA,SIL,2-6,M,MW,2,101,35,42,64,3.9,67
SARDINIA,SIL,6-12,M,MW,2,97,33,40,62,3.7,64
SAVONA,SIL,0-2,S,SWP,2,130,45,50,82,4,78
SAYLESVILLE,SICL,6-12,M,W,2,90,28,40,0,3.8,62
SCHAFFENAKER,LS,2-12,S,W,3,0,0,22,25,1,22
SCHAFFENAKER,LS,12-18,S,W,3,0,0,0,0,0.8,13
SCHAFFENAKER,LS,12-25,S,W,3,0,0,0,0,0.8,13
SCIOTO,SIL,0-2,S,W,2,96,32,44,75,4.4,70
SCIOTO,SIL,2-6,S,W,2,92,30,42,73,4.2,67
SCIOTO,SICL,6-12,M,W,2,80,27,36,63,3.4,57
"SCIOTO,RF-PH",SIL,0-2,S,W,2,96,32,44,75,4.4,70
SCIOTOVILLE,SIL,0-2,S,MW,2,112,38,54,76,4.6,78
SCIOTOVILLE,SIL,0-4,S,MW,2,110,37,53,74,4.5,76
SCIOTOVILLE,SIL,1-6,S,MW,2,108,36,52,74,4.4,75
SCIOTOVILLE,SIL,1-8,S,MW,2,108,36,52,74,4.4,75
SEBRING,SIL,0-2,S,P,2,98,30,34,68,3,58
SEBRING,SICL,0-2,S,P,2,95,29,33,66,2.9,56
"SEBRING,RF-PH",SIL,0-2,S,P,2,98,30,34,68,3,58
"SEBRING,SS-SUBST",SIL,0-2,S,P,2,98,30,34,68,3,58
"SEBRING,T-SUBST",SIL,0-2,S,P,2,98,30,34,68,3,58
"SEBRING,V,DARK SURFACE",SIL,0-2,S,P,2,98,30,34,68,3,58
SECONDCREEK,SICL,0-1,S,VP,2,122,43,47,72,4.7,79
"SECONDCREEK,OV-PH",SIL,0-1,S,VP,2,118,42,45,70,4.5,76
SEES,SICL,2-6,S,MW,2,107,38,43,72,4,70
SEES,SICL,4-12,M,MW,2,100,36,40,68,3.8,66
SEES,SICL,12-18,M,MW,3,92,33,37,63,3.5,61
SEES-WOOLPER,SIL,12-18,S,MW,3,75,25,30,0,3,50
SENECAVILLE,SIL,0-2,S,MW,2,108,34,46,80,4.6,75
SEWARD,LFS,0-2,S,MW,2,95,31,33,70,3.7,62
SEWARD,LFS,1-6,S,MW,2,92,30,32,68,3.6,61
SEWARD,LFS,2-6,S,MW,2,91,30,32,67,3.5,60
SEWARD,LFS,6-12,S,MW,2,87,28,30,64,3.4,57
SEWARD,LFS,12-18,S,MW,3,82,27,28,60,3.2,54
SEWARD,FSL,2-6,S,MW,2,94,30,32,70,3.6,61
"SEWARD,DEEP-PH",LFS,0-5,S,MW,2,93,30,32,68,3.6,61
"SEWARD,ST-SUBST",LFS,2-6,S,MW,2,91,30,32,67,3.5,60
"SEWARD,ST-SUBST",LFS,6-12,S,MW,2,87,28,30,64,3.4,57
"SEWARD-OTTOKEE,OVER CLAY",LFS,0-2,S,MW,2,95,31,33,70,3.7,62
"SEWARD-OTTOKEE,OVER CLAY",LFS,2-6,S,MW,2,91,30,32,67,3.5,60
"SEWARD-OTTOKEE,T-SUBST",LFS,0-2,S,MW,2,95,31,33,70,3.7,62
"SEWARD-OTTOKEE,T-SUBST",LFS,2-6,S,MW,2,91,30,32,67,3.5,60
SHAWTOWN,L,0-2,S,W,2,96,30,40,80,4,67
SHAWTOWN,L,2-6,S,W,2,92,29,38,77,3.8,64
SHEFFIELD,SIL,0-2,S,P,2,88,30,34,68,3,56
"SHEFFIELD,STRAT-SUBST",SIL,0-2,S,P,2,88,30,34,68,3,56
SHELOCTA,SIL,1-6,S,W,2,100,35,40,68,4,67
SHELOCTA,SIL,2-6,S,W,2,100,35,40,68,4,67
SHELOCTA,SIL,3-8,S,W,2,100,35,40,68,4,67
SHELOCTA,SIL,6-15,S,W,2,95,30,35,68,4,64
SHELOCTA,SIL,8-15,S,W,2,95,30,35,68,4,64
SHELOCTA,SIL,12-20,S,W,3,80,0,30,60,3.5,56
SHELOCTA,SIL,15-25,S,W,3,80,0,30,60,3.5,56
SHELOCTA-CRUZE,SIL,15-25,S,W,3,75,0,25,58,3,50
"SHELOCTA-CRUZE,C",,15-25,S,W,3,75,0,25,58,3,50
"SHELOCTA-MUSE,C",,15-25,S,W,3,75,0,25,58,3,50
"SHELOCTA-MUSE,AS,HILLY",,15-25,S,W,3,73,21,33,50,3,49
SHINROCK,L,0-2,S,MW,2,112,38,54,80,4.6,78
SHINROCK,CL,6-12,M,MW,2,95,32,46,68,3.9,66
SHINROCK,SIL,0-2,S,MW,2,112,38,54,80,4.6,78
SHINROCK,SIL,2-6,S,MW,2,110,36,52,80,4.6,77
SHINROCK,SIL,2-6,M,MW,2,103,35,50,74,4.2,72
SHINROCK,SIL,6-12,S,MW,2,103,35,50,74,4.2,72
SHINROCK,SIL,6-12,M,MW,2,99,33,48,70,4,68
SHINROCK,SIL,12-18,M,MW,3,90,30,43,64,3.7,63
SHINROCK,SICL,2-6,M,MW,2,100,34,48,71,4.1,70
SHINROCK,SICL,6-12,M,MW,2,95,32,46,68,3.9,66
SHINROCK,SICL,8-20,SE,MW,3,0,0,0,0,2.8,47
SHINROCK,SICL,12-18,M,MW,3,88,29,42,65,3.5,61
SHINROCK,SOILS,18-25,S,MW,3,0,0,0,0,3,50
"SHINROCK-MARTINSVILLE,C",,6-12,M,MW,2,105,38,42,70,3.5,66
"SHINROCK-MARTINSVILLE,C",,12-18,M,MW,3,80,28,34,64,3.5,57
"SHINROCK-TUSCOLA,C",,3-8,M,MW,2,94,30,44,71,3.5,63
"SHINROCK,T-SUB-GLYNWOOD,C",,1-4,S,MW,2,108,35,47,77,4.5,74
"SHINROCK,V,S-SUBSL",SIL,0-2,S,MW,2,112,38,54,80,4.6,78
"SHOALS,OF-PH",SIL,0-1,S,SWP,2,118,40,50,74,4.3,76
SHOALS,SIL,0-2,S,SWP,2,118,40,50,74,4.3,76
"SHOALS,RF-PH",SIL,0-2,S,SWP,2,120,46,46,74,4.3,77
"SHOALS,OF-PH",SIL,0-2,S,SWP,2,118,40,50,74,4.3,76
"SHOALS,FF-PH",SIL,0-2,S,SWP,11,115,32,35,65,4,68
SHOALS,SICL,0-2,S,SWP,2,114,39,49,72,4.3,75
"SHOALS,FF-PH",SICL,0-2,S,SWP,11,112,31,34,63,3.9,66
SHOALS,L,0-2,S,SWP,2,118,40,50,74,4.3,76
"SHOALS,OF-PH",L,0-2,S,SWP,2,118,40,50,74,4.3,76
"SHOALS,FF-PH",L,0-2,S,SWP,11,115,32,35,65,4,68
"SHOALS,T-SUBST,OF-PH",SIL,0-1,S,SWP,2,118,40,50,74,4.3,76
"SHOALS,V,T-SUBST",SIL,0-2,S,SWP,2,118,40,50,74,4,74
"SHOALS-SLOAN,OVER LM",SOILS,0-2,S,SWP,2,110,40,35,65,4.3,71
"SHOALS-SLOAN,C,MOD TO LM,FF-PH",,0-2,S,SWP,11,98,26,0,0,0,0
"SHOALS,V,CO-SUBSL",L,0-2,S,SWP,2,100,26,30,64,3.8,62
"SHOALS,V,MOD.SHALLOW",SIL,0-2,S,SWP,3,80,30,30,60,3,53
SISSON,LFS,2-6,S,W,2,103,33,48,75,4.4,72
SISSON,FSL,2-6,S,W,2,106,34,50,77,4.5,74
SISSON,FSL,6-12,M,W,2,97,31,46,71,4.1,68
SISSON,L,2-6,S,W,2,114,37,54,83,4.8,80
SISSON,L,6-12,S,W,2,105,34,50,76,4.4,73
SISSON,L,12-18,S,W,3,96,31,45,70,4,67
SISSON,SIL,2-6,S,W,2,114,37,54,83,4.8,80
SISSON,SIL,6-12,M,W,2,100,33,48,78,4.2,71
SISSON,SIL,12-18,M,W,3,91,30,43,66,3.8,64
SISSON,SIL,12-18,SE,W,3,0,0,0,0,2.5,42
SISSON,SIL,18-25,M,W,3,0,0,0,0,3,50
"SKIDMORE,0F-PH",CB-SIL,0-2,S,W,3,70,25,30,0,3,49
"SKIDMORE,0F-PH",GR-L,0-2,S,W,3,80,25,35,0,3,52
"SKIDMORE,FF-PH",GR-L,0-2,S,W,3,80,25,35,0,3,52
"SKIDMORE,OF-PH",SIL,0-2,S,W,3,85,30,35,0,3,54
"SKIDMORE,OF-PH",CN-SIL,2-6,S,W,3,80,25,35,0,3,52
"SKIDMORE,V",GR-L,0-3,S,W,2,110,30,40,0,3,61
"SKIDMORE,V",GR-L,3-8,S,W,2,95,30,40,0,3,57
SLEETH,L,0-3,S,SWP,2,120,42,48,70,4,74
SLEETH,SIL,0-2,S,SWP,2,120,42,48,70,4,74
SLEETH,SIL,0-3,S,SWP,2,120,42,48,70,4,74
SLEETH,SIL,2-6,S,SWP,2,110,40,45,68,4,71
"SLEETH,M-SUBST",SIL,0-2,S,SWP,2,120,42,48,70,4,74
"SLEETH,M-SUBST",SIL,2-6,S,SWP,2,110,40,45,68,4,71
"SLEETH,L-SUBST",SIL,0-3,S,SWP,2,120,42,48,70,4,74
"SLIGO,OF-PH",SIL,0-1,S,MW,2,105,40,46,74,4,71
SLOAN,L,0-2,S,VP,11,120,42,0,0,4.6,80
"SLOAN,OF-PH",L,0-1,S,VP,2,123,45,49,0,4.6,80
"SLOAN,OF-PH",L,0-2,S,VP,2,123,45,49,0,4.6,80
SLOAN,SIL,0-2,S,VP,11,120,42,0,0,4.6,80
"SLOAN,FF-PH",SIL,0-1,S,VP,11,120,42,0,0,4.6,80
"SLOAN,FF-PH",SIL,0-2,S,VP,11,120,42,0,0,4.6,80
"SLOAN,OF-PH",SIL,0-2,S,VP,2,123,45,49,0,4.6,80
"SLOAN,OV-PH",SIL,0-2,S,VP,11,120,42,0,0,4.6,80
"SLOAN,S-SUBST,OF-PH",SIL,0-1,S,VP,2,120,42,0,0,4.6,80
"SLOAN,S-SUBST,OF-PH",SIL,0-2,S,VP,2,123,45,49,0,4.6,80
"SLOAN,T-SUBST,OF-PH",SIL,0-2,S,VP,2,123,45,49,0,4.6,80
SLOAN,SICL,0-2,S,VP,11,117,41,0,0,4.5,78
"SLOAN,OF-PH",SICL,0-1,S,VP,2,120,44,48,0,4.5,79
"SLOAN,FF-PH",SICL,0-1,S,VP,11,117,41,0,0,4.5,78
"SLOAN,OF-PH",SICL,0-2,S,VP,2,120,44,48,0,4.5,79
"SLOAN,FF-PH",SICL,0-2,S,VP,11,117,41,0,0,4.5,78
"SLOAN,OVER LM",SICL,0-2,S,VP,2,110,40,44,72,4.6,75
"SLOAN,LM-SUBST,OF-PH",SICL,0-1,S,VP,2,120,44,48,0,4.5,79
"SLOAN,S-SUBST,OF-PH",SICL,0-2,S,VP,2,107,41,43,70,4.1,71
"SLOAN,T-SUBST,FF-PH",SICL,0-1,S,VP,11,117,41,0,0,4.5,78
"SLOAN,T-SUBST,OF-PH",SICL,0-2,S,VP,2,120,44,48,0,4.5,79
"SLOAN,V,GRAV-SUBSL",SIL,0-2,S,VP,2,110,37,35,70,3.5,65
SMOTHERS,SIL,0-2,S,SWP,2,106,36,40,72,4.2,70
SMOTHERS,SIL,2-4,S,SWP,2,103,35,38,70,4,68
SPARGUS,CN-SIL,2-6,S,W,2,100,35,40,68,4,67
SPARTA,LFS,0-3,S,E,3,72,22,30,36,2.8,46
SPARTA,LS,0-6,S,E,3,70,21,29,35,2.7,45
SPINKS,FS,1-6,S,W,3,80,27,35,70,3,55
SPINKS,FS,2-6,S,W,3,80,27,35,70,3,55
SPINKS,FS,6-12,S,W,3,76,26,33,67,2.9,52
SPINKS,FS,6-18,S,W,3,72,27,31,64,2.7,50
SPINKS,FS,12-18,S,W,3,69,24,31,61,2.6,47
SPINKS,LFS,0-6,S,W,3,80,27,35,70,3,55
SPINKS,LFS,2-6,S,W,3,80,27,35,70,3,55
SPINKS,LFS,6-12,S,W,3,76,26,33,67,2.9,52
SPINKS,LFS,12-18,S,W,3,69,24,31,61,2.6,47
SPINKS,LS,2-6,S,W,3,80,27,35,70,3,55
ST. CLAIR,L,2-6,S,MW,2,92,28,38,78,3.4,61
ST. CLAIR,L,6-12,M,MW,3,84,26,35,71,3.1,56
ST. CLAIR,SIL,2-6,S,MW,2,92,28,38,78,3.4,61
ST. CLAIR,SIL,2-6,M,MW,2,88,27,36,75,3.3,59
ST. CLAIR,SIL,6-12,S,MW,2,88,27,36,75,3.3,59
ST. CLAIR,SIL,6-12,M,MW,3,84,26,35,71,3.1,56
ST. CLAIR,SIL,12-18,M,MW,3,77,23,32,65,2.8,51
ST. CLAIR,SIL,12-25,M,MW,3,0,0,0,0,2.5,42
ST. CLAIR,SICL,2-6,M,MW,2,85,26,35,72,3.1,56
ST. CLAIR,SICL,4-12,M,MW,3,81,25,34,69,3,54
ST. CLAIR,SICL,6-12,M,MW,3,81,25,34,69,3,54
ST. CLAIR,SICL,12-18,M,MW,3,74,22,30,62,2.7,49
ST. CLAIR,SICL,12-25,M,MW,3,0,0,0,0,2.4,40
ST. CLAIR,SICL,12-25,SE,MW,3,0,0,0,0,0,0
ST. CLAIR,SICL,18-25,M,MW,3,0,0,0,0,0,0
ST. CLAIR,SIC,6-12,SE,MW,3,0,0,0,0,2.8,47
ST. CLAIR,SIC,12-18,SE,MW,3,0,0,0,0,0,0
ST. CLAIR,SIC,12-25,SE,MW,3,0,0,0,0,0,0
ST. CLAIR,SIC,18-25,SE,MW,3,0,0,0,0,0,0
ST. CLAIR,C,12-18,SE,MW,3,0,0,0,0,0,0
STAFFORD,LFS,0-2,S,SWP,2,90,30,46,77,3.8,65
STAFFORD,FSL,0-2,S,SWP,2,93,31,47,79,3.9,67
"STAFFORD,V",SL,0-2,S,SWP,2,93,31,47,79,3.9,67
"STANHOPE,FF-PH",SIL,0-2,S,P,11,90,26,30,60,3.3,56
STEINSBURG,SL,15-25,S,W,3,65,0,30,0,3,48
"STEINSBURG-RIGLEY,V",FSL,3-8,S,W,2,105,38,45,70,4.5,73
"STEINSBURG-RIGLEY,V",FSL,8-15,S,W,2,100,36,40,59,4,66
"STEINSBURG-RIGLEY,V",FSL,15-25,S,W,3,85,0,34,50,3.7,58
"STENDAL,OF-PH",SIL,0-2,S,SWP,2,95,30,40,60,3.5,61
"STENDAL,FF-PH",SIL,0-2,S,SWP,11,92,30,35,0,3.5,59
"STONE,RF-PH",CL,0-2,S,SWP,2,115,44,50,74,4.8,80
STONE,SICL,0-2,S,SWP,2,115,44,50,74,4.8,80
STONELICK,FSL,0-2,S,W,2,95,30,38,68,3.5,62
"STONELICK,FF-PH",FSL,0-2,S,W,11,95,30,35,0,3.5,60
STONELICK,SL,0-2,S,W,2,90,25,35,68,3.5,59
"STONELICK,OF-PH",SL,0-2,S,W,2,92,29,36,67,3.5,60
STONELICK,L,0-2,S,W,2,95,30,38,70,3.6,62
"STONELICK,OF-PH",L,0-2,S,W,2,95,30,38,70,3.6,62
"STONELICK,GR-SUBST,FF-PH",L,0-1,S,W,11,95,30,35,0,3.5,60
