id,org_soil_2017,org_soil_2018,org_soil
DUNCANNONSIL0-2SW,FALSE,FALSE,FALSE
DUNCANNONSIL2-6SW,FALSE,FALSE,FALSE
DUNCANNONSIL6-12SW,FALSE,FALSE,FALSE
"DUNHAM,OV-PHSIL0-2SP",FALSE,FALSE,FALSE
DUNHAMSICL0-2SP,FALSE,FALSE,FALSE
"EDEN,C12-18MW",FALSE,FALSE,FALSE
"EDEN,C18-25MW",FALSE,FALSE,FALSE
"EDEN,C2-6MW",FALSE,FALSE,FALSE
"EDEN,C6-12MW",FALSE,FALSE,FALSE
EDENFL-SICL12-18MW,FALSE,FALSE,FALSE
EDENFL-SICL18-25MW,FALSE,FALSE,FALSE
EDENSICL15-25MW,FALSE,FALSE,FALSE
EDENSICL15-25SW,FALSE,FALSE,FALSE
EDENSICL3-8MW,FALSE,FALSE,FALSE
EDENSICL8-15MW,FALSE,FALSE,FALSE
EDENTONCL12-25SEW,FALSE,FALSE,FALSE
EDENTON-FAIRMONTSOILS18-25MW,FALSE,FALSE,FALSE
EDENTON-FAIRMONTSOILS18-25SEW,FALSE,FALSE,FALSE
EDENTONL12-18MW,FALSE,FALSE,FALSE
EDENTONL18-25MW,FALSE,FALSE,FALSE
EDENTONL6-12MW,FALSE,FALSE,FALSE
EDENTONSIL12-18MW,FALSE,FALSE,FALSE
EDENTONSIL2-6MW,FALSE,FALSE,FALSE
EDENTONSIL2-6SW,FALSE,FALSE,FALSE
EDENTONSIL6-12MW,FALSE,FALSE,FALSE
EDENTONSOILS12-18SEW,FALSE,FALSE,FALSE
EDENTONSOILS6-12SEW,FALSE,FALSE,FALSE
EDWARDSMUCK0-1SVP,TRUE,FALSE,TRUE
EDWARDSMUCK0-2SVP,TRUE,FALSE,TRUE
"EEL,FF-PHL0-2SMW",TRUE,FALSE,TRUE
"EEL,FF-PHSIL0-2SMW",TRUE,FALSE,TRUE
"EEL,GR-SUBST,OF-PHSIL0-1SMW",FALSE,FALSE,FALSE
"EEL,GR-SUBST,OF-PHSIL0-2SMW",FALSE,FALSE,FALSE
EELL0-2SMW,FALSE,FALSE,FALSE
"EEL,MOD DEEP TO LM,FF-PHSIL0-2SMW",FALSE,FALSE,FALSE
"EEL,OF-PHSIL0-2SMW",FALSE,FALSE,FALSE
"EEL,OVER LMSIL0-2SMW",FALSE,FALSE,FALSE
EELSIL0-2SMW,FALSE,FALSE,FALSE
"EEL,V,OF-PHSIL0-2SMW",FALSE,FALSE,FALSE
"ELBA-BELPRE,C12-18SW",FALSE,FALSE,FALSE
"ELBA-BELPRE,C18-25MW",FALSE,FALSE,FALSE
ELBA-GUERNSEYSICL15-25MW,FALSE,FALSE,FALSE
ELBASICL15-25MW,FALSE,FALSE,FALSE
ELBASICL15-25SW,FALSE,FALSE,FALSE
ELBASICL3-8SW,FALSE,FALSE,FALSE
ELBASICL8-15MW,FALSE,FALSE,FALSE
ELBASICL8-15SW,FALSE,FALSE,FALSE
ELBA-UPSHURSICL15-25MW,FALSE,FALSE,FALSE
"ELDEAN-CASCO,C6-12MW",FALSE,FALSE,FALSE
"ELDEAN-CASCO,C6-15MW",FALSE,FALSE,FALSE
"ELDEAN-CASCO,C6-18SEW",FALSE,FALSE,FALSE
ELDEAN-CASCOGR-L12-18MW,FALSE,FALSE,FALSE
ELDEAN-CASCOGR-L6-12MW,FALSE,FALSE,FALSE
ELDEANCL6-12SEW,FALSE,FALSE,FALSE
ELDEANGR-CL12-18SEW,FALSE,FALSE,FALSE
ELDEANGR-CL6-12SEW,FALSE,FALSE,FALSE
ELDEANGR-L0-2SW,FALSE,FALSE,FALSE
ELDEANGR-L2-6MW,FALSE,FALSE,FALSE
ELDEANGR-L2-6SW,FALSE,FALSE,FALSE
ELDEANGR-L6-12MW,FALSE,FALSE,FALSE
ELDEAN-KENDALLVILLEL0-2SW,FALSE,FALSE,FALSE
ELDEAN-KENDALLVILLEL2-6SW,FALSE,FALSE,FALSE
ELDEAN-KENDALLVILLEL6-12MW,FALSE,FALSE,FALSE
ELDEANL0-2SW,FALSE,FALSE,FALSE
ELDEANL2-6MW,FALSE,FALSE,FALSE
ELDEANL2-6SW,FALSE,FALSE,FALSE
ELDEANL6-12MW,FALSE,FALSE,FALSE
ELDEANL6-12SW,FALSE,FALSE,FALSE
"ELDEAN-MIAMIAN,C12-18MW",FALSE,FALSE,FALSE
"ELDEAN-MIAMIAN,C12-18SEW",FALSE,FALSE,FALSE
"ELDEAN-MIAMIAN,C2-6MW",FALSE,FALSE,FALSE
"ELDEAN-MIAMIAN,C2-6SW",FALSE,FALSE,FALSE
"ELDEAN-MIAMIAN,C6-12MW",FALSE,FALSE,FALSE
"ELDEAN-MIAMIAN,C6-12SEW",FALSE,FALSE,FALSE
"ELDEAN-MIAMIAN,C6-12SW",FALSE,FALSE,FALSE
"ELDEAN-MORLEY,C2-6MW",FALSE,FALSE,FALSE
"ELDEAN-MORLEY,C6-15MW",FALSE,FALSE,FALSE
ELDEANSIL0-2SW,FALSE,FALSE,FALSE
ELDEANSIL0-3SW,FALSE,FALSE,FALSE
ELDEANSIL12-18MW,FALSE,FALSE,FALSE
ELDEANSIL1-4SW,FALSE,FALSE,FALSE
ELDEANSIL2-6MW,FALSE,FALSE,FALSE
ELDEANSIL2-6SW,FALSE,FALSE,FALSE
ELDEANSIL6-12MW,FALSE,FALSE,FALSE
"ELKINSVILLE,RF-PHSIL0-2SW",FALSE,FALSE,FALSE
ELKINSVILLESIL0-2SW,FALSE,FALSE,FALSE
ELKINSVILLESIL0-3SW,FALSE,FALSE,FALSE
ELKINSVILLESIL15-25SW,FALSE,FALSE,FALSE
ELKINSVILLESIL1-6SW,FALSE,FALSE,FALSE
ELKINSVILLESIL1-8SW,FALSE,FALSE,FALSE
ELKINSVILLESIL2-6SW,FALSE,FALSE,FALSE
ELKINSVILLESIL3-8SW,FALSE,FALSE,FALSE
ELKINSVILLESIL6-12MW,FALSE,FALSE,FALSE
ELKINSVILLESIL6-12SW,FALSE,FALSE,FALSE
ELKINSVILLESIL8-15SW,FALSE,FALSE,FALSE
"ELLIOTT,BR-SUBSTSIL0-2SSWP",FALSE,FALSE,FALSE
ELLIOTTSICL0-2SSWP,FALSE,FALSE,FALSE
ELLIOTTSICL0-3SSWP,FALSE,FALSE,FALSE
ELLIOTTSIL0-2SSWP,FALSE,FALSE,FALSE
ELLIOTTSIL0-3SSWP,FALSE,FALSE,FALSE
ELLIOTTSIL0-4SSWP,FALSE,FALSE,FALSE
ELLIOTTSIL1-4SSWP,FALSE,FALSE,FALSE
"ELLSWORTH,SH-SUBSTSIL12-18SMW",FALSE,FALSE,FALSE
"ELLSWORTH,SH-SUBSTSIL6-12SMW",FALSE,FALSE,FALSE
ELLSWORTHSIL0-2SMW,FALSE,FALSE,FALSE
ELLSWORTHSIL12-18MMW,FALSE,FALSE,FALSE
ELLSWORTHSIL12-18SMW,FALSE,FALSE,FALSE
ELLSWORTHSIL12-25MMW,FALSE,FALSE,FALSE
ELLSWORTHSIL18-25MMW,FALSE,FALSE,FALSE
ELLSWORTHSIL18-25SMW,FALSE,FALSE,FALSE
ELLSWORTHSIL2-6MMW,FALSE,FALSE,FALSE
ELLSWORTHSIL2-6SMW,FALSE,FALSE,FALSE
ELLSWORTHSIL6-12MMW,FALSE,FALSE,FALSE
ELLSWORTHSIL6-12SMW,FALSE,FALSE,FALSE
"ELLSWORTH,SS-SUBSTSIL2-6SMW",FALSE,FALSE,FALSE
"ELLSWORTH,SS-SUBSTSIL6-12MMW",FALSE,FALSE,FALSE
"ELLSWORTH,SS-SUBSTSIL6-12SMW",FALSE,FALSE,FALSE
"ELNORA,BR-SUBSTLFS0-4SMW",FALSE,FALSE,FALSE
ELNORALFS0-4SMW,FALSE,FALSE,FALSE
ELNORALFS1-3SMW,FALSE,FALSE,FALSE
ELNORALFS1-5SMW,FALSE,FALSE,FALSE
ELNORALFS2-6SMW,FALSE,FALSE,FALSE
"ENDOAQUENTS,LOAMY0-1SVP",FALSE,FALSE,FALSE
ENOCHL0-8SW,FALSE,FALSE,FALSE
ENOCHL8-25SW,FALSE,FALSE,FALSE
"ENOCH,VERY STONYSH-SICL0-8SW",FALSE,FALSE,FALSE
"ENOCH,VERY STONYSH-SICL15-25SW",FALSE,FALSE,FALSE
ERNESTSIL10-15MMW,FALSE,FALSE,FALSE
ERNESTSIL15-20MMW,FALSE,FALSE,FALSE
ERNESTSIL15-25SMW,FALSE,FALSE,FALSE
ERNESTSIL5-10SMW,FALSE,FALSE,FALSE
ERNESTSIL6-15SMW,FALSE,FALSE,FALSE
ERNESTSIL8-15SMW,FALSE,FALSE,FALSE
"EUCLID,OF-PHSIL0-2SSWP",FALSE,FALSE,FALSE
"EUCLID,RF-PHSIL0-2SSWP",FALSE,FALSE,FALSE
EUCLIDSIL0-2SSWP,FALSE,FALSE,FALSE
FAIRMOUNT-EDENFL-SICL12-25MW,FALSE,FALSE,FALSE
FAIRMOUNTFLV-SIC18-25MW,FALSE,FALSE,FALSE
FAIRMOUNTSICL12-25MW,FALSE,FALSE,FALSE
FAIRPOINTCL0-8SW,FALSE,FALSE,FALSE
FAIRPOINTCL8-20SW,FALSE,FALSE,FALSE
FAIRPOINTCN-CL8-20SW,FALSE,FALSE,FALSE
FAIRPOINTCN-CL8-25SW,FALSE,FALSE,FALSE
FAIRPOINTCN-SICL1-8SW,FALSE,FALSE,FALSE
FAIRPOINTCN-SICL8-25SW,FALSE,FALSE,FALSE
FAIRPOINTCNV-SIL0-8SW,FALSE,FALSE,FALSE
FAIRPOINTCNV-SIL8-25SW,FALSE,FALSE,FALSE
FAIRPOINTGR-CL0-8SW,FALSE,FALSE,FALSE
FAIRPOINTGR-CL8-25SW,FALSE,FALSE,FALSE
FAIRPOINTL0-8SW,FALSE,FALSE,FALSE
FAIRPOINTL8-25SW,FALSE,FALSE,FALSE
FAIRPOINTSHV-CL3-15SW,FALSE,FALSE,FALSE
FAIRPOINTSICL0-8SW,FALSE,FALSE,FALSE
FAIRPOINTSICL1-15SW,FALSE,FALSE,FALSE
FAIRPOINTSICL15-25SW,FALSE,FALSE,FALSE
FAIRPOINTSICL2-12SW,FALSE,FALSE,FALSE
FAIRPOINTSICL8-25SW,FALSE,FALSE,FALSE
FAIRPOINTSIL0-8SW,FALSE,FALSE,FALSE
FAIRPOINTSIL3-15SW,FALSE,FALSE,FALSE
FAIRPOINTSIL8-20SW,FALSE,FALSE,FALSE
FAIRPOINTSIL8-25SW,FALSE,FALSE,FALSE
FARMERSTOWNL0-8SW,FALSE,FALSE,FALSE
FARMERSTOWNL8-20SW,FALSE,FALSE,FALSE
FARMERSTOWNSIL0-8SW,FALSE,FALSE,FALSE
FARMERSTOWNSIL8-20SW,FALSE,FALSE,FALSE
"FAYWOOD-LOWELL,CSIL8-15MW",FALSE,FALSE,FALSE
FAYWOODSICL15-25MW,FALSE,FALSE,FALSE
FAYWOODSIL15-25MW,FALSE,FALSE,FALSE
FAYWOODSIL8-15MW,FALSE,FALSE,FALSE
"FINCASTLE,BR-SUBSTSIL0-2SSWP",FALSE,FALSE,FALSE
"FINCASTLE,BR-SUBSTSIL2-6SSWP",FALSE,FALSE,FALSE
FINCASTLESIL0-2SSWP,FALSE,FALSE,FALSE
FINCASTLESIL0-4SSWP,FALSE,FALSE,FALSE
FINCASTLESIL2-4SSWP,FALSE,FALSE,FALSE
FINCASTLESIL2-6MSWP,FALSE,FALSE,FALSE
FINCASTLESIL2-6SSWP,FALSE,FALSE,FALSE
"FITCHVILLE-BENNINGTON,CSIL0-2SSWP",FALSE,FALSE,FALSE
"FITCHVILLE,C-SUBSTSIL0-3SSWP",FALSE,FALSE,FALSE
"FITCHVILLE,C-SUBSTSIL3-8SSWP",FALSE,FALSE,FALSE
"FITCHVILLE,LOW TERRACESIL0-2SSWP",FALSE,FALSE,FALSE
FITCHVILLESIL0-2SSWP,FALSE,FALSE,FALSE
FITCHVILLESIL0-3SSWP,FALSE,FALSE,FALSE
FITCHVILLESIL1-4SSWP,FALSE,FALSE,FALSE
FITCHVILLESIL2-5SSWP,FALSE,FALSE,FALSE
FITCHVILLESIL2-6SSWP,FALSE,FALSE,FALSE
FITCHVILLESIL3-8SSWP,FALSE,FALSE,FALSE
FITCHVILLESIL6-12SSWP,FALSE,FALSE,FALSE
"FITCHVILLE,T-SUBSTSIL2-6SSWP",FALSE,FALSE,FALSE
"FITCHVILLE,V,GRAV-SUBSLSIL0-2SSWP",FALSE,FALSE,FALSE
"FITCHVILLE,V,GRAV-SUBSLSIL1-6SSWP",FALSE,FALSE,FALSE
"FITCHVILLE,V,GRAV-SUBSLSIL2-6SSWP",FALSE,FALSE,FALSE
"FLATROCK,FF-PHSIL0-2SMW",TRUE,TRUE,TRUE
"FLATROCK,LM-SUBST,OF-PHSIL0-2SMW",FALSE,FALSE,FALSE
"FLATROCK,OF-PHL0-2SMW",FALSE,FALSE,FALSE
"FLATROCK,OF-PHSIL0-2SMW",FALSE,FALSE,FALSE
"FLUVAQUENTS,SILTY,FF-PH0-1SVP",FALSE,FALSE,FALSE
"FOX-CASCO,C12-18MW",FALSE,FALSE,FALSE
FOX-CASCO-RODMANSOILS12-25MW,FALSE,FALSE,FALSE
FOX-CASCO-RODMANSOILS12-25SEW,FALSE,FALSE,FALSE
FOX-CASCOSOILS12-18MW,FALSE,FALSE,FALSE
FOX-CASCOSOILS6-12SEW,FALSE,FALSE,FALSE
FOXCL12-18SEW,FALSE,FALSE,FALSE
FOXCL6-12MW,FALSE,FALSE,FALSE
FOXCL6-12SEW,FALSE,FALSE,FALSE
FOXGR-L0-2SW,FALSE,FALSE,FALSE
FOXGR-L12-18MW,FALSE,FALSE,FALSE
FOXGR-L12-25SW,FALSE,FALSE,FALSE
FOXGR-L18-25MW,FALSE,FALSE,FALSE
FOXGR-L2-6MW,FALSE,FALSE,FALSE
FOXGR-L2-6SW,FALSE,FALSE,FALSE
FOXGR-L6-12MW,FALSE,FALSE,FALSE
FOXGR-L6-12SW,FALSE,FALSE,FALSE
FOXL0-2SW,FALSE,FALSE,FALSE
FOXL12-18MW,FALSE,FALSE,FALSE
FOXL12-20MW,FALSE,FALSE,FALSE
FOXL2-6MW,FALSE,FALSE,FALSE
FOXL2-6SW,TRUE,FALSE,TRUE
FOXL6-12MW,FALSE,FALSE,FALSE
FOXL6-12SW,FALSE,FALSE,FALSE
"FOX-LYBRAND,C6-12MW",FALSE,FALSE,FALSE
FOX-MIAMIANSIL6-12MW,FALSE,FALSE,FALSE
FOX-MIAMISIL6-12MW,FALSE,FALSE,FALSE
FOXSICL6-12SEW,FALSE,FALSE,FALSE
FOXSIL0-2SW,FALSE,FALSE,FALSE
FOXSIL12-18MW,FALSE,FALSE,FALSE
FOXSIL2-6MW,FALSE,FALSE,FALSE
FOXSIL2-6SW,TRUE,FALSE,TRUE
FOXSIL6-12MW,FALSE,FALSE,FALSE
FOXSL0-2SW,FALSE,FALSE,FALSE
FOXSL2-6SW,FALSE,FALSE,FALSE
FOXSOILS12-18SEW,FALSE,FALSE,FALSE
FOXSOILS6-12SEW,FALSE,FALSE,FALSE
"FOX,T-SUBSTSIL0-2SW",FALSE,FALSE,FALSE
"FOX,T-SUBSTSIL2-6MW",FALSE,FALSE,FALSE
"FOX,T-SUBSTSIL2-6SW",TRUE,FALSE,TRUE
"FRANKSTOWN,V-MERTZ,C3-8SW",FALSE,FALSE,FALSE
"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW",FALSE,FALSE,FALSE
FREDERICKTOWNGR-L15-25MW,FALSE,FALSE,FALSE
FREDERICKTOWNGR-L6-15MW,FALSE,FALSE,FALSE
FREDERICKTOWNSIL2-6SW,FALSE,FALSE,FALSE
FRENCHTOWNSIL0-2SP,FALSE,FALSE,FALSE
"FRENCHTOWN,SS-SUBSTSIL0-2SP",FALSE,FALSE,FALSE
FRIESSICL0-1SVP,FALSE,FALSE,FALSE
FRIESSICL0-2SVP,FALSE,FALSE,FALSE
FRIESSIL0-2SVP,FALSE,FALSE,FALSE
FULTONFSL0-2SSWP,FALSE,FALSE,FALSE
"FULTON,GRAV-SUBSTSICL0-2SSWP",FALSE,FALSE,FALSE
FULTONL0-2SSWP,FALSE,FALSE,FALSE
FULTONL0-3SSWP,FALSE,FALSE,FALSE
FULTONL2-6SSWP,FALSE,FALSE,FALSE
"FULTON,L-SUBSTSICL0-2SSWP",FALSE,FALSE,FALSE
"FULTON,L-SUBSTSICL2-6SSWP",FALSE,FALSE,FALSE
FULTONSICL0-2SSWP,FALSE,FALSE,FALSE
FULTONSICL0-3SSWP,FALSE,FALSE,FALSE
FULTONSICL2-6MSWP,FALSE,FALSE,FALSE
FULTONSICL2-6SSWP,FALSE,FALSE,FALSE
FULTONSIL0-2SSWP,FALSE,FALSE,FALSE
FULTONSIL0-4SSWP,FALSE,FALSE,FALSE
FULTONSIL2-6MSWP,FALSE,FALSE,FALSE
FULTONSIL2-6SSWP,FALSE,FALSE,FALSE
"FULTON,S-SUBSTSIL0-2SSWP",FALSE,FALSE,FALSE
"FULTON,T-SUBSTSICL0-2SSWP",FALSE,FALSE,FALSE
"FULTON,T-SUBSTSICL2-6SSWP",FALSE,FALSE,FALSE
"FULTON,T-SUBSTSIL0-2SSWP",FALSE,FALSE,FALSE
"FULTON,V,S-SUBSLL0-2SSWP",FALSE,FALSE,FALSE
GALENFS0-2SMW,FALSE,FALSE,FALSE
GALENFS2-6SMW,FALSE,FALSE,FALSE
GALENLFS0-2SMW,FALSE,FALSE,FALSE
GALENLFS1-6SMW,FALSE,FALSE,FALSE
GALENLFS2-6SMW,FALSE,FALSE,FALSE
"GALEN,LM-SUBSTLFS0-6SMW",FALSE,FALSE,FALSE
"GALEN,SH-SUBSTLFS0-6SMW",FALSE,FALSE,FALSE
GALLIAL12-18SW,FALSE,FALSE,FALSE
GALLIAL6-12SW,FALSE,FALSE,FALSE
GALLIAL8-15MW,FALSE,FALSE,FALSE
GALLIAL8-15SW,FALSE,FALSE,FALSE
GALLIASIL12-18SW,FALSE,FALSE,FALSE
GALLIASIL2-6SW,FALSE,FALSE,FALSE
GALLIASIL6-12SW,FALSE,FALSE,FALSE
GALLIPOLISSIL0-2SMW,FALSE,FALSE,FALSE
GALLIPOLISSIL1-6SMW,FALSE,FALSE,FALSE
GALLIPOLISSIL2-6SMW,FALSE,FALSE,FALSE
GALLIPOLISSIL6-15SMW,FALSE,FALSE,FALSE
GALLMANL0-2SW,FALSE,FALSE,FALSE
GALLMANL1-4SW,FALSE,FALSE,FALSE
GALLMANL2-6SW,FALSE,FALSE,FALSE
GALLMANL6-12SW,FALSE,FALSE,FALSE
"GALLMAN,L-SUBSTL6-12MW",FALSE,FALSE,FALSE
"GALLMAN,L-SUBSTSIL0-2SW",FALSE,FALSE,FALSE
"GALLMAN,L-SUBSTSIL2-6SW",FALSE,FALSE,FALSE
"GALLMAN,L-SUBSTSIL6-12SW",FALSE,FALSE,FALSE
GALLMANSIL0-2SW,FALSE,FALSE,FALSE
GALLMANSIL2-6SW,FALSE,FALSE,FALSE
GALLMANSL2-6SW,FALSE,FALSE,FALSE
"GALLMAN,T-SUBSTSIL2-6SW",FALSE,FALSE,FALSE
GASCONADESICL12-18MW,FALSE,FALSE,FALSE
GASCONADESICL6-12SW,FALSE,FALSE,FALSE
GAVERSSIL2-6SSWP,FALSE,FALSE,FALSE
GEEBURGSICL12-18MMW,FALSE,FALSE,FALSE
GEEBURGSICL18-25MMW,FALSE,FALSE,FALSE
GEEBURGSICL6-12MMW,FALSE,FALSE,FALSE
GEEBURGSICL6-12SEMW,FALSE,FALSE,FALSE
GEEBURGSIL12-18MMW,FALSE,FALSE,FALSE
GEEBURGSIL12-18SMW,FALSE,FALSE,FALSE
GEEBURGSIL12-25MMW,FALSE,FALSE,FALSE
GEEBURGSIL2-6MMW,FALSE,FALSE,FALSE
GEEBURGSIL2-6SMW,FALSE,FALSE,FALSE
GEEBURGSIL6-12MMW,FALSE,FALSE,FALSE
GEEBURGSIL6-12SMW,FALSE,FALSE,FALSE
GEEBURGSIL6-18SMW,FALSE,FALSE,FALSE
"GENESEE,FF-PHL0-2SW",TRUE,TRUE,TRUE
"GENESEE,FF-PHSIL0-2SW",TRUE,TRUE,TRUE
GENESEEFSL0-2SW,FALSE,FALSE,FALSE
GENESEEL0-2SW,FALSE,FALSE,FALSE
"GENESEE,OF-PHL0-2SW",FALSE,FALSE,FALSE
"GENESEE,OF-PHSIL0-2SW",FALSE,FALSE,FALSE
GENESEESIL0-2SW,FALSE,FALSE,FALSE
"GENESEE,S-SUBSTL0-2SW",FALSE,FALSE,FALSE
"GENESEE,S-SUBSTSIL0-2SW",FALSE,FALSE,FALSE
"GENESEE,T-SUBST,OF-PHSIL0-2SW",FALSE,FALSE,FALSE
"GENESEE,T-SUBST,RF-PHSIL0-2SW",FALSE,FALSE,FALSE
"GENESEE,V,FF-PHL0-2SW",FALSE,FALSE,FALSE
GERMANOFSL15-25SW,FALSE,FALSE,FALSE
GERMANOFSL6-15SW,FALSE,FALSE,FALSE
"GERMANO-GILPIN,C15-25SW",FALSE,FALSE,FALSE
"GERMANO-GILPIN,C6-15SW",FALSE,FALSE,FALSE
GERMANOSL15-25SW,FALSE,FALSE,FALSE
GERMANOSL2-6SW,FALSE,FALSE,FALSE
GERMANOSL6-15MW,FALSE,FALSE,FALSE
"GESSIE,FF-PHL0-2SW",TRUE,FALSE,TRUE
"GESSIE,FF-PHSIL0-2SW",TRUE,FALSE,TRUE
"GESSIE,OF-PHSIL0-2SW",FALSE,FALSE,FALSE
GILFORDFSL0-1SVP,FALSE,FALSE,FALSE
GILFORDFSL0-2SVP,FALSE,FALSE,FALSE
GILFORDMK-L0-1SVP,FALSE,FALSE,FALSE
"GILPIN-AARON,C6-15SW",FALSE,FALSE,FALSE
"GILPIN-COSHOCTON,C15-25SW",FALSE,FALSE,FALSE
"GILPIN-COSHOCTON,CSIL6-15SW",FALSE,FALSE,FALSE
GILPIN-COSHOCTONSIL15-25SW,FALSE,FALSE,FALSE
GILPIN-COSHOCTONSIL6-15SW,FALSE,FALSE,FALSE
GILPIN-COSHOCTONSIL8-15SW,FALSE,FALSE,FALSE
"GILPIN-GUERNSEY,C15-25SW",FALSE,FALSE,FALSE
GILPIN-LATHAMSIL15-25SW,FALSE,FALSE,FALSE
"GILPIN-LOWELL,C15-25SW",FALSE,FALSE,FALSE
"GILPIN-LOWELL,C6-15SW",FALSE,FALSE,FALSE
GILPIN-LOWELLSIL15-25SW,FALSE,FALSE,FALSE
GILPIN-LOWELLSIL8-15SW,FALSE,FALSE,FALSE
"GILPIN-RARDEN,C15-25MW",FALSE,FALSE,FALSE
"GILPIN-RARDEN,C15-25SW",FALSE,FALSE,FALSE
"GILPIN-RARDEN,C6-15SW",FALSE,FALSE,FALSE
GILPINSIL12-18SW,FALSE,FALSE,FALSE
GILPINSIL15-25SW,FALSE,FALSE,FALSE
GILPINSIL18-25SW,FALSE,FALSE,FALSE
GILPINSIL2-6SW,FALSE,FALSE,FALSE
GILPINSIL2-8SW,FALSE,FALSE,FALSE
GILPINSIL3-8SW,FALSE,FALSE,FALSE
GILPINSIL6-12MW,FALSE,FALSE,FALSE
GILPINSIL6-12SW,FALSE,FALSE,FALSE
GILPINSIL6-15MW,FALSE,FALSE,FALSE
GILPINSIL6-15SW,FALSE,FALSE,FALSE
GILPINSIL8-15MW,FALSE,FALSE,FALSE
GILPINSIL8-15SW,FALSE,FALSE,FALSE
"GILPIN-SUMMITVILLE-UPSHUR,C12-18SEW",FALSE,FALSE,FALSE
"GILPIN-SUMMITVILLE-UPSHUR,C12-18SW",FALSE,FALSE,FALSE
"GILPIN-SUMMITVILLE-UPSHUR,C18-25SEW",FALSE,FALSE,FALSE
"GILPIN-SUMMITVILLE-UPSHUR,C18-25SW",FALSE,FALSE,FALSE
"GILPIN-SUMMITVILLE-UPSHUR,C6-12SW",FALSE,FALSE,FALSE
"GILPIN-TARHOLLOW,C6-15SW",FALSE,FALSE,FALSE
"GILPIN-TILSIT,C6-12SW",FALSE,FALSE,FALSE
"GILPIN-UPSHUR,C12-18MW",FALSE,FALSE,FALSE
"GILPIN-UPSHUR,C12-18SW",FALSE,FALSE,FALSE
"GILPIN-UPSHUR,C12-20MW",FALSE,FALSE,FALSE
"GILPIN-UPSHUR,C15-25MW",FALSE,FALSE,FALSE
"GILPIN-UPSHUR,C15-25SW",FALSE,FALSE,FALSE
"GILPIN-UPSHUR,C2-6MW",FALSE,FALSE,FALSE
"GILPIN-UPSHUR,C6-12MW",FALSE,FALSE,FALSE
"GILPIN-UPSHUR,C8-15SW",FALSE,FALSE,FALSE
GILPIN-WESTMORELANDSIL12-18MW,FALSE,FALSE,FALSE
GILPIN-WESTMORELANDSIL12-18SEW,FALSE,FALSE,FALSE
GILPIN-WESTMORELANDSIL2-6MW,FALSE,FALSE,FALSE
GILPIN-WESTMORELANDSIL6-12MW,FALSE,FALSE,FALSE
GINATSIL0-2SP,FALSE,FALSE,FALSE
"GLENDORA,FF-PHLFS0-2SVP",FALSE,FALSE,FALSE
"GLENFORD,OF-PHSIL0-2SMW",FALSE,FALSE,FALSE
GLENFORDSIL0-2SMW,FALSE,FALSE,FALSE
GLENFORDSIL0-3SMW,FALSE,FALSE,FALSE
GLENFORDSIL12-18MMW,FALSE,FALSE,FALSE
GLENFORDSIL12-18SMW,FALSE,FALSE,FALSE
GLENFORDSIL1-7SMW,FALSE,FALSE,FALSE
GLENFORDSIL18-25MMW,FALSE,FALSE,FALSE
GLENFORDSIL1-8SMW,FALSE,FALSE,FALSE
GLENFORDSIL2-5SMW,FALSE,FALSE,FALSE
GLENFORDSIL2-6SMW,FALSE,FALSE,FALSE
GLENFORDSIL3-8SMW,FALSE,FALSE,FALSE
GLENFORDSIL5-10MMW,FALSE,FALSE,FALSE
GLENFORDSIL5-10SMW,FALSE,FALSE,FALSE
GLENFORDSIL6-12MMW,FALSE,FALSE,FALSE
GLENFORDSIL6-12SMW,FALSE,FALSE,FALSE
GLENFORDSIL6-15MMW,FALSE,FALSE,FALSE
GLENFORDSIL6-15SMW,FALSE,FALSE,FALSE
GLENFORDSIL7-15SMW,FALSE,FALSE,FALSE
GLENFORDSIL8-15SMW,FALSE,FALSE,FALSE
"GLYNWOOD-BLOUNT-HOUCKTOWN,C1-4SMW",FALSE,FALSE,FALSE
GLYNWOODCL12-18SEMW,FALSE,FALSE,FALSE
GLYNWOODCL2-6MMW,FALSE,FALSE,FALSE
GLYNWOODCL6-12MMW,FALSE,FALSE,FALSE
GLYNWOODCL6-12SEMW,FALSE,FALSE,FALSE
GLYNWOODL0-2SMW,FALSE,FALSE,FALSE
GLYNWOODL12-18MMW,FALSE,FALSE,FALSE
GLYNWOODL2-4SMW,FALSE,FALSE,FALSE
GLYNWOODL2-6MMW,FALSE,FALSE,FALSE
GLYNWOODL2-6SMW,FALSE,FALSE,FALSE
GLYNWOODL6-12MMW,FALSE,FALSE,FALSE
GLYNWOODL6-12SMW,FALSE,FALSE,FALSE
"GLYNWOOD,LM-SUBSTL0-2SMW",FALSE,FALSE,FALSE
GLYNWOODSICL2-6MMW,FALSE,FALSE,FALSE
GLYNWOODSICL6-12MMW,FALSE,FALSE,FALSE
GLYNWOODSICL6-12SEMW,FALSE,FALSE,FALSE
GLYNWOODSIL0-2SMW,FALSE,FALSE,FALSE
GLYNWOODSIL12-18MMW,FALSE,FALSE,FALSE
GLYNWOODSIL2-6MMW,FALSE,FALSE,FALSE
GLYNWOODSIL2-6SMW,FALSE,FALSE,FALSE
GLYNWOODSIL6-12MMW,FALSE,FALSE,FALSE
GLYNWOODSIL6-12SMW,FALSE,FALSE,FALSE
