year,county,real_property_value,public_utility_property_value,tangible_property_value,total_property_value,real_property_tax,public_utility_property_tax,tangible_property_tax,total_property_tax,special_assessments,residential_taxable_value,agricultural_taxable_value,industrial_taxable_value,commercial_taxable_value,mineral_taxable_value,total_taxable_value,parcels,acres_cauv,cauv_taxable,market_value_taxable,appraisal,res_ag_gross_millage,res_ag_net_millage,public_gross_millage,public_net_millage,tangible_millage,tangible_property_delinquent,real_property_delinquent,special_delinquent,total_delinquent,update_year,noncauv_taxable,cauv_tax,cauv_tax_acre,noncauv_tax,noncauv_tax_acre
2010,ross,1077850000000,54042000000,3667000000,1135559000000,46952000000,3273000000,225000000,50449000000,435000000,737034320,162709260,43484300,153917440,290,1097145610,5237,313772,70182850,135587300,update,61.63,44.72,66.74,51.37,62.49,NA,3915300,172992,4088292,2016,92526410,3138577.0519999997,10.002731448312787,4137781.0552,13.187222107772522
2010,sandusky,1120703000000,43606000000,1108000000,1165416000000,47397000000,2548000000,66000000,50011000000,772000000,807660800,120771340,57103380,143700860,31670,1129268050,4859,211912,71112380,222714390,NA,60.51,42.14,56.73,44.72,58.45,NA,4901873,530430,5432303,2018,49658960,2996675.6932,14.141132607874967,2092628.5744000003,9.87498855373929
2010,scioto,829534000000,73571000000,1440000000,904545000000,39993000000,4385000000,88000000,44466000000,1080000000,603247900,113727480,11024480,135769030,7350,863776240,6434,207069,30268410,79886830,reappraisal,60.21,45.87,64.78,51.61,58.91,NA,9699141,1681681,11380821,2016,83459070,1388411.9666999998,6.705069163901887,3828267.5408999994,18.487883463483183
2010,seneca,890398000000,47435000000,1400000000,939233000000,38788000000,3057000000,89000000,41933000000,723000000,596888140,155076180,33178040,98055400,18930,883216690,6326,312936,62903470,307261940,NA,65.29,42.92,67.45,56.56,65.64,NA,2849839,370261,3220100,2017,92172710,2699816.9324,8.627377266917197,3956052.7132,12.641730939233582
2010,shelby,934183000000,30557000000,847000000,965588000000,44758000000,1901000000,56000000,46714000000,881000000,614671190,128251990,102519150,91698940,0,937141270,5781,223700,45889840,268635210,NA,61.51,44.63,62.27,49.61,60.29,NA,2104546,541075,2645621,2017,82362150,2048063.5592000003,9.155402589181941,3675822.7545000003,16.431930060348684
2010,stark,6870709000000,246693000000,7333000000,7124735000000,373192000000,19412000000,596000000,393200000000,4259000000,5137492420,241313880,264618080,1181982120,13457930,6838864430,5581,155209,22227920,229041890,NA,82.68,54.3,80.67,58.82,79.22,NA,24956513,9481786,34438299,2018,219085960,1206976.0559999999,7.776456623005108,11896367.627999999,76.64740851368154
2010,summit,12257939000000,225551000000,17297000000,12500788000000,749729000000,20288000000,1600000000,771617000000,29665000000,9361598220,101467420,383560890,2452978760,7414010,12307019300,1178,20676,8871270,59675880,NA,89.97,61.01,89.22,65.6,90.65,NA,85785242,20931687,106716929,2017,92596150,541236.1827,26.17702566744051,5649291.1115,273.2294017943509
2010,trumbull,3309648000000,110624000000,4913000000,3425184000000,187431000000,8588000000,380000000,196399000000,2265000000,2425190920,243407350,147359540,478971480,9198440,3304127730,3182,137569,17683450,93192300,NA,76.55,56.25,75.22,62.35,77.99,NA,34152437,3498832,37651269,2017,225723900,994694.0625,7.230510234863959,12696969.375,92.29528000494298
2010,tuscarawas,1584750000000,65975000000,1656000000,1652381000000,73173000000,4215000000,111000000,77499000000,1269000000,1064852740,173330510,71570260,213550620,11891410,1535195540,7947,238086,34378500,130391700,reappraisal,67.64,45.98,68.93,51.99,64.18,NA,5846037,409330,6255367,2016,138952010,1580723.43,6.639296010685214,6389013.4198,26.83489755718522
2010,union,1231546000000,51952000000,1066000000,1284565000000,72434000000,3978000000,82000000,76494000000,258000000,835256360,187658600,120357920,134567820,0,1277840700,5100,231639,86239550,303553710,update,78.82,56.9,78.59,63.94,76.5,NA,4039161,314459,4353621,2016,101419050,4907030.395,21.183956047988463,5770743.945,24.912661274655825
2010,van wert,455118000000,19322000000,592000000,475032000000,21763000000,1291000000,40000000,23094000000,798000000,313348420,91967690,15245340,36542230,0,457103680,5109,244650,55430490,244444920,NA,68.02,46.16,69.85,63.4,67.03,NA,740402,113857,854259,2017,36537200,2558671.4184,10.458497520539545,1686557.152,6.8937549642346205
2010,vinton,159358000000,30167000000,470000000,189994000000,6937000000,1382000000,22000000,8341000000,0,82861060,60172990,4462710,7175220,2401050,157073030,1153,60116,3979190,14116790,NA,45.95,42.55,48.89,46.4,44.6,NA,2155100,62823,2217923,2018,56193800,169314.53449999998,2.81646374509282,2391046.19,39.77387367755672
2010,warren,5476387000000,153262000000,6418000000,5636067000000,298144000000,12417000000,549000000,311110000000,5372000000,4387334580,160170600,181573370,783478430,0,5512556980,3379,125368,41607630,412538240,NA,85.02,56.85,87.1,55.61,79.78,NA,33831490,711694,34543184,2018,118562970,2365393.7655,18.867603898123924,6740304.844500001,53.76415707756366
2010,washington,932276000000,126048000000,1151000000,1059475000000,37969000000,7068000000,63000000,45101000000,439000000,625807460,118884910,48662940,173899140,2931980,970186430,6136,181117,22157540,60021340,reappraisal,56.07,40.31,56.67,42.82,56.79,NA,3003527,127137,3130664,2016,96727370,893170.4374000002,4.931455564082887,3899080.2847000007,21.527964159631622
2010,wayne,2122094000000,59533000000,2730000000,2184357000000,106362000000,4474000000,205000000,111041000000,1712000000,1527490640,210499020,108896340,277057340,7789740,2131733080,6680,263090,62305630,343300520,NA,78.72,51.42,86.97,64.86,77.61,NA,7318540,395730,7714270,2017,148193390,3203755.4946,12.1774126519442,7620104.1138,28.9638683104641
2010,williams,685091000000,18589000000,990000000,704670000000,30908000000,1275000000,70000000,32253000000,1079000000,424592890,126602030,54174810,85988440,0,691358170,4570,228156,62989150,168367700,NA,72.37,47.13,72.84,50.55,70.3,NA,2541693,121885,2663578,2018,63612880,2968678.6395000005,13.01161766291485,2998075.0344000002,13.140461063482881
2010,wood,2794357000000,69271000000,3356000000,2866985000000,154990000000,5512000000,274000000,160776000000,3793000000,1951708390,136900500,187621330,511090140,4500,2787324860,9613,321903,89771730,322688950,NA,83.21,54.03,84.94,59.8,78.71,NA,8264893,2356022,10620915,2017,47128770,4850366.5719,15.067789277825929,2546367.4431000003,7.910356359213801
2010,wyandot,381749000000,12851000000,349000000,394950000000,13502000000,682000000,19000000,14204000000,124000000,230484170,121113690,21342870,34017060,7100,406964890,5786,231505,70657760,207134530,update,54.62,34.93,53.06,37.9,53.36,NA,951816,32644,984460,2016,50455930,2468075.5568000004,10.661003247446061,1762425.6349000002,7.612905271592407
2011,adams,389404000000,218533000000,NA,607937000000,16749000000,9752000000,NA,26501000000,27000000,197664280,86873000,63416780,33941970,0,381896030,5254,262235,33185550,155530870,NA,50.9,41.92,48.06,44.53,44.69,NA,2672648,41511,2714159,2016,53687450,1391138.256,5.304929761473487,2250577.904,8.582294140751616
2011,allen,1774533000000,84728000000,NA,1859261000000,84566000000,4853000000,NA,89419000000,5864000000,1203348670,111254120,109153550,343728750,0,1767485090,4582,195297,70225340,210104380,NA,58.46,47.79,59,49.82,57.65,NA,7227530,7201850,14429380,2018,41028780,3356068.9986,17.184437029754683,1960765.3962,10.039915596245718
2011,ashland,939144000000,58972000000,NA,998116000000,43233000000,4109000000,NA,47342000000,644000000,631766980,122663670,31041840,106577610,401070,892451170,4834,209788,64745830,196521040,update,73.23,46.74,76.79,54.82,69.65,NA,3943092,300023,4243114,2017,57917840,3026220.0942,14.425134393768948,2707079.8416000004,12.903883165862682
2011,ashtabula,1790523000000,87490000000,NA,1878012000000,89458000000,6646000000,NA,96103000000,2385000000,1065967390,286709170,82232260,241161870,2866510,1678937200,4216,179616,26897250,102109360,update,75.37,51.21,76.83,56.83,75.66,NA,14198653,3896125,18094778,2017,259811920,1377408.1724999999,7.6686273633752,13304968.4232,74.07451687600214
2011,athens,845159000000,85592000000,NA,930751000000,45397000000,6282000000,NA,51679000000,1051000000,546045450,112241750,6044330,178073140,1061070,843465740,2818,117062,18706920,49961940,update,77.62,52.54,83.24,54.7,72.13,NA,7138566,647350,7785916,2017,93534830,982861.5767999999,8.396077094189403,4914319.9682,41.980488700005125
2011,auglaize,870956000000,18202000000,NA,889158000000,39734000000,1127000000,NA,40861000000,1070000000,595473030,150399240,53480070,94413790,0,893766130,4746,219264,99616740,207040360,reappraisal,62.82,44.14,62.53,52.15,62.08,NA,1437779,169468,1607247,2017,50782500,4397082.9036,20.05382964645359,2241539.55,10.223016774299474
2011,belmont,962327000000,122370000000,NA,1084696000000,41993000000,7697000000,NA,49691000000,341000000,648846510,100580280,28464790,182831740,18933620,979656940,2727,115139,11402270,32798870,NA,63.21,42.82,62.66,48.14,63.02,NA,7474763,1476129,8950892,2018,89178010,488245.20139999996,4.240484991184568,3818602.3882,33.16515158373792
2011,brown,686868000000,33789000000,NA,720656000000,27616000000,1783000000,NA,29399000000,633000000,481239590,143384380,6228120,57624350,0,688476440,5295,251911,53835060,176576440,NA,51.39,40.07,51.19,42.6,52.64,NA,4261204,788183,5049386,2018,89549320,2157170.8542,8.563226116366494,3588241.2524,14.24408323733382
2011,butler,7434699000000,299468000000,NA,7734168000000,414234000000,21690000000,NA,435924000000,48792000000,5314185780,181033080,515804900,1051605060,0,7062628820,3812,137276,66707990,306484950,update,79.62,57.32,80.39,62.9,73.83,NA,31722414,4014645,35737059,2017,114325090,3823701.9868,27.85411861359597,6553114.1588,47.73677961770448
2011,carroll,516193000000,44833000000,NA,561026000000,20519000000,2295000000,NA,22814000000,371000000,328417410,131546650,13420340,40427940,5447760,519260100,4052,158937,20252120,80359780,NA,54.76,40.07,55.67,42.68,51.7,NA,1788576,198114,1986691,2016,111294530,811502.4484,5.105812041249048,4459571.817100001,28.058739104802534
2011,champaign,700889000000,24425000000,NA,725313000000,33313000000,1658000000,NA,34971000000,95000000,467101040,144170030,27702770,65237310,0,704211150,5715,237087,72739080,241473700,NA,65.91,46.16,75.14,57.66,68.53,NA,3821010,159480,3980490,2016,71430950,3357635.9328,14.162041498690355,3297252.652,13.90735321632987
2011,clark,2234091000000,70964000000,NA,2305055000000,125004000000,5471000000,NA,130475000000,934000000,1570063880,151465490,94427450,398447180,0,2214404000,4176,177028,64704300,159474620,NA,75.29,57.91,76.67,61.49,76.94,NA,15294630,3026121,18320751,2016,86761190,3747026.013,21.166290151840386,5024340.5128999995,28.38161484567413
2011,clermont,4181639000000,300398000000,NA,4482036000000,236237000000,20862000000,NA,257099000000,11239000000,2972156140,112141760,100624130,584480880,0,3769402910,5226,138503,52978830,163820810,update,89.26,59.57,88.14,66.66,70.04,NA,11869963,620407,12490370,2017,59162930,3155948.9030999998,22.786141116798913,3524335.7401,25.44591626246363
2011,clinton,769302000000,60080000000,NA,829381000000,34715000000,3078000000,NA,37794000000,433000000,448787280,167726260,25404410,134461950,0,776379900,4515,217979,99180260,238642400,reappraisal,53.73,44.29,53.95,51.76,51.41,NA,5019657,248151,5267809,2017,68546000,4392693.715399999,20.15191241082856,3035902.34,13.927499162763384
2011,columbiana,1549031000000,83320000000,NA,1632352000000,67424000000,4742000000,NA,72166000000,869000000,1099990280,197003790,51186970,188567920,2120110,1538869070,4260,169609,30881650,117760420,NA,57.49,43.16,60.11,46.29,56.95,NA,11128096,559148,11687245,2016,166122140,1332852.014,7.858380239256172,7169831.562399999,42.27270700493487
2011,coshocton,582308000000,137352000000,NA,719659000000,25174000000,6980000000,NA,32154000000,398000000,327253070,125472740,45801030,70824030,3794720,573145590,4827,218560,30806900,200681420,NA,60.34,42.78,62.98,45.45,50.86,NA,2868980,65564,2934544,2018,94665840,1317919.182,6.030010898609078,4049804.6352,18.529486800878477
2011,crawford,647625000000,23102000000,NA,670728000000,34360000000,1798000000,NA,36158000000,178000000,423332870,112727030,32030020,75774870,0,643864790,5874,226173,54853740,209632630,NA,77.72,50.77,78.37,59.83,76.84,NA,3025264,103698,3128962,2018,57873290,2784924.3798,12.31324861853537,2938226.9333,12.99105964593475
2011,cuyahoga,29144982000000,673171000000,NA,29818153000000,2280984000000,72581000000,NA,2353565000000,85968000000,20295156550,8370120,1275283150,7489093650,7909250,29075812720,195,2283,1932570,13871050,NA,119.77,78.5,109.14,80.88,108.22,NA,484942857,71067617,556010474,2018,6437550,151706.745,66.45061103810775,505347.675,221.3524638633377
2011,darke,935089000000,42721000000,NA,977810000000,37946000000,2193000000,NA,40139000000,934000000,595848870,235936670,36471470,87329870,0,955586880,7534,344923,165850480,584828960,reappraisal,53.8,40.76,56.76,46.99,52.23,NA,2075192,200064,2275257,2017,70086190,6760065.5648,19.598767159047092,2856713.1043999996,8.28217632457099
2011,defiance,662471000000,52423000000,NA,714894000000,30772000000,3305000000,NA,34077000000,837000000,421492390,149207360,23121420,85694010,0,679515180,4876,224779,91656690,217565270,reappraisal,61.58,45.94,63.1,50.93,62.66,NA,1420244,150657,1570901,2017,57550670,4210708.338599999,18.732658916535794,2643877.7797999997,11.762120926776966
2011,delaware,6224808000000,144567000000,NA,6369375000000,379106000000,12124000000,NA,391229000000,21388000000,5134252590,120130890,128264270,583971470,51640,5966670860,5457,164844,81109520,408485940,reappraisal,90.47,67.2,93.56,69.04,89.87,NA,14814247,1452718,16266965,2017,39021370,5450559.744000001,33.06495683191382,2622236.0640000002,15.907379486059549
2011,erie,2013727000000,52907000000,NA,2066633000000,99006000000,4507000000,NA,103513000000,3906000000,1496060280,79184740,43754240,383878150,52410,2002929820,2681,97202,29608410,104567080,NA,84.79,47.26,86.73,58.32,85.35,NA,10973634,3518590,14492223,2018,49576330,1399293.4566,14.395727007674738,2342977.3558,24.104209335198863
2011,fairfield,3075108000000,170466000000,NA,3245575000000,152610000000,12454000000,NA,165065000000,4113000000,2381628400,219970830,38213330,440637390,1189380,3081639330,6014,216210,78456260,321154260,NA,86.84,52.41,88.54,49.37,73.73,NA,14861175,1101759,15962933,2016,141514570,4111892.5866,19.018049981961983,7416778.6137,34.30358731649785
2011,fayette,552330000000,80492000000,NA,632823000000,25808000000,4447000000,NA,30255000000,1310000000,315582290,129893590,28289890,76110100,2960,549878830,4052,234379,82132270,210462870,NA,57.5,45.43,60.14,47.97,53.52,NA,1782276,263307,2045583,2018,47761320,3731269.0261,15.919809479944876,2169796.7676,9.257641544677638
2011,franklin,27338074000000,646261000000,NA,27984335000000,2004567000000,68817000000,NA,2073384000000,113888000000,17765108290,66506660,1412182580,6392019650,0,25635817180,1750,72372,50325660,251386020,reappraisal,111.11,75.02,106.08,82.39,108.3,NA,140026716,13813808,153840523,2017,16181000,3775431.0131999995,52.16701228651964,1213898.6199999999,16.77304233681534
2011,fulton,851143000000,37841000000,NA,888984000000,44013000000,2726000000,NA,46740000000,1283000000,515301280,173888000,54119140,86001990,110,829310520,5156,223862,106972110,251948320,update,76.24,53.45,75.1,63.89,75.61,NA,2271925,81372,2353297,2017,66915890,5717659.2795,25.54099972081014,3576654.3205000004,15.977049791836043
2011,gallia,466648000000,228622000000,NA,695270000000,18958000000,9482000000,NA,28440000000,72000000,254373450,111833770,5093670,119074710,458200,490833800,4298,141185,25919690,63302530,reappraisal,47.55,40.22,46.71,40.66,41.51,NA,2663407,93463,2756870,2017,85914080,1042489.9318,7.383857575521479,3455464.2975999997,24.47472675992492
2011,geauga,3027981000000,65637000000,NA,3093618000000,177154000000,6479000000,NA,183633000000,1915000000,2271959950,303733560,84714830,249962880,4364390,2914735610,2553,70665,20942530,110809710,reappraisal,103.14,59.8,103.28,64.8,99.03,NA,9436317,589769,10026086,2017,282791030,1252363.294,17.722540069341257,16910903.594,239.31088366235053
2011,greene,3828151000000,94269000000,NA,3922420000000,230045000000,7420000000,NA,237465000000,3387000000,2755081020,201869380,46632570,676233450,0,3679816420,4227,170335,93745540,278442660,update,83.38,63.22,84.35,66.67,78.97,NA,12350113,643300,12993413,2017,108123840,5926593.0388,34.793747842780405,6835589.164799999,40.13026779463997
2011,guernsey,541887000000,106962000000,NA,648850000000,26210000000,5841000000,NA,32051000000,658000000,358741240,74695560,19193280,87271610,4792490,544694180,4167,175090,19551680,80581030,NA,59.33,48.07,60.61,52.82,54.95,NA,6976472,837942,7814414,2018,55143880,939849.2576,5.367806600034268,2650766.3116,15.139450063395968
2011,hamilton,19278313000000,614618000000,NA,19892931000000,1225035000000,59695000000,NA,1284730000000,100210000000,12700328940,49068010,940474400,3827088790,0,17516960140,1251,28399,21237340,121199400,reappraisal,99.64,65.83,97.3,76.04,98.48,NA,99662449,12183394,111845844,2017,27830670,1398054.0922,49.228990182752916,1832093.0060999999,64.51258868622133
2011,hancock,1521546000000,58866000000,NA,1580412000000,73068000000,3618000000,NA,76686000000,1182000000,1020071800,185217120,85357860,239762650,0,1530409430,6026,282030,104178860,353304340,NA,64.42,45.62,65.92,57,61.54,NA,3648506,306884,3955390,2016,81038260,4752639.5932,16.851539173846753,3696965.4212,13.108411946246854
2011,hardin,443696000000,22807000000,NA,466503000000,19404000000,1327000000,NA,20731000000,1262000000,271175540,174030410,20595200,39668350,0,505469500,5389,276297,124717960,285575090,reappraisal,60.18,43.08,61.34,48.64,59.37,NA,1544280,283543,1827823,2017,49312450,5372849.7168,19.44592129773396,2124380.346,7.688756468582721
2011,harrison,227592000000,26017000000,NA,253609000000,9622000000,1602000000,NA,11224000000,106000000,118734650,89380580,7977130,17483260,2746780,236322400,2682,131999,21841030,55827950,reappraisal,61.23,40.74,62.55,49.88,61.39,NA,3274798,172252,3447050,2017,67539550,889803.5622000002,6.740987145357163,2751561.2670000005,20.84531903271995
2011,henry,527463000000,17313000000,NA,544776000000,27730000000,1245000000,NA,28975000000,643000000,352500010,169984720,20656150,41099500,0,584240380,5573,242295,131693290,330677510,reappraisal,73.22,48.28,74.37,66.17,72.13,NA,2275093,96922,2372014,2017,38291430,6358152.041200001,26.241367098784544,1848710.2404000002,7.6299974840586895
2011,highland,662323000000,29714000000,NA,692037000000,26598000000,1408000000,NA,28006000000,1106000000,448613300,136562210,13415270,64989080,0,663579860,7118,272691,61126780,193200890,NA,47.62,39.66,47.83,42.99,47.03,NA,3701568,620674,4322241,2018,75435430,2424288.0947999996,8.890238749353662,2991769.1537999995,10.97127941076163
2011,hocking,506889000000,53903000000,NA,560791000000,23170000000,3263000000,NA,26433000000,52000000,414914160,47582240,6695060,40997330,653660,510842450,1021,65038,7739990,21346060,NA,59.88,44.89,59.52,47.27,60.2,NA,3292746,85652,3378398,2016,39842250,347448.1511,5.342233019158031,1788518.6025,27.499594121897967
2011,holmes,762954000000,28822000000,NA,791776000000,34396000000,1666000000,NA,36061000000,371000000,425364410,209751650,40897690,89359520,3149100,768522370,6335,207897,54937910,200208630,NA,55.37,44.55,54.41,47.76,57.82,NA,1064568,44568,1109135,2016,154813740,2447483.8904999997,11.772579164201503,6896952.117,33.174851570729736
2011,huron,1020623000000,28957000000,NA,1049580000000,40844000000,1744000000,NA,42589000000,434000000,722116080,141259710,40848920,119374770,560750,1024160230,8512,269473,60045410,210498960,NA,60.43,40.76,63.47,45.67,61.16,NA,4495177,203281,4698458,2018,81214300,2447450.9115999998,9.082360427946398,3310294.868,12.284328552396714
2011,jackson,428791000000,47444000000,NA,476235000000,17967000000,2036000000,NA,20003000000,4000000,271975100,72822540,14065270,68711640,390510,427965060,2863,107656,16109690,40797690,reappraisal,45.18,41.3,47.35,44.58,43.01,NA,4021590,30595,4052184,2017,56712850,665330.1969999999,6.180149708330236,2342240.7049999996,21.756713095415023
2011,jefferson,902705000000,249840000000,NA,1152545000000,38942000000,13497000000,NA,52439000000,394000000,631283685,73492650,69664090,127673070,2859870,904973365,2369,108459,6945460,35861230,NA,60.85,41.31,60.76,49.17,54.03,NA,9099444,5109384,14208828,2018,66547190,286916.9526,2.645395519044063,2749064.4189,25.34657722180732
2011,knox,1125147000000,39934000000,NA,1165081000000,54528000000,2596000000,NA,57124000000,2339000000,747655140,244198630,33636070,91518350,2619020,1119627210,6399,258613,81001760,247471700,update,66.17,48.61,62.37,51.85,65.26,NA,3332376,330968,3663343,2017,163196870,3937495.5536,15.225435510202503,7932999.8507,30.675178164670765
2011,lake,6034134000000,380706000000,NA,6414839000000,360411000000,31888000000,NA,392299000000,11567000000,4543110230,64556340,364433120,1005382670,1413150,5978895510,902,16838,5394180,42934450,NA,93.49,59.78,91.3,63.57,84.95,NA,27134729,3182549,30317278,2018,59162160,322464.0804,19.150972823375696,3536713.9248,210.04358740943107
2011,lawrence,793574000000,72654000000,NA,866228000000,26274000000,2564000000,NA,28839000000,672000000,610863220,84390990,9038610,90550790,702830,795546440,5087,118352,13696820,40436000,NA,36.11,33.08,38.75,35.86,35,NA,6531951,1001632,7533583,2016,70694170,453090.80559999996,3.8283324793835334,2338563.1436,19.75938846491821
2011,licking,3581691000000,129146000000,NA,3710836000000,195938000000,8617000000,NA,204555000000,4211000000,2686145830,266702260,101496960,539017780,2881250,3596244080,5660,253922,92884070,435164220,reappraisal,71.63,55.38,69.66,54.98,66.82,NA,10969183,918881,11888064,2017,173818190,5143919.796600001,20.257873664353625,9626051.362200001,37.90948150298124
2011,logan,1038843000000,33172000000,NA,1072015000000,45885000000,2078000000,NA,47963000000,521000000,725531220,137289210,74624540,103967850,0,1041412820,5184,243954,70002290,222631780,NA,63.73,43.59,64.37,48.22,62.77,NA,4886053,658233,5544286,2016,67286920,3051399.8211000003,12.508095055215328,2933036.8428,12.022909412430213
2011,lorain,6409515000000,225069000000,NA,6634584000000,364793000000,19055000000,NA,383847000000,2968000000,5114587650,146443940,236420080,915295220,62330,6412809220,4930,159445,41069340,163860990,NA,83.33,56.86,85.26,62.99,85.22,NA,26710925,1946466,28657391,2018,105374600,2335202.6724,14.645819388503874,5991599.756,37.57784663049954
2011,lucas,7784913000000,221493000000,NA,8006406000000,525867000000,20903000000,NA,546771000000,34957000000,5629044610,76387390,257474780,1732335220,0,7695242000,2711,64670,27859960,132437750,NA,102.97,67.22,101.31,77.77,95.6,NA,78397001,14905167,93302168,2018,48527430,1872746.5112,28.95850488943869,3262013.8446,50.44091301376218
2011,madison,819708000000,30301000000,NA,850009000000,42449000000,2037000000,NA,44486000000,1694000000,556223580,201519160,34605460,86148210,0,878496410,3421,265716,142119530,438776870,update,67.56,49.52,68.16,57.3,67.79,NA,2175710,78052,2253762,2017,59399630,7037759.1256,26.48601938009002,2941469.6776,11.069975754565025
2011,mahoning,3977962000000,153706000000,NA,4131668000000,234304000000,12576000000,NA,246880000000,3748000000,2694493850,147484610,143453370,753541580,9246740,3748220150,3855,109345,27298990,98042380,reappraisal,84.15,60.68,87.43,65.89,82.91,NA,39981033,1232017,41213050,2017,120185620,1656502.7131999999,15.149322906397183,7292863.4216,66.69590215922082
2011,marion,957783000000,66836000000,NA,1024619000000,43751000000,4413000000,NA,48164000000,1898000000,648740380,123746700,37913730,140151260,3210,950555280,4592,211244,79687170,158944740,NA,65.1,44.91,64.74,51.13,66.01,NA,7371813,1319487,8691299,2016,44059530,3578750.8046999997,16.94131338499555,1978713.4923,9.3669571315635
2011,medina,4409033000000,91176000000,NA,4500210000000,234197000000,8230000000,NA,242428000000,3310000000,3459944940,244572270,164943060,581692560,983600,4452136430,4544,126841,48696160,268790930,NA,94.14,54.89,94.71,56.04,91.61,NA,14263088,437251,14700339,2016,195876110,2672932.2224,21.073093261642526,10751639.6779,84.76470287919521
2011,meigs,277229000000,41262000000,NA,318492000000,11176000000,2038000000,NA,13214000000,63000000,153592320,80343450,20180570,21237000,6963590,282316930,2506,84843,6854180,17017490,NA,48,39.18,50.07,46.1,49.25,NA,5335301,445904,5781205,2016,73489270,268546.7724,3.165220140730526,2879309.5986,33.936914048300984
2011,mercer,804658000000,21045000000,NA,825704000000,39199000000,1231000000,NA,40430000000,1743000000,558031090,214691140,25172760,64139890,4370,862039250,5279,266007,119514020,476500720,reappraisal,59.23,47.88,59.17,54.04,59.11,NA,1733420,308381,2041801,2017,95177120,5722331.277600001,21.511957495855373,4557080.505600001,17.1314307728744
2011,miami,2100719000000,56115000000,NA,2156834000000,93943000000,3875000000,NA,97819000000,2226000000,1587212010,134233390,125725360,262720760,0,2109891520,5131,204440,84795780,264630220,NA,69.45,46.01,69.22,51.25,69.68,NA,5201650,1311731,6513380,2016,49437610,3901453.8377999994,19.083612980825666,2274624.4360999996,11.126122266190567
2011,monroe,207346000000,85713000000,NA,293059000000,8930000000,4901000000,NA,13831000000,15000000,93203330,86750650,6912980,13911670,7552740,208331370,3122,152613,13770050,43665000,NA,55.88,39.5,55.94,54.41,54.69,NA,878992,64914,943906,2016,72980600,543916.975,3.564027802349734,2882733.7,18.88917523408884
2011,montgomery,9841534000000,302618000000,NA,10144152000000,772183000000,31039000000,NA,803222000000,40347000000,6814999820,143235880,292494510,1859223290,0,9109953500,3328,108648,63728780,167649720,update,107.64,79.75,106.23,88.13,103.47,NA,115375284,38229946,153605230,2017,79507100,5082370.205,46.7783134986378,6340691.225000001,58.359944269567784
2011,morgan,209821000000,62235000000,NA,272056000000,8354000000,3646000000,NA,12000000000,115000000,107310070,75360730,4642030,21572040,1695290,210580160,4799,140143,11858440,37668260,NA,55.99,38.99,57.53,45.81,58.62,NA,1405534,52541,1458075,2018,63502290,462360.57560000004,3.299205637099249,2475954.2871000003,17.667341837266225
2011,morrow,652050000000,22266000000,NA,674316000000,28854000000,1252000000,NA,30106000000,708000000,485786580,126074890,9369440,40100220,2303300,663634430,3679,193728,73763220,199867460,reappraisal,55.82,44.2,59.79,49.38,56.48,NA,5148597,383447,5532043,2017,52311670,3260334.324,16.829442950941527,2312175.8140000002,11.935165871737695
2011,muskingum,1455113000000,142961000000,NA,1598074000000,70066000000,9369000000,NA,79435000000,2664000000,1002960580,140499460,43883340,287852190,8375750,1483571320,6073,232053,30777890,140254800,NA,68.41,47.61,69.99,51.3,64.86,NA,13800433,2323579,16124012,2018,109721570,1465335.3429,6.314658043205648,5223843.9477,22.51142604361935
2011,noble,199390000000,64661000000,NA,264051000000,7424000000,3166000000,NA,10590000000,131000000,89105970,89642070,2828990,14503990,4559200,200640220,2944,102720,15303310,36815340,update,49.52,36.78,49.99,40.96,48.83,NA,1583767,19914,1603681,2017,74338760,562855.7418,5.479514620327103,2734179.5928,26.61779198598131
2011,ottawa,1652748000000,113060000000,NA,1765809000000,64828000000,6359000000,NA,71186000000,2720000000,1324296210,77545290,65222500,193431360,0,1660495360,2951,105323,32676040,112622700,NA,69.48,39.04,66.29,41.78,55.05,NA,6728481,613523,7342004,2018,44869250,1275672.6016,12.112004040902747,1751695.52,16.631652345641502
2011,paulding,321709000000,27667000000,NA,349376000000,15818000000,1616000000,NA,17434000000,416000000,188433300,101175570,10472970,22709330,0,322791170,4398,242639,72594940,236830070,NA,60.72,47.66,65.2,55.44,57.74,NA,1222211,156296,1378507,2016,28580630,3459874.8403999996,14.259351713450846,1362152.8257999998,5.613907186396251
2011,perry,483798000000,83781000000,NA,567579000000,21876000000,5207000000,NA,27084000000,56000000,372272500,95967330,8447930,38879210,2508470,518075440,2265,115337,26972710,47546640,reappraisal,63.63,43.57,64.55,50.57,62.09,NA,7412242,180727,7592969,2017,68994620,1175200.9747,10.189279890234703,3006095.5933999997,26.063584048484003
2011,pickaway,1014488000000,119984000000,NA,1134472000000,48401000000,6859000000,NA,55260000000,232000000,713611250,210114220,21551150,104123980,668370,1050068970,5506,268694,133123780,385056570,reappraisal,60.47,45.91,64.17,55.38,57.19,NA,4865514,162806,5028320,2017,76990440,6111712.7398,22.745996337097218,3534631.1004,13.154856827469166
2011,pike,310010000000,36623000000,NA,346632000000,13994000000,2062000000,NA,16056000000,74000000,211255310,81685910,12321420,32914840,0,338177480,5007,198907,30653200,43236000,reappraisal,60.49,42.29,66.56,54.4,55.72,NA,4187664,56155,4243819,2017,51032710,1296323.828,6.517235833831891,2158173.3059,10.85016266848326
