year,cauv_projected_exp,soil_series,texture,slope,erosion,drainage,indx,id
2020,1850,"ROSSBURG-SLOAN,C,OF-PH",,0-2,S,W,indx_89,"ROSSBURG-SLOAN,C,OF-PH0-2SW"
2020,1720,"ROSS,FF-PH",SIL,0-1,S,W,indx_89,"ROSS,FF-PHSIL0-1SW"
2020,2050,ROSS,L,0-2,S,W,indx_99,ROSSL0-2SW
2020,350,"ROSSMOYNE-BONNELL,C",,6-12,SE,MW,indx_59,"ROSSMOYNE-BONNELL,C6-12SEMW"
2020,730,"ROSSMOYNE-CANA,C",,2-6,S,MW,indx_79,"ROSSMOYNE-CANA,C2-6SMW"
2020,350,"ROSSMOYNE-CANA,C",,6-12,M,MW,indx_69,"ROSSMOYNE-CANA,C6-12MMW"
2020,350,ROSSMOYNE,SICL,2-6,SE,MW,indx_69,ROSSMOYNESICL2-6SEMW
2020,350,ROSSMOYNE,SICL,6-12,SE,MW,indx_59,ROSSMOYNESICL6-12SEMW
2020,1060,ROSSMOYNE,SIL,0-2,S,MW,indx_79,ROSSMOYNESIL0-2SMW
2020,1060,ROSSMOYNE,SIL,0-3,S,MW,indx_79,ROSSMOYNESIL0-3SMW
2020,350,ROSSMOYNE,SIL,12-18,M,MW,indx_69,ROSSMOYNESIL12-18MMW
2020,950,ROSSMOYNE,SIL,1-6,S,MW,indx_79,ROSSMOYNESIL1-6SMW
2020,640,ROSSMOYNE,SIL,2-6,M,MW,indx_79,ROSSMOYNESIL2-6MMW
2020,820,ROSSMOYNE,SIL,2-6,S,MW,indx_79,ROSSMOYNESIL2-6SMW
2020,650,ROSSMOYNE,SIL,3-8,M,MW,indx_79,ROSSMOYNESIL3-8MMW
2020,350,ROSSMOYNE,SIL,6-12,M,MW,indx_69,ROSSMOYNESIL6-12MMW
2020,350,ROSSMOYNE,SIL,6-15,M,MW,indx_69,ROSSMOYNESIL6-15MMW
2020,350,ROSSMOYNE,SIL,8-15,M,MW,indx_69,ROSSMOYNESIL8-15MMW
2020,350,ROSSMOYNE,SOILS,6-12,SE,MW,indx_59,ROSSMOYNESOILS6-12SEMW
2020,2050,"ROSS,OF-PH",L,0-1,S,W,indx_99,"ROSS,OF-PHL0-1SW"
2020,2050,"ROSS,OF-PH",L,0-2,S,W,indx_99,"ROSS,OF-PHL0-2SW"
2020,2050,"ROSS,OF-PH",SIL,0-2,S,W,indx_99,"ROSS,OF-PHSIL0-2SW"
2020,1600,"ROSS,OV-PH,FF-PH",SIL,0-2,S,W,indx_89,"ROSS,OV-PH,FF-PHSIL0-2SW"
2020,2050,"ROSS,RF-PH",L,0-2,S,W,indx_99,"ROSS,RF-PHL0-2SW"
2020,1930,"ROSS,RF-PH",SICL,0-2,S,W,indx_89,"ROSS,RF-PHSICL0-2SW"
2020,2050,ROSS,SIL,0-2,S,W,indx_99,ROSSSIL0-2SW
2020,350,"ROSS,V,SHALLOW",SIL,0-2,S,W,indx_49,"ROSS,V,SHALLOWSIL0-2SW"
2020,1530,"ROUNDHEAD,L-SUBST",MUCK,0-1,S,VP,indx_89,"ROUNDHEAD,L-SUBSTMUCK0-1SVP"
2020,1530,ROUNDHEAD,MUCK,0-2,S,VP,indx_89,ROUNDHEADMUCK0-2SVP
2020,1750,RUSH,SIL,0-2,S,W,indx_89,RUSHSIL0-2SW
2020,1750,RUSH,SIL,0-3,S,W,indx_89,RUSHSIL0-3SW
2020,1490,RUSH,SIL,2-6,S,W,indx_79,RUSHSIL2-6SW
2020,700,"RUSSELL-MIAMIAN,BR-SUBST",SIL,2-6,M,W,indx_69,"RUSSELL-MIAMIAN,BR-SUBSTSIL2-6MW"
2020,860,"RUSSELL-MIAMIAN,BR-SUBST",SIL,2-6,S,W,indx_79,"RUSSELL-MIAMIAN,BR-SUBSTSIL2-6SW"
2020,1050,RUSSELL-MIAMIAN,SIL,0-2,S,W,indx_79,RUSSELL-MIAMIANSIL0-2SW
2020,350,RUSSELL-MIAMIAN,SIL,12-18,M,W,indx_49,RUSSELL-MIAMIANSIL12-18MW
2020,700,RUSSELL-MIAMIAN,SIL,2-6,M,W,indx_69,RUSSELL-MIAMIANSIL2-6MW
2020,860,RUSSELL-MIAMIAN,SIL,2-6,S,W,indx_79,RUSSELL-MIAMIANSIL2-6SW
2020,350,RUSSELL-MIAMIAN,SIL,6-12,M,W,indx_59,RUSSELL-MIAMIANSIL6-12MW
2020,1260,RUSSELL,SIL,0-2,S,W,indx_89,RUSSELLSIL0-2SW
2020,350,RUSSELL,SIL,12-18,M,W,indx_69,RUSSELLSIL12-18MW
2020,500,RUSSELL,SIL,12-18,S,W,indx_69,RUSSELLSIL12-18SW
2020,350,RUSSELL,SIL,18-25,M,W,indx_59,RUSSELLSIL18-25MW
2020,350,RUSSELL,SIL,18-25,S,W,indx_69,RUSSELLSIL18-25SW
2020,780,RUSSELL,SIL,2-6,M,W,indx_79,RUSSELLSIL2-6MW
2020,1030,RUSSELL,SIL,2-6,S,W,indx_79,RUSSELLSIL2-6SW
2020,740,RUSSELL,SIL,3-8,M,W,indx_79,RUSSELLSIL3-8MW
2020,370,RUSSELL,SIL,6-12,M,W,indx_69,RUSSELLSIL6-12MW
2020,610,RUSSELL,SIL,6-12,S,W,indx_79,RUSSELLSIL6-12SW
2020,350,RUSSELL,SOILS,12-18,SE,W,indx_49,RUSSELLSOILS12-18SEW
2020,350,RUSSELL,SOILS,18-25,SE,W,indx_49,RUSSELLSOILS18-25SEW
2020,350,RUSSELL,SOILS,2-6,SE,W,indx_49,RUSSELLSOILS2-6SEW
2020,350,RUSSELL,SOILS,6-12,SE,W,indx_49,RUSSELLSOILS6-12SEW
2020,770,RUSSELL-XENIA,SIL,2-6,M,W,indx_79,RUSSELL-XENIASIL2-6MW
2020,1090,SANDUSKY,GR-COSL,0-2,S,VP,indx_79,SANDUSKYGR-COSL0-2SVP
2020,1090,SANDUSKY,L,0-1,S,VP,indx_79,SANDUSKYL0-1SVP
2020,1090,SANDUSKY,L,0-2,S,VP,indx_79,SANDUSKYL0-2SVP
2020,350,"SARAHSVILLE,FF-PH",SIC,0-2,S,SWP,indx_59,"SARAHSVILLE,FF-PHSIC0-2SSWP"
2020,350,"SARAHSVILLE,FF-PH",SICL,0-2,S,SWP,indx_59,"SARAHSVILLE,FF-PHSICL0-2SSWP"
2020,800,"SARANAC,FF-PH",SIC,0-2,S,VP,indx_79,"SARANAC,FF-PHSIC0-2SVP"
2020,450,"SARANAC,FF-PH",SICL,0-2,S,VP,indx_69,"SARANAC,FF-PHSICL0-2SVP"
2020,1270,"SARANAC,OF-PH",SICL,0-2,S,VP,indx_79,"SARANAC,OF-PHSICL0-2SVP"
2020,1670,"SARANAC,RF-PH",SICL,0-1,S,VP,indx_89,"SARANAC,RF-PHSICL0-1SVP"
2020,450,"SARANAC,T-SUBST,FF-PH",SICL,0-1,S,VP,indx_69,"SARANAC,T-SUBST,FF-PHSICL0-1SVP"
2020,950,SARDINIA,SIL,0-2,S,MW,indx_79,SARDINIASIL0-2SMW
2020,720,SARDINIA,SIL,1-6,S,MW,indx_69,SARDINIASIL1-6SMW
2020,720,SARDINIA,SIL,1-8,S,MW,indx_69,SARDINIASIL1-8SMW
2020,580,SARDINIA,SIL,2-6,M,MW,indx_69,SARDINIASIL2-6MMW
2020,720,SARDINIA,SIL,2-6,S,MW,indx_69,SARDINIASIL2-6SMW
2020,350,SARDINIA,SIL,6-12,M,MW,indx_69,SARDINIASIL6-12MMW
2020,1830,SAVONA,SIL,0-2,S,SWP,indx_79,SAVONASIL0-2SSWP
2020,350,SAYLESVILLE,SICL,6-12,M,W,indx_69,SAYLESVILLESICL6-12MW
2020,350,SCHAFFENAKER,LS,12-18,S,W,indx_49,SCHAFFENAKERLS12-18SW
2020,350,SCHAFFENAKER,LS,12-25,S,W,indx_49,SCHAFFENAKERLS12-25SW
2020,350,SCHAFFENAKER,LS,2-12,S,W,indx_49,SCHAFFENAKERLS2-12SW
2020,350,"SCIOTO,RF-PH",SIL,0-2,S,W,indx_79,"SCIOTO,RF-PHSIL0-2SW"
2020,350,SCIOTO,SICL,6-12,M,W,indx_59,SCIOTOSICL6-12MW
2020,350,SCIOTO,SIL,0-2,S,W,indx_79,SCIOTOSIL0-2SW
2020,350,SCIOTO,SIL,2-6,S,W,indx_69,SCIOTOSIL2-6SW
2020,1010,SCIOTOVILLE,SIL,0-2,S,MW,indx_79,SCIOTOVILLESIL0-2SMW
2020,920,SCIOTOVILLE,SIL,0-4,S,MW,indx_79,SCIOTOVILLESIL0-4SMW
2020,770,SCIOTOVILLE,SIL,1-6,S,MW,indx_79,SCIOTOVILLESIL1-6SMW
2020,770,SCIOTOVILLE,SIL,1-8,S,MW,indx_79,SCIOTOVILLESIL1-8SMW
2020,350,"SEBRING,RF-PH",SIL,0-2,S,P,indx_59,"SEBRING,RF-PHSIL0-2SP"
2020,350,SEBRING,SICL,0-2,S,P,indx_59,SEBRINGSICL0-2SP
2020,350,SEBRING,SIL,0-2,S,P,indx_59,SEBRINGSIL0-2SP
2020,350,"SEBRING,SS-SUBST",SIL,0-2,S,P,indx_59,"SEBRING,SS-SUBSTSIL0-2SP"
2020,350,"SEBRING,T-SUBST",SIL,0-2,S,P,indx_59,"SEBRING,T-SUBSTSIL0-2SP"
2020,350,"SEBRING,V,DARK SURFACE",SIL,0-2,S,P,indx_59,"SEBRING,V,DARK SURFACESIL0-2SP"
2020,1410,"SECONDCREEK,OV-PH",SIL,0-1,S,VP,indx_79,"SECONDCREEK,OV-PHSIL0-1SVP"
2020,1530,SECONDCREEK,SICL,0-1,S,VP,indx_79,SECONDCREEKSICL0-1SVP
2020,350,SEES,SICL,12-18,M,MW,indx_69,SEESSICL12-18MMW
2020,900,SEES,SICL,2-6,S,MW,indx_79,SEESSICL2-6SMW
2020,610,SEES,SICL,4-12,M,MW,indx_69,SEESSICL4-12MMW
2020,350,SEES-WOOLPER,SIL,12-18,S,MW,indx_59,SEES-WOOLPERSIL12-18SMW
2020,630,SENECAVILLE,SIL,0-2,S,MW,indx_79,SENECAVILLESIL0-2SMW
2020,350,"SEWARD,DEEP-PH",LFS,0-5,S,MW,indx_69,"SEWARD,DEEP-PHLFS0-5SMW"
2020,350,SEWARD,FSL,2-6,S,MW,indx_69,SEWARDFSL2-6SMW
2020,350,SEWARD,LFS,0-2,S,MW,indx_69,SEWARDLFS0-2SMW
2020,350,SEWARD,LFS,12-18,S,MW,indx_59,SEWARDLFS12-18SMW
2020,350,SEWARD,LFS,1-6,S,MW,indx_69,SEWARDLFS1-6SMW
2020,350,SEWARD,LFS,2-6,S,MW,indx_69,SEWARDLFS2-6SMW
2020,350,SEWARD,LFS,6-12,S,MW,indx_59,SEWARDLFS6-12SMW
2020,350,"SEWARD-OTTOKEE,OVER CLAY",LFS,0-2,S,MW,indx_69,"SEWARD-OTTOKEE,OVER CLAYLFS0-2SMW"
2020,350,"SEWARD-OTTOKEE,OVER CLAY",LFS,2-6,S,MW,indx_69,"SEWARD-OTTOKEE,OVER CLAYLFS2-6SMW"
2020,350,"SEWARD-OTTOKEE,T-SUBST",LFS,0-2,S,MW,indx_69,"SEWARD-OTTOKEE,T-SUBSTLFS0-2SMW"
2020,350,"SEWARD-OTTOKEE,T-SUBST",LFS,2-6,S,MW,indx_69,"SEWARD-OTTOKEE,T-SUBSTLFS2-6SMW"
2020,350,"SEWARD,ST-SUBST",LFS,2-6,S,MW,indx_69,"SEWARD,ST-SUBSTLFS2-6SMW"
2020,350,"SEWARD,ST-SUBST",LFS,6-12,S,MW,indx_59,"SEWARD,ST-SUBSTLFS6-12SMW"
2020,350,SHAWTOWN,L,0-2,S,W,indx_69,SHAWTOWNL0-2SW
2020,350,SHAWTOWN,L,2-6,S,W,indx_69,SHAWTOWNL2-6SW
2020,350,SHEFFIELD,SIL,0-2,S,P,indx_59,SHEFFIELDSIL0-2SP
2020,350,"SHEFFIELD,STRAT-SUBST",SIL,0-2,S,P,indx_59,"SHEFFIELD,STRAT-SUBSTSIL0-2SP"
2020,350,"SHELOCTA-CRUZE,C",,15-25,S,W,indx_59,"SHELOCTA-CRUZE,C15-25SW"
2020,350,SHELOCTA-CRUZE,SIL,15-25,S,W,indx_59,SHELOCTA-CRUZESIL15-25SW
2020,350,"SHELOCTA-MUSE,AS,HILLY",,15-25,S,W,indx_49,"SHELOCTA-MUSE,AS,HILLY15-25SW"
2020,350,"SHELOCTA-MUSE,C",,15-25,S,W,indx_59,"SHELOCTA-MUSE,C15-25SW"
2020,350,SHELOCTA,SIL,12-20,S,W,indx_59,SHELOCTASIL12-20SW
2020,350,SHELOCTA,SIL,15-25,S,W,indx_59,SHELOCTASIL15-25SW
2020,550,SHELOCTA,SIL,1-6,S,W,indx_69,SHELOCTASIL1-6SW
2020,550,SHELOCTA,SIL,2-6,S,W,indx_69,SHELOCTASIL2-6SW
2020,550,SHELOCTA,SIL,3-8,S,W,indx_69,SHELOCTASIL3-8SW
2020,350,SHELOCTA,SIL,6-15,S,W,indx_69,SHELOCTASIL6-15SW
2020,350,SHELOCTA,SIL,8-15,S,W,indx_69,SHELOCTASIL8-15SW
2020,350,SHINROCK,CL,6-12,M,MW,indx_69,SHINROCKCL6-12MMW
2020,1010,SHINROCK,L,0-2,S,MW,indx_79,SHINROCKL0-2SMW
2020,350,"SHINROCK-MARTINSVILLE,C",,12-18,M,MW,indx_59,"SHINROCK-MARTINSVILLE,C12-18MMW"
2020,870,"SHINROCK-MARTINSVILLE,C",,6-12,M,MW,indx_69,"SHINROCK-MARTINSVILLE,C6-12MMW"
2020,350,SHINROCK,SICL,12-18,M,MW,indx_69,SHINROCKSICL12-18MMW
2020,530,SHINROCK,SICL,2-6,M,MW,indx_79,SHINROCKSICL2-6MMW
2020,350,SHINROCK,SICL,6-12,M,MW,indx_69,SHINROCKSICL6-12MMW
2020,350,SHINROCK,SICL,8-20,SE,MW,indx_49,SHINROCKSICL8-20SEMW
2020,1010,SHINROCK,SIL,0-2,S,MW,indx_79,SHINROCKSIL0-2SMW
2020,350,SHINROCK,SIL,12-18,M,MW,indx_69,SHINROCKSIL12-18MMW
2020,640,SHINROCK,SIL,2-6,M,MW,indx_79,SHINROCKSIL2-6MMW
2020,800,SHINROCK,SIL,2-6,S,MW,indx_79,SHINROCKSIL2-6SMW
2020,400,SHINROCK,SIL,6-12,M,MW,indx_69,SHINROCKSIL6-12MMW
2020,640,SHINROCK,SIL,6-12,S,MW,indx_79,SHINROCKSIL6-12SMW
2020,350,SHINROCK,SOILS,18-25,S,MW,indx_59,SHINROCKSOILS18-25SMW
2020,690,"SHINROCK,T-SUB-GLYNWOOD,C",,1-4,S,MW,indx_79,"SHINROCK,T-SUB-GLYNWOOD,C1-4SMW"
2020,350,"SHINROCK-TUSCOLA,C",,3-8,M,MW,indx_69,"SHINROCK-TUSCOLA,C3-8MMW"
2020,1010,"SHINROCK,V,S-SUBSL",SIL,0-2,S,MW,indx_79,"SHINROCK,V,S-SUBSLSIL0-2SMW"
2020,530,"SHOALS,FF-PH",L,0-2,S,SWP,indx_69,"SHOALS,FF-PHL0-2SSWP"
2020,420,"SHOALS,FF-PH",SICL,0-2,S,SWP,indx_69,"SHOALS,FF-PHSICL0-2SSWP"
2020,530,"SHOALS,FF-PH",SIL,0-2,S,SWP,indx_69,"SHOALS,FF-PHSIL0-2SSWP"
2020,1250,SHOALS,L,0-2,S,SWP,indx_79,SHOALSL0-2SSWP
2020,1250,"SHOALS,OF-PH",L,0-2,S,SWP,indx_79,"SHOALS,OF-PHL0-2SSWP"
2020,1250,"SHOALS,OF-PH",SIL,0-1,S,SWP,indx_79,"SHOALS,OF-PHSIL0-1SSWP"
2020,1250,"SHOALS,OF-PH",SIL,0-2,S,SWP,indx_79,"SHOALS,OF-PHSIL0-2SSWP"
2020,1730,"SHOALS,RF-PH",SIL,0-2,S,SWP,indx_79,"SHOALS,RF-PHSIL0-2SSWP"
2020,1140,SHOALS,SICL,0-2,S,SWP,indx_79,SHOALSSICL0-2SSWP
2020,1250,SHOALS,SIL,0-2,S,SWP,indx_79,SHOALSSIL0-2SSWP
2020,350,"SHOALS-SLOAN,C,MOD TO LM,FF-PH",,0-2,S,SWP,indx_49,"SHOALS-SLOAN,C,MOD TO LM,FF-PH0-2SSWP"
2020,1080,"SHOALS-SLOAN,OVER LM",SOILS,0-2,S,SWP,indx_79,"SHOALS-SLOAN,OVER LMSOILS0-2SSWP"
2020,1250,"SHOALS,T-SUBST,OF-PH",SIL,0-1,S,SWP,indx_79,"SHOALS,T-SUBST,OF-PHSIL0-1SSWP"
2020,350,"SHOALS,V,CO-SUBSL",L,0-2,S,SWP,indx_69,"SHOALS,V,CO-SUBSLL0-2SSWP"
2020,350,"SHOALS,V,MOD.SHALLOW",SIL,0-2,S,SWP,indx_59,"SHOALS,V,MOD.SHALLOWSIL0-2SSWP"
2020,1250,"SHOALS,V,T-SUBST",SIL,0-2,S,SWP,indx_79,"SHOALS,V,T-SUBSTSIL0-2SSWP"
2020,630,SISSON,FSL,2-6,S,W,indx_79,SISSONFSL2-6SW
2020,350,SISSON,FSL,6-12,M,W,indx_69,SISSONFSL6-12MW
2020,350,SISSON,L,12-18,S,W,indx_69,SISSONL12-18SW
2020,990,SISSON,L,2-6,S,W,indx_89,SISSONL2-6SW
2020,610,SISSON,L,6-12,S,W,indx_79,SISSONL6-12SW
2020,460,SISSON,LFS,2-6,S,W,indx_79,SISSONLFS2-6SW
2020,350,SISSON,SIL,12-18,M,W,indx_69,SISSONSIL12-18MW
2020,350,SISSON,SIL,12-18,SE,W,indx_49,SISSONSIL12-18SEW
2020,350,SISSON,SIL,18-25,M,W,indx_59,SISSONSIL18-25MW
2020,990,SISSON,SIL,2-6,S,W,indx_89,SISSONSIL2-6SW
2020,410,SISSON,SIL,6-12,M,W,indx_79,SISSONSIL6-12MW
2020,350,"SKIDMORE,0F-PH",CB-SIL,0-2,S,W,indx_49,"SKIDMORE,0F-PHCB-SIL0-2SW"
2020,350,"SKIDMORE,0F-PH",GR-L,0-2,S,W,indx_59,"SKIDMORE,0F-PHGR-L0-2SW"
2020,350,"SKIDMORE,FF-PH",GR-L,0-2,S,W,indx_59,"SKIDMORE,FF-PHGR-L0-2SW"
2020,350,"SKIDMORE,OF-PH",CN-SIL,2-6,S,W,indx_59,"SKIDMORE,OF-PHCN-SIL2-6SW"
2020,350,"SKIDMORE,OF-PH",SIL,0-2,S,W,indx_59,"SKIDMORE,OF-PHSIL0-2SW"
2020,350,"SKIDMORE,V",GR-L,0-3,S,W,indx_69,"SKIDMORE,VGR-L0-3SW"
2020,350,"SKIDMORE,V",GR-L,3-8,S,W,indx_59,"SKIDMORE,VGR-L3-8SW"
2020,1450,SLEETH,L,0-3,S,SWP,indx_79,SLEETHL0-3SSWP
2020,1450,"SLEETH,L-SUBST",SIL,0-3,S,SWP,indx_79,"SLEETH,L-SUBSTSIL0-3SSWP"
2020,1450,"SLEETH,M-SUBST",SIL,0-2,S,SWP,indx_79,"SLEETH,M-SUBSTSIL0-2SSWP"
2020,1120,"SLEETH,M-SUBST",SIL,2-6,S,SWP,indx_79,"SLEETH,M-SUBSTSIL2-6SSWP"
2020,1450,SLEETH,SIL,0-2,S,SWP,indx_79,SLEETHSIL0-2SSWP
2020,1450,SLEETH,SIL,0-3,S,SWP,indx_79,SLEETHSIL0-3SSWP
2020,1120,SLEETH,SIL,2-6,S,SWP,indx_79,SLEETHSIL2-6SSWP
2020,1050,"SLIGO,OF-PH",SIL,0-1,S,MW,indx_79,"SLIGO,OF-PHSIL0-1SMW"
2020,1180,"SLOAN,FF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,FF-PHSICL0-1SVP"
2020,1180,"SLOAN,FF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,FF-PHSICL0-2SVP"
2020,1340,"SLOAN,FF-PH",SIL,0-1,S,VP,indx_89,"SLOAN,FF-PHSIL0-1SVP"
2020,1340,"SLOAN,FF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,FF-PHSIL0-2SVP"
2020,1340,SLOAN,L,0-2,S,VP,indx_89,SLOANL0-2SVP
2020,1560,"SLOAN,LM-SUBST,OF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,LM-SUBST,OF-PHSICL0-1SVP"
2020,1730,"SLOAN,OF-PH",L,0-1,S,VP,indx_89,"SLOAN,OF-PHL0-1SVP"
2020,1730,"SLOAN,OF-PH",L,0-2,S,VP,indx_89,"SLOAN,OF-PHL0-2SVP"
2020,1560,"SLOAN,OF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,OF-PHSICL0-1SVP"
2020,1560,"SLOAN,OF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,OF-PHSICL0-2SVP"
2020,1730,"SLOAN,OF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,OF-PHSIL0-2SVP"
2020,1120,"SLOAN,OVER LM",SICL,0-2,S,VP,indx_79,"SLOAN,OVER LMSICL0-2SVP"
2020,1340,"SLOAN,OV-PH",SIL,0-2,S,VP,indx_89,"SLOAN,OV-PHSIL0-2SVP"
2020,1180,SLOAN,SICL,0-2,S,VP,indx_79,SLOANSICL0-2SVP
2020,1340,SLOAN,SIL,0-2,S,VP,indx_89,SLOANSIL0-2SVP
2020,1130,"SLOAN,S-SUBST,OF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,S-SUBST,OF-PHSICL0-2SVP"
2020,1270,"SLOAN,S-SUBST,OF-PH",SIL,0-1,S,VP,indx_89,"SLOAN,S-SUBST,OF-PHSIL0-1SVP"
2020,1730,"SLOAN,S-SUBST,OF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,S-SUBST,OF-PHSIL0-2SVP"
2020,1180,"SLOAN,T-SUBST,FF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,T-SUBST,FF-PHSICL0-1SVP"
2020,1560,"SLOAN,T-SUBST,OF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,T-SUBST,OF-PHSICL0-2SVP"
2020,1730,"SLOAN,T-SUBST,OF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,T-SUBST,OF-PHSIL0-2SVP"
2020,850,"SLOAN,V,GRAV-SUBSL",SIL,0-2,S,VP,indx_69,"SLOAN,V,GRAV-SUBSLSIL0-2SVP"
2020,700,SMOTHERS,SIL,0-2,S,SWP,indx_79,SMOTHERSSIL0-2SSWP
2020,600,SMOTHERS,SIL,2-4,S,SWP,indx_69,SMOTHERSSIL2-4SSWP
2020,550,SPARGUS,CN-SIL,2-6,S,W,indx_69,SPARGUSCN-SIL2-6SW
2020,350,SPARTA,LFS,0-3,S,E,indx_49,SPARTALFS0-3SE
2020,350,SPARTA,LS,0-6,S,E,indx_49,SPARTALS0-6SE
2020,350,SPINKS,FS,12-18,S,W,indx_49,SPINKSFS12-18SW
2020,350,SPINKS,FS,1-6,S,W,indx_59,SPINKSFS1-6SW
2020,350,SPINKS,FS,2-6,S,W,indx_59,SPINKSFS2-6SW
2020,350,SPINKS,FS,6-12,S,W,indx_59,SPINKSFS6-12SW
2020,350,SPINKS,FS,6-18,S,W,indx_59,SPINKSFS6-18SW
2020,350,SPINKS,LFS,0-6,S,W,indx_59,SPINKSLFS0-6SW
2020,350,SPINKS,LFS,12-18,S,W,indx_49,SPINKSLFS12-18SW
2020,350,SPINKS,LFS,2-6,S,W,indx_59,SPINKSLFS2-6SW
2020,350,SPINKS,LFS,6-12,S,W,indx_59,SPINKSLFS6-12SW
2020,350,SPINKS,LS,2-6,S,W,indx_59,SPINKSLS2-6SW
2020,350,STAFFORD,FSL,0-2,S,SWP,indx_69,STAFFORDFSL0-2SSWP
2020,350,STAFFORD,LFS,0-2,S,SWP,indx_69,STAFFORDLFS0-2SSWP
2020,350,"STAFFORD,V",SL,0-2,S,SWP,indx_69,"STAFFORD,VSL0-2SSWP"
2020,350,"STANHOPE,FF-PH",SIL,0-2,S,P,indx_59,"STANHOPE,FF-PHSIL0-2SP"
2020,350,ST. CLAIR,C,12-18,SE,MW,indx_49,ST. CLAIRC12-18SEMW
2020,350,ST. CLAIR,L,2-6,S,MW,indx_69,ST. CLAIRL2-6SMW
2020,350,ST. CLAIR,L,6-12,M,MW,indx_59,ST. CLAIRL6-12MMW
2020,350,ST. CLAIR,SIC,12-18,SE,MW,indx_49,ST. CLAIRSIC12-18SEMW
2020,350,ST. CLAIR,SIC,12-25,SE,MW,indx_49,ST. CLAIRSIC12-25SEMW
2020,350,ST. CLAIR,SIC,18-25,SE,MW,indx_49,ST. CLAIRSIC18-25SEMW
2020,350,ST. CLAIR,SIC,6-12,SE,MW,indx_49,ST. CLAIRSIC6-12SEMW
2020,350,ST. CLAIR,SICL,12-18,M,MW,indx_49,ST. CLAIRSICL12-18MMW
2020,350,ST. CLAIR,SICL,12-25,M,MW,indx_49,ST. CLAIRSICL12-25MMW
2020,350,ST. CLAIR,SICL,12-25,SE,MW,indx_49,ST. CLAIRSICL12-25SEMW
2020,350,ST. CLAIR,SICL,18-25,M,MW,indx_49,ST. CLAIRSICL18-25MMW
2020,350,ST. CLAIR,SICL,2-6,M,MW,indx_59,ST. CLAIRSICL2-6MMW
2020,350,ST. CLAIR,SICL,4-12,M,MW,indx_59,ST. CLAIRSICL4-12MMW
2020,350,ST. CLAIR,SICL,6-12,M,MW,indx_59,ST. CLAIRSICL6-12MMW
2020,350,ST. CLAIR,SIL,12-18,M,MW,indx_59,ST. CLAIRSIL12-18MMW
2020,350,ST. CLAIR,SIL,12-25,M,MW,indx_49,ST. CLAIRSIL12-25MMW
2020,350,ST. CLAIR,SIL,2-6,M,MW,indx_59,ST. CLAIRSIL2-6MMW
2020,350,ST. CLAIR,SIL,2-6,S,MW,indx_69,ST. CLAIRSIL2-6SMW
2020,350,ST. CLAIR,SIL,6-12,M,MW,indx_59,ST. CLAIRSIL6-12MMW
2020,350,ST. CLAIR,SIL,6-12,S,MW,indx_59,ST. CLAIRSIL6-12SMW
2020,350,"STEINSBURG-RIGLEY,V",FSL,15-25,S,W,indx_59,"STEINSBURG-RIGLEY,VFSL15-25SW"
2020,880,"STEINSBURG-RIGLEY,V",FSL,3-8,S,W,indx_79,"STEINSBURG-RIGLEY,VFSL3-8SW"
2020,610,"STEINSBURG-RIGLEY,V",FSL,8-15,S,W,indx_69,"STEINSBURG-RIGLEY,VFSL8-15SW"
2020,350,STEINSBURG,SL,15-25,S,W,indx_49,STEINSBURGSL15-25SW
2020,350,"STENDAL,FF-PH",SIL,0-2,S,SWP,indx_59,"STENDAL,FF-PHSIL0-2SSWP"
2020,350,"STENDAL,OF-PH",SIL,0-2,S,SWP,indx_69,"STENDAL,OF-PHSIL0-2SSWP"
2020,350,"STONELICK,FF-PH",FSL,0-2,S,W,indx_69,"STONELICK,FF-PHFSL0-2SW"
2020,350,STONELICK,FSL,0-2,S,W,indx_69,STONELICKFSL0-2SW
2020,350,"STONELICK,GR-SUBST,FF-PH",L,0-1,S,W,indx_69,"STONELICK,GR-SUBST,FF-PHL0-1SW"
2020,350,STONELICK,L,0-2,S,W,indx_69,STONELICKL0-2SW
2020,350,"STONELICK,OF-PH",L,0-2,S,W,indx_69,"STONELICK,OF-PHL0-2SW"
2020,350,"STONELICK,OF-PH",SL,0-2,S,W,indx_69,"STONELICK,OF-PHSL0-2SW"
2020,350,STONELICK,SL,0-2,S,W,indx_59,STONELICKSL0-2SW
2020,1500,"STONE,RF-PH",CL,0-2,S,SWP,indx_89,"STONE,RF-PHCL0-2SSWP"
2020,1500,STONE,SICL,0-2,S,SWP,indx_89,STONESICL0-2SSWP
2020,570,"STRAWN-CROSBY,C",,0-2,S,MW,indx_69,"STRAWN-CROSBY,C0-2SMW"
