year,cauv_projected_low,soil_series,texture,slope,erosion,drainage,indx,id,val_2018,unadjusted
2019,1430,BLOUNT,SIL,0-4,S,SWP,indx_79,BLOUNTSIL0-4SSWP,1880,980
2019,1310,BLOUNT,SIL,2-4,S,SWP,indx_79,BLOUNTSIL2-4SSWP,1730,890
2019,1045,BLOUNT,SIL,2-6,M,SWP,indx_79,BLOUNTSIL2-6MSWP,1460,630
2019,1290,BLOUNT,SIL,2-6,S,SWP,indx_79,BLOUNTSIL2-6SSWP,1710,870
2019,890,BOGART,GR-L,0-2,S,MW,indx_79,BOGARTGR-L0-2SMW,1310,470
2019,735,BOGART,GR-L,2-6,S,MW,indx_69,BOGARTGR-L2-6SMW,1120,350
2019,765,"BOGART-HASKINS,C",,2-6,S,MW,indx_69,"BOGART-HASKINS,C2-6SMW",1160,370
2019,765,BOGART-HASKINS,L,2-6,S,MW,indx_69,BOGART-HASKINSL2-6SMW,1160,370
2019,1010,BOGART,L,0-2,S,MW,indx_79,BOGARTL0-2SMW,1440,580
2019,845,BOGART,L,2-5,S,MW,indx_69,BOGARTL2-5SMW,1250,440
2019,845,BOGART,L,2-6,S,MW,indx_69,BOGARTL2-6SMW,1250,440
2019,545,BOGART,L,6-12,M,MW,indx_69,BOGARTL6-12MMW,740,350
2019,1010,BOGART,SIL,0-2,S,MW,indx_79,BOGARTSIL0-2SMW,1440,580
2019,865,BOGART,SIL,2-5,S,MW,indx_79,BOGARTSIL2-5SMW,1270,460
2019,865,BOGART,SIL,2-6,S,MW,indx_79,BOGARTSIL2-6SMW,1270,460
2019,620,BOGART,SIL,6-12,S,MW,indx_69,BOGARTSIL6-12SMW,890,350
2019,890,BOGART,SL,0-2,S,MW,indx_79,BOGARTSL0-2SMW,1310,470
2019,570,BOGART,SOILS,5-10,M,MW,indx_69,BOGARTSOILS5-10MMW,790,350
2019,650,BOGART,SOILS,5-10,S,MW,indx_69,BOGARTSOILS5-10SMW,950,350
2019,845,"BOGART,T-SUBST",L,2-6,S,MW,indx_79,"BOGART,T-SUBSTL2-6SMW",1250,440
2019,545,"BOGART,T-SUBST",L,6-12,S,MW,indx_69,"BOGART,T-SUBSTL6-12SMW",740,350
2019,1185,"BOGART,V",L,0-3,S,MW,indx_79,"BOGART,VL0-3SMW",1580,790
2019,800,"BOGART,V",L,3-8,S,MW,indx_79,"BOGART,VL3-8SMW",1190,410
2019,350,BONNELL,SICL,15-25,SE,W,indx_49,BONNELLSICL15-25SEW,350,350
2019,350,BONNELL,SIL,15-25,M,W,indx_49,BONNELLSIL15-25MW,350,350
2019,350,BONNELL,SIL,15-25,S,W,indx_59,BONNELLSIL15-25SW,350,350
2019,350,"BONNIE,FF-PH",SIL,0-2,S,VP,indx_69,"BONNIE,FF-PHSIL0-2SVP",350,350
2019,350,"BONNIE,PO-PH",SIL,0-2,S,VP,indx_49,"BONNIE,PO-PHSIL0-2SVP",350,350
2019,1375,"BONO,LO-SUBST",SIC,0-2,S,VP,indx_79,"BONO,LO-SUBSTSIC0-2SVP",1810,940
2019,1810,BONO,SIC,0-2,S,VP,indx_79,BONOSIC0-2SVP,2290,1330
2019,1980,BONO,SICL,0-2,S,VP,indx_79,BONOSICL0-2SVP,2500,1460
2019,1655,"BONPAS,OV-PH",SIL,0-2,S,VP,indx_79,"BONPAS,OV-PHSIL0-2SVP",2110,1200
2019,1655,BONPAS,SICL,0-2,S,VP,indx_79,BONPASSICL0-2SVP,2110,1200
2019,1795,BONPAS,SIL,0-2,S,VP,indx_79,BONPASSIL0-2SVP,2270,1320
2019,350,"BOSTON-BRATTON,C",,12-18,M,W,indx_59,"BOSTON-BRATTON,C12-18MW",350,350
2019,350,"BOSTON-BRATTON,C",,12-18,SE,W,indx_49,"BOSTON-BRATTON,C12-18SEW",350,350
2019,350,"BOSTON-BRATTON,C",,18-25,M,W,indx_49,"BOSTON-BRATTON,C18-25MW",350,350
2019,400,"BOSTON-BRATTON,C",,6-12,M,W,indx_69,"BOSTON-BRATTON,C6-12MW",450,350
2019,350,"BOSTON-BRATTON,C",,6-12,SE,W,indx_59,"BOSTON-BRATTON,C6-12SEW",350,350
2019,350,BOSTON-GRAYFORD,SIL,2-6,M,W,indx_69,BOSTON-GRAYFORDSIL2-6MW,350,350
2019,350,BOSTON-GRAYFORD,SIL,2-6,S,W,indx_69,BOSTON-GRAYFORDSIL2-6SW,350,350
2019,350,BOYER,GR-LS,12-18,S,W,indx_49,BOYERGR-LS12-18SW,350,350
2019,575,BOYER,L,0-4,S,W,indx_69,BOYERL0-4SW,800,350
2019,575,BOYER,LS,1-6,S,W,indx_69,BOYERLS1-6SW,800,350
2019,455,BOYER,LS,6-12,S,W,indx_59,BOYERLS6-12SW,560,350
2019,860,BRACEVILLE,L,0-2,S,MW,indx_69,BRACEVILLEL0-2SMW,1240,480
2019,695,BRACEVILLE,L,2-6,S,MW,indx_69,BRACEVILLEL2-6SMW,1040,350
2019,460,BRACEVILLE,L,6-12,M,MW,indx_59,BRACEVILLEL6-12MMW,570,350
2019,625,BRADY,SL,0-3,S,SWP,indx_59,BRADYSL0-3SSWP,900,350
2019,350,"BRATTON-OPEQUON,C",,8-15,M,W,indx_59,"BRATTON-OPEQUON,C8-15MW",350,350
2019,350,BRATTON,SICL,12-18,SE,W,indx_59,BRATTONSICL12-18SEW,350,350
2019,350,BRATTON,SIL,12-18,M,W,indx_59,BRATTONSIL12-18MW,350,350
2019,430,BRATTON,SIL,2-6,M,W,indx_69,BRATTONSIL2-6MW,510,350
2019,575,BRATTON,SIL,2-6,S,W,indx_69,BRATTONSIL2-6SW,800,350
2019,500,BRATTON,SIL,2-8,S,W,indx_69,BRATTONSIL2-8SW,650,350
2019,415,BRATTON,SIL,3-8,M,W,indx_69,BRATTONSIL3-8MW,480,350
2019,370,BRATTON,SIL,6-12,M,W,indx_69,BRATTONSIL6-12MW,390,350
2019,2240,BRENTON,SIL,0-2,S,SWP,indx_89,BRENTONSIL0-2SSWP,2810,1670
2019,965,BRONSON,SL,1-6,S,MW,indx_69,BRONSONSL1-6SMW,1370,560
2019,350,BROOKE,SICL,12-18,M,W,indx_59,BROOKESICL12-18MW,350,350
2019,350,BROOKE,SICL,12-25,M,W,indx_49,BROOKESICL12-25MW,350,350
2019,395,BROOKE,SICL,4-12,M,W,indx_69,BROOKESICL4-12MW,440,350
2019,350,BROOKSIDE,SICL,12-18,S,W,indx_59,BROOKSIDESICL12-18SW,350,350
2019,350,BROOKSIDE,SICL,12-20,S,W,indx_59,BROOKSIDESICL12-20SW,350,350
2019,350,BROOKSIDE,SICL,15-25,S,W,indx_59,BROOKSIDESICL15-25SW,350,350
2019,350,BROOKSIDE,SICL,18-25,S,W,indx_59,BROOKSIDESICL18-25SW,350,350
2019,350,BROOKSIDE,SICL,6-12,S,W,indx_69,BROOKSIDESICL6-12SW,350,350
2019,350,BROOKSIDE,SICL,8-15,M,W,indx_59,BROOKSIDESICL8-15MW,350,350
2019,350,BROOKSIDE,SICL,8-15,S,W,indx_69,BROOKSIDESICL8-15SW,350,350
2019,350,BROOKSIDE,SIL,15-25,M,W,indx_49,BROOKSIDESIL15-25MW,350,350
2019,350,BROOKSIDE,SIL,15-25,S,W,indx_59,BROOKSIDESIL15-25SW,350,350
2019,350,BROOKSIDE,SIL,8-15,M,W,indx_69,BROOKSIDESIL8-15MW,350,350
2019,350,BROOKSIDE,SIL,8-15,S,W,indx_69,BROOKSIDESIL8-15SW,350,350
2019,350,"BROOKSIDE-VANDALIA,C",,15-25,M,W,indx_59,"BROOKSIDE-VANDALIA,C15-25MW",350,350
2019,350,"BROOKSIDE-VANDALIA,C",,15-25,S,W,indx_59,"BROOKSIDE-VANDALIA,C15-25SW",350,350
2019,350,"BROOKSIDE-VANDALIA,C",,8-15,S,W,indx_59,"BROOKSIDE-VANDALIA,C8-15SW",350,350
2019,2410,BROOKSTON,CL,0-2,S,VP,indx_89,BROOKSTONCL0-2SVP,2940,1880
2019,1540,"BROOKSTON,OV-PH",SIL,0-2,S,VP,indx_79,"BROOKSTON,OV-PHSIL0-2SVP",2010,1070
2019,2410,BROOKSTON,SICL,0-2,S,VP,indx_89,BROOKSTONSICL0-2SVP,2940,1880
2019,2135,BROOKSTON,SICL,2-6,S,VP,indx_89,BROOKSTONSICL2-6SVP,2650,1620
2019,2575,BROOKSTON,SIL,0-2,S,VP,indx_99,BROOKSTONSIL0-2SVP,3130,2020
2019,350,BROUGHTON,C,12-18,M,MW,indx_49,BROUGHTONC12-18MMW,350,350
2019,350,BROUGHTON,C,18-25,SE,MW,indx_49,BROUGHTONC18-25SEMW,350,350
2019,350,BROUGHTON,C,2-6,M,MW,indx_59,BROUGHTONC2-6MMW,350,350
2019,350,BROUGHTON,C,6-12,M,MW,indx_49,BROUGHTONC6-12MMW,350,350
2019,350,BROUGHTON,C,6-12,SE,MW,indx_49,BROUGHTONC6-12SEMW,350,350
2019,350,BROUGHTON,SIC,12-18,SE,MW,indx_49,BROUGHTONSIC12-18SEMW,350,350
2019,350,BROUGHTON,SIC,6-12,SE,MW,indx_49,BROUGHTONSIC6-12SEMW,350,350
2019,350,BROUGHTON,SICL,12-18,M,MW,indx_49,BROUGHTONSICL12-18MMW,350,350
2019,350,BROUGHTON,SICL,2-6,M,MW,indx_59,BROUGHTONSICL2-6MMW,350,350
2019,350,BROUGHTON,SICL,2-6,S,MW,indx_59,BROUGHTONSICL2-6SMW,350,350
2019,350,BROUGHTON,SICL,6-12,M,MW,indx_59,BROUGHTONSICL6-12MMW,350,350
2019,350,BROWNSVILLE,CN-SIL,12-18,S,W,indx_49,BROWNSVILLECN-SIL12-18SW,350,350
2019,350,BROWNSVILLE,CN-SIL,15-25,S,W,indx_49,BROWNSVILLECN-SIL15-25SW,350,350
2019,350,BROWNSVILLE,CN-SIL,18-25,S,W,indx_49,BROWNSVILLECN-SIL18-25SW,350,350
2019,350,BROWNSVILLE,CN-SIL,6-12,S,W,indx_59,BROWNSVILLECN-SIL6-12SW,350,350
2019,350,"BROWNSVILLE-WESTMORELAND,C",,18-25,S,W,indx_59,"BROWNSVILLE-WESTMORELAND,C18-25SW",350,350
2019,350,"BRUSHCREEK-LAWSHE,C",,12-25,M,MW,indx_49,"BRUSHCREEK-LAWSHE,C12-25MMW",350,350
2019,445,BRUSHCREEK,SIL,6-12,M,MW,indx_69,BRUSHCREEKSIL6-12MMW,540,350
2019,600,CALCUTTA,SIL,0-3,S,SWP,indx_69,CALCUTTASIL0-3SSWP,850,350
2019,350,CAMBRIDGE,SIL,12-18,M,MW,indx_59,CAMBRIDGESIL12-18MMW,350,350
2019,375,CAMBRIDGE,SIL,12-18,S,MW,indx_59,CAMBRIDGESIL12-18SMW,400,350
2019,540,CAMBRIDGE,SIL,2-6,M,MW,indx_69,CAMBRIDGESIL2-6MMW,730,350
2019,690,CAMBRIDGE,SIL,2-6,S,MW,indx_69,CAMBRIDGESIL2-6SMW,1030,350
2019,460,CAMBRIDGE,SIL,6-12,M,MW,indx_69,CAMBRIDGESIL6-12MMW,570,350
2019,605,CAMBRIDGE,SIL,6-12,S,MW,indx_69,CAMBRIDGESIL6-12SMW,860,350
2019,690,"CAMBRIDGE,SS-SUBST",SIL,2-6,S,MW,indx_69,"CAMBRIDGE,SS-SUBSTSIL2-6SMW",1030,350
2019,460,"CAMBRIDGE,SS-SUBST",SIL,6-12,M,MW,indx_69,"CAMBRIDGE,SS-SUBSTSIL6-12MMW",570,350
2019,350,CANADICE-CANEADEA,SIL,0-2,S,P,indx_59,CANADICE-CANEADEASIL0-2SP,350,350
2019,350,CANADICE,SICL,0-2,S,P,indx_59,CANADICESICL0-2SP,350,350
2019,350,CANADICE,SIL,0-2,S,P,indx_59,CANADICESIL0-2SP,350,350
2019,350,"CANADICE,V",MUCK,0-2,S,P,indx_59,"CANADICE,VMUCK0-2SP",350,350
2019,920,CANAL,SIL,0-2,S,SWP,indx_79,CANALSIL0-2SSWP,1340,500
2019,375,CANA,SIL,12-18,M,MW,indx_69,CANASIL12-18MMW,400,350
2019,370,CANA,SIL,12-20,M,MW,indx_69,CANASIL12-20MMW,390,350
2019,615,CANA,SIL,2-6,M,MW,indx_79,CANASIL2-6MMW,880,350
2019,920,CANA,SIL,2-6,S,MW,indx_79,CANASIL2-6SMW,1340,500
2019,595,CANA,SIL,6-12,M,MW,indx_69,CANASIL6-12MMW,840,350
2019,350,"CANA,V",SIL,15-25,M,MW,indx_59,"CANA,VSIL15-25MMW",350,350
2019,685,"CANA,V",SIL,2-6,S,MW,indx_69,"CANA,VSIL2-6SMW",1020,350
2019,405,"CANA,V",SIL,6-18,S,MW,indx_69,"CANA,VSIL6-18SMW",460,350
2019,405,"CANA,V",SIL,8-15,M,MW,indx_59,"CANA,VSIL8-15MMW",460,350
2019,350,"CANEADEA-CANADICE,C",,0-2,S,SWP,indx_59,"CANEADEA-CANADICE,C0-2SSWP",350,350
2019,350,CANEADEA-CANADICE,SIL,0-2,S,SWP,indx_59,CANEADEA-CANADICESIL0-2SSWP,350,350
2019,475,CANEADEA,SICL,0-2,S,SWP,indx_59,CANEADEASICL0-2SSWP,600,350
2019,475,CANEADEA,SICL,0-3,S,SWP,indx_59,CANEADEASICL0-3SSWP,600,350
2019,720,CANEADEA,SIL,0-2,S,SWP,indx_69,CANEADEASIL0-2SSWP,1090,350
2019,350,CANEADEA,SIL,12-18,M,SWP,indx_49,CANEADEASIL12-18MSWP,350,350
2019,570,CANEADEA,SIL,2-6,S,SWP,indx_69,CANEADEASIL2-6SSWP,790,350
2019,410,CANEADEA,SIL,6-12,M,SWP,indx_59,CANEADEASIL6-12MSWP,470,350
2019,1360,CANFIELD,SIL,0-2,S,MW,indx_79,CANFIELDSIL0-2SMW,1790,930
2019,515,CANFIELD,SIL,12-18,M,MW,indx_59,CANFIELDSIL12-18MMW,680,350
2019,600,CANFIELD,SIL,12-18,S,MW,indx_69,CANFIELDSIL12-18SMW,850,350
2019,585,CANFIELD,SIL,12-20,S,MW,indx_69,CANFIELDSIL12-20SMW,820,350
2019,960,CANFIELD,SIL,2-5,M,MW,indx_79,CANFIELDSIL2-5MMW,1380,540
2019,1165,CANFIELD,SIL,2-5,S,MW,indx_79,CANFIELDSIL2-5SMW,1600,730
2019,960,CANFIELD,SIL,2-6,M,MW,indx_79,CANFIELDSIL2-6MMW,1380,540
2019,1165,CANFIELD,SIL,2-6,S,MW,indx_79,CANFIELDSIL2-6SMW,1600,730
2019,1165,CANFIELD,SIL,3-8,S,MW,indx_79,CANFIELDSIL3-8SMW,1600,730
2019,750,CANFIELD,SIL,5-10,M,MW,indx_69,CANFIELDSIL5-10MMW,1140,360
2019,900,CANFIELD,SIL,5-10,S,MW,indx_69,CANFIELDSIL5-10SMW,1310,490
2019,750,CANFIELD,SIL,6-12,M,MW,indx_69,CANFIELDSIL6-12MMW,1140,360
2019,900,CANFIELD,SIL,6-12,S,MW,indx_69,CANFIELDSIL6-12SMW,1310,490
2019,700,CANFIELD,SIL,8-15,S,MW,indx_69,CANFIELDSIL8-15SMW,1050,350
2019,1165,"CANFIELD,SS-SUBST",SIL,2-6,S,MW,indx_79,"CANFIELD,SS-SUBSTSIL2-6SMW",1600,730
2019,900,"CANFIELD,V,MOD.SHALLOW",SIL,2-6,S,MW,indx_69,"CANFIELD,V,MOD.SHALLOWSIL2-6SMW",1310,490
2019,495,"CANFIELD,V,MOD.SHALLOW",SIL,6-12,S,MW,indx_59,"CANFIELD,V,MOD.SHALLOWSIL6-12SMW",640,350
2019,375,CAPTINA,SIL,12-18,M,MW,indx_59,CAPTINASIL12-18MMW,400,350
2019,635,CAPTINA,SIL,2-6,S,MW,indx_69,CAPTINASIL2-6SMW,920,350
2019,410,CAPTINA,SIL,6-12,M,MW,indx_69,CAPTINASIL6-12MMW,470,350
2019,350,CARDINAL,SIL,12-18,M,MW,indx_49,CARDINALSIL12-18MMW,350,350
2019,350,CARDINAL,SIL,6-12,M,MW,indx_49,CARDINALSIL6-12MMW,350,350
2019,920,CARDINGTON,FSL,2-6,S,MW,indx_69,CARDINGTONFSL2-6SMW,1330,510
2019,560,CARDINGTON,SICL,6-12,M,MW,indx_69,CARDINGTONSICL6-12MMW,770,350
2019,350,CARDINGTON,SICL,6-12,SE,MW,indx_59,CARDINGTONSICL6-12SEMW,350,350
2019,1230,CARDINGTON,SIL,0-2,S,MW,indx_79,CARDINGTONSIL0-2SMW,1680,780
2019,350,CARDINGTON,SIL,12-18,M,MW,indx_59,CARDINGTONSIL12-18MMW,350,350
2019,350,CARDINGTON,SIL,12-20,M,MW,indx_59,CARDINGTONSIL12-20MMW,350,350
2019,350,CARDINGTON,SIL,12-25,M,MW,indx_59,CARDINGTONSIL12-25MMW,350,350
2019,770,CARDINGTON,SIL,2-6,M,MW,indx_69,CARDINGTONSIL2-6MMW,1160,380
2019,1055,CARDINGTON,SIL,2-6,S,MW,indx_69,CARDINGTONSIL2-6SMW,1470,640
2019,660,CARDINGTON,SIL,6-12,M,MW,indx_69,CARDINGTONSIL6-12MMW,970,350
2019,350,CARDINGTON,SIL,6-12,SE,MW,indx_59,CARDINGTONSIL6-12SEMW,350,350
2019,770,CARDINGTON,SIL,6-12,S,MW,indx_69,CARDINGTONSIL6-12SMW,1160,380
2019,1910,"CARLISLE,DRAINED",MUCK,0-2,S,VP,indx_89,"CARLISLE,DRAINEDMUCK0-2SVP",2480,1340
2019,1910,CARLISLE,MK-SIL,0-2,S,VP,indx_89,CARLISLEMK-SIL0-2SVP,2480,1340
2019,1910,CARLISLE,MUCK,0-1,S,VP,indx_89,CARLISLEMUCK0-1SVP,2480,1340
2019,1910,CARLISLE,MUCK,0-2,S,VP,indx_89,CARLISLEMUCK0-2SVP,2480,1340
2019,350,"CARLISLE,PO-PH",MUCK,0-2,S,VP,indx_49,"CARLISLE,PO-PHMUCK0-2SVP",350,350
2019,1770,CARLISLE,SICL,0-2,S,VP,indx_89,CARLISLESICL0-2SVP,2320,1220
2019,350,"CARLISLE,UNDRAINED",MUCK,0-2,S,VP,indx_49,"CARLISLE,UNDRAINEDMUCK0-2SVP",350,350
2019,350,CASCO,CL,18-25,SE,W,indx_49,CASCOCL18-25SEW,350,350
2019,350,"CASCO-ELDEAN,C",,12-18,M,W,indx_49,"CASCO-ELDEAN,C12-18MW",350,350
2019,350,CASCO-ELDEAN,L,12-18,M,W,indx_49,CASCO-ELDEANL12-18MW,350,350
2019,350,CASCO-FOX,SOILS,6-12,M,W,indx_59,CASCO-FOXSOILS6-12MW,350,350
2019,350,CASCO,GR-L,12-18,M,W,indx_49,CASCOGR-L12-18MW,350,350
2019,350,CASCO,GR-L,12-18,SE,W,indx_49,CASCOGR-L12-18SEW,350,350
2019,350,CASCO,GR-L,12-20,M,W,indx_49,CASCOGR-L12-20MW,350,350
2019,350,CASCO,GR-L,6-12,S,W,indx_59,CASCOGR-L6-12SW,350,350
2019,350,CASCO,GR-L,8-15,M,W,indx_49,CASCOGR-L8-15MW,350,350
2019,350,"CASCO-KENDALLVILLE,C",,12-18,S,W,indx_49,"CASCO-KENDALLVILLE,C12-18SW",350,350
2019,350,CASCO,L,15-25,S,W,indx_49,CASCOL15-25SW,350,350
2019,350,CASCO,L,18-25,M,W,indx_49,CASCOL18-25MW,350,350
2019,350,CASCO,L,2-6,M,W,indx_59,CASCOL2-6MW,350,350
2019,350,CASCO,L,2-6,S,W,indx_59,CASCOL2-6SW,350,350
2019,350,CASCO,L,6-12,M,W,indx_59,CASCOL6-12MW,350,350
2019,350,"CASCO-MIAMI-FOX,C",,12-18,M,W,indx_49,"CASCO-MIAMI-FOX,C12-18MW",350,350
2019,350,"CASCO-RODMAN,C",,12-18,M,W,indx_49,"CASCO-RODMAN,C12-18MW",350,350
2019,350,"CASCO-RODMAN,C",,2-12,M,W,indx_59,"CASCO-RODMAN,C2-12MW",350,350
2019,350,CASCO-RODMAN-FOX,SOILS,18-25,M,W,indx_49,CASCO-RODMAN-FOXSOILS18-25MW,350,350
2019,350,CASCO-RODMAN,GR-L,12-18,S,W,indx_49,CASCO-RODMANGR-L12-18SW,350,350
2019,350,CASCO-RODMAN,GR-L,6-18,M,W,indx_49,CASCO-RODMANGR-L6-18MW,350,350
2019,525,CASCO,SIL,0-6,S,W,indx_59,CASCOSIL0-6SW,700,350
2019,350,CASCO,SIL,12-18,M,W,indx_49,CASCOSIL12-18MW,350,350
2019,370,"CASCO,V,VERY FLAGGY SUBSL",L,0-2,S,W,indx_59,"CASCO,V,VERY FLAGGY SUBSLL0-2SW",390,350
2019,350,"CASCO,V,VERY FLAGGY SUBSL",L,2-6,S,W,indx_59,"CASCO,V,VERY FLAGGY SUBSLL2-6SW",350,350
2019,350,"CASCO,V,VERY FLAGGY SUBSL",L,6-18,S,W,indx_49,"CASCO,V,VERY FLAGGY SUBSLL6-18SW",350,350
2019,350,CASTALIA,CBV-L,0-2,S,W,indx_49,CASTALIACBV-L0-2SW,350,350
2019,350,CASTALIA,CN-SIL,0-2,S,W,indx_49,CASTALIACN-SIL0-2SW,350,350
2019,350,CASTALIA,CN-SIL,2-6,S,W,indx_49,CASTALIACN-SIL2-6SW,350,350
2019,350,CASTALIA,CNV-L,0-2,S,W,indx_49,CASTALIACNV-L0-2SW,350,350
2019,350,CASTALIA,CNV-L,12-18,S,W,indx_49,CASTALIACNV-L12-18SW,350,350
2019,350,CASTALIA,CNV-L,2-6,S,W,indx_49,CASTALIACNV-L2-6SW,350,350
2019,350,CASTALIA,CNV-SIL,0-2,S,W,indx_49,CASTALIACNV-SIL0-2SW,350,350
2019,350,CASTALIA,CNV-SIL,2-6,S,W,indx_49,CASTALIACNV-SIL2-6SW,350,350
2019,350,"CASTALIA-MARBLEHEAD,C",STV,0-6,S,W,indx_49,"CASTALIA-MARBLEHEAD,CSTV0-6SW",350,350
2019,350,CASTALIA,STV-FSL,1-6,S,W,indx_49,CASTALIASTV-FSL1-6SW,350,350
2019,350,CASTALIA,STV-L,1-6,S,W,indx_49,CASTALIASTV-L1-6SW,350,350
2019,500,CAVODE,SIL,2-5,S,SWP,indx_69,CAVODESIL2-5SSWP,650,350
2019,350,CAVODE,SIL,5-10,M,SWP,indx_59,CAVODESIL5-10MSWP,350,350
2019,390,CAVODE,SIL,5-10,S,SWP,indx_69,CAVODESIL5-10SSWP,430,350
2019,700,CELINA,BY-SIL,2-6,S,MW,indx_69,CELINABY-SIL2-6SMW,1050,350
2019,1615,CELINA-CROSBY,SIL,0-2,S,MW,indx_89,CELINA-CROSBYSIL0-2SMW,2100,1130
2019,1600,"CELINA,LM-SUBST",SIL,0-2,S,MW,indx_79,"CELINA,LM-SUBSTSIL0-2SMW",2080,1120
2019,800,CELINA-LOSANTVILLE,SIL,2-6,M,MW,indx_79,CELINA-LOSANTVILLESIL2-6MMW,1200,400
2019,1175,CELINA-LOSANTVILLE,SIL,2-6,S,MW,indx_79,CELINA-LOSANTVILLESIL2-6SMW,1620,730
2019,780,CELINA-MIAMI,SIL,6-12,M,MW,indx_69,CELINA-MIAMISIL6-12MMW,1170,390
2019,1600,CELINA,SIL,0-2,S,MW,indx_79,CELINASIL0-2SMW,2080,1120
2019,1080,CELINA,SIL,2-6,M,MW,indx_79,CELINASIL2-6MMW,1500,660
2019,1360,CELINA,SIL,2-6,S,MW,indx_79,CELINASIL2-6SMW,1790,930
2019,780,CELINA,SIL,6-12,M,MW,indx_69,CELINASIL6-12MMW,1170,390
2019,910,"CELINA-STRAWN,C",,0-2,S,MW,indx_79,"CELINA-STRAWN,C0-2SMW",1330,490
2019,780,"CELINA-STRAWN,C",,2-6,S,MW,indx_79,"CELINA-STRAWN,C2-6SMW",1180,380
2019,350,"CELINA,V",SIL,6-15,S,MW,indx_69,"CELINA,VSIL6-15SMW",350,350
2019,1600,CELINA-XENIA,SIL,0-2,S,MW,indx_79,CELINA-XENIASIL0-2SMW,2080,1120
2019,1360,CELINA-XENIA,SIL,2-6,S,MW,indx_79,CELINA-XENIASIL2-6SMW,1790,930
2019,1340,CENTERBURG,SIL,1-4,S,MW,indx_79,CENTERBURGSIL1-4SMW,1770,910
2019,930,CENTERBURG,SIL,2-6,M,MW,indx_79,CENTERBURGSIL2-6MMW,1350,510
2019,1135,CENTERBURG,SIL,2-6,S,MW,indx_79,CENTERBURGSIL2-6SMW,1570,700
2019,705,CENTERBURG,SIL,6-12,M,MW,indx_69,CENTERBURGSIL6-12MMW,1060,350
2019,855,CENTERBURG,SIL,6-12,S,MW,indx_79,CENTERBURGSIL6-12SMW,1260,450
2019,1330,"CERESCO,OF-PH",SL,0-2,S,SWP,indx_79,"CERESCO,OF-PHSL0-2SSWP",1760,900
2019,1330,CERESCO,SL,0-2,S,SWP,indx_79,CERESCOSL0-2SSWP,1760,900
2019,1615,"CHAGRIN,ALK-PH",L,0-2,S,W,indx_79,"CHAGRIN,ALK-PHL0-2SW",2050,1180
2019,1970,"CHAGRIN,ALK-PH.",SIL,0-2,S,W,indx_89,"CHAGRIN,ALK-PH.SIL0-2SW",2480,1460
2019,635,"CHAGRIN,FF-PH",L,0-2,S,W,indx_59,"CHAGRIN,FF-PHL0-2SW",920,350
2019,635,"CHAGRIN,FF-PH",SIL,0-2,S,W,indx_59,"CHAGRIN,FF-PHSIL0-2SW",920,350
2019,1775,CHAGRIN,L,0-2,S,W,indx_79,CHAGRINL0-2SW,2250,1300
2019,1775,"CHAGRIN,OF-PH",L,0-2,S,W,indx_79,"CHAGRIN,OF-PHL0-2SW",2250,1300
2019,1775,"CHAGRIN,OF-PH",SIL,0-2,S,W,indx_79,"CHAGRIN,OF-PHSIL0-2SW",2250,1300
2019,1710,"CHAGRIN,RF-PH",L,0-2,S,W,indx_89,"CHAGRIN,RF-PHL0-2SW",2210,1210
2019,2380,"CHAGRIN,RF-PH",SIL,0-2,S,W,indx_89,"CHAGRIN,RF-PHSIL0-2SW",2900,1860
2019,1775,CHAGRIN,SIL,0-2,S,W,indx_79,CHAGRINSIL0-2SW,2250,1300
2019,350,"CHANNAHON-BIGLICK,C",,6-12,S,W,indx_49,"CHANNAHON-BIGLICK,C6-12SW",350,350
2019,350,CHANNAHON-FAIRMONT,SOILS,18-25,M,W,indx_49,CHANNAHON-FAIRMONTSOILS18-25MW,350,350
2019,350,CHANNAHON,SIL,0-2,S,W,indx_59,CHANNAHONSIL0-2SW,350,350
2019,350,CHANNAHON,SIL,2-6,S,W,indx_59,CHANNAHONSIL2-6SW,350,350
2019,490,CHAVIES,L,0-2,S,W,indx_69,CHAVIESL0-2SW,630,350
2019,410,CHAVIES,L,0-6,S,W,indx_69,CHAVIESL0-6SW,470,350
2019,390,CHAVIES,L,2-6,S,W,indx_59,CHAVIESL2-6SW,430,350
2019,410,"CHAVIES,RF-PH",FSL,0-2,S,W,indx_69,"CHAVIES,RF-PHFSL0-2SW",470,350
2019,490,"CHAVIES,RF-PH",SIL,0-2,S,W,indx_69,"CHAVIES,RF-PHSIL0-2SW",630,350
2019,390,"CHAVIES,RF-PH",SIL,2-6,S,W,indx_59,"CHAVIES,RF-PHSIL2-6SW",430,350
2019,350,CHAVIES,SIL,6-15,S,W,indx_59,CHAVIESSIL6-15SW,350,350
2019,610,CHENANGO,GR-L,0-2,S,W,indx_69,CHENANGOGR-L0-2SW,870,350
2019,375,CHENANGO,GR-L,12-18,S,W,indx_59,CHENANGOGR-L12-18SW,400,350
2019,530,CHENANGO,GR-L,2-6,S,W,indx_69,CHENANGOGR-L2-6SW,710,350
2019,385,CHENANGO,GR-L,6-12,M,W,indx_59,CHENANGOGR-L6-12MW,420,350
2019,425,CHENANGO,GR-L,6-12,S,W,indx_69,CHENANGOGR-L6-12SW,500,350
2019,705,CHENANGO,SIL,0-2,S,W,indx_69,CHENANGOSIL0-2SW,1060,350
