year,cauv_projected_high,soil_series,texture,slope,erosion,drainage,indx,id,val_2018,unadjusted
2019,2080,SCIOTOVILLE,SIL,0-4,S,MW,indx_79,SCIOTOVILLESIL0-4SMW,1690,2080
2019,1960,SCIOTOVILLE,SIL,1-6,S,MW,indx_79,SCIOTOVILLESIL1-6SMW,1550,1960
2019,1960,SCIOTOVILLE,SIL,1-8,S,MW,indx_79,SCIOTOVILLESIL1-8SMW,1550,1960
2019,1040,"SEBRING,RF-PH",SIL,0-2,S,P,indx_59,"SEBRING,RF-PHSIL0-2SP",700,1040
2019,900,SEBRING,SICL,0-2,S,P,indx_59,SEBRINGSICL0-2SP,530,900
2019,1040,SEBRING,SIL,0-2,S,P,indx_59,SEBRINGSIL0-2SP,700,1040
2019,1040,"SEBRING,SS-SUBST",SIL,0-2,S,P,indx_59,"SEBRING,SS-SUBSTSIL0-2SP",700,1040
2019,1040,"SEBRING,T-SUBST",SIL,0-2,S,P,indx_59,"SEBRING,T-SUBSTSIL0-2SP",700,1040
2019,1040,"SEBRING,V,DARK SURFACE",SIL,0-2,S,P,indx_59,"SEBRING,V,DARK SURFACESIL0-2SP",700,1040
2019,2690,"SECONDCREEK,OV-PH",SIL,0-1,S,VP,indx_79,"SECONDCREEK,OV-PHSIL0-1SVP",2230,2690
2019,2860,SECONDCREEK,SICL,0-1,S,VP,indx_79,SECONDCREEKSICL0-1SVP,2440,2860
2019,1300,SEES,SICL,12-18,M,MW,indx_69,SEESSICL12-18MMW,870,1300
2019,2050,SEES,SICL,2-6,S,MW,indx_79,SEESSICL2-6SMW,1650,2050
2019,1750,SEES,SICL,4-12,M,MW,indx_69,SEESSICL4-12MMW,1330,1750
2019,350,SEES-WOOLPER,SIL,12-18,S,MW,indx_59,SEES-WOOLPERSIL12-18SMW,350,350
2019,1720,SENECAVILLE,SIL,0-2,S,MW,indx_79,SENECAVILLESIL0-2SMW,1330,1720
2019,930,"SEWARD,DEEP-PH",LFS,0-5,S,MW,indx_69,"SEWARD,DEEP-PHLFS0-5SMW",580,930
2019,960,SEWARD,FSL,2-6,S,MW,indx_69,SEWARDFSL2-6SMW,600,960
2019,1120,SEWARD,LFS,0-2,S,MW,indx_69,SEWARDLFS0-2SMW,720,1120
2019,420,SEWARD,LFS,12-18,S,MW,indx_59,SEWARDLFS12-18SMW,350,420
2019,920,SEWARD,LFS,1-6,S,MW,indx_69,SEWARDLFS1-6SMW,560,920
2019,900,SEWARD,LFS,2-6,S,MW,indx_69,SEWARDLFS2-6SMW,540,900
2019,670,SEWARD,LFS,6-12,S,MW,indx_59,SEWARDLFS6-12SMW,380,670
2019,1120,"SEWARD-OTTOKEE,OVER CLAY",LFS,0-2,S,MW,indx_69,"SEWARD-OTTOKEE,OVER CLAYLFS0-2SMW",720,1120
2019,900,"SEWARD-OTTOKEE,OVER CLAY",LFS,2-6,S,MW,indx_69,"SEWARD-OTTOKEE,OVER CLAYLFS2-6SMW",540,900
2019,1120,"SEWARD-OTTOKEE,T-SUBST",LFS,0-2,S,MW,indx_69,"SEWARD-OTTOKEE,T-SUBSTLFS0-2SMW",720,1120
2019,900,"SEWARD-OTTOKEE,T-SUBST",LFS,2-6,S,MW,indx_69,"SEWARD-OTTOKEE,T-SUBSTLFS2-6SMW",540,900
2019,900,"SEWARD,ST-SUBST",LFS,2-6,S,MW,indx_69,"SEWARD,ST-SUBSTLFS2-6SMW",540,900
2019,670,"SEWARD,ST-SUBST",LFS,6-12,S,MW,indx_59,"SEWARD,ST-SUBSTLFS6-12SMW",380,670
2019,1040,SHAWTOWN,L,0-2,S,W,indx_69,SHAWTOWNL0-2SW,680,1040
2019,880,SHAWTOWN,L,2-6,S,W,indx_69,SHAWTOWNL2-6SW,510,880
2019,860,SHEFFIELD,SIL,0-2,S,P,indx_59,SHEFFIELDSIL0-2SP,490,860
2019,860,"SHEFFIELD,STRAT-SUBST",SIL,0-2,S,P,indx_59,"SHEFFIELD,STRAT-SUBSTSIL0-2SP",490,860
2019,350,"SHELOCTA-CRUZE,C",,15-25,S,W,indx_59,"SHELOCTA-CRUZE,C15-25SW",350,350
2019,350,SHELOCTA-CRUZE,SIL,15-25,S,W,indx_59,SHELOCTA-CRUZESIL15-25SW,350,350
2019,350,"SHELOCTA-MUSE,AS,HILLY",,15-25,S,W,indx_49,"SHELOCTA-MUSE,AS,HILLY15-25SW",350,350
2019,350,"SHELOCTA-MUSE,C",,15-25,S,W,indx_59,"SHELOCTA-MUSE,C15-25SW",350,350
2019,350,SHELOCTA,SIL,12-20,S,W,indx_59,SHELOCTASIL12-20SW,350,350
2019,350,SHELOCTA,SIL,15-25,S,W,indx_59,SHELOCTASIL15-25SW,350,350
2019,1610,SHELOCTA,SIL,1-6,S,W,indx_69,SHELOCTASIL1-6SW,1200,1610
2019,1610,SHELOCTA,SIL,2-6,S,W,indx_69,SHELOCTASIL2-6SW,1200,1610
2019,1610,SHELOCTA,SIL,3-8,S,W,indx_69,SHELOCTASIL3-8SW,1200,1610
2019,990,SHELOCTA,SIL,6-15,S,W,indx_69,SHELOCTASIL6-15SW,640,990
2019,990,SHELOCTA,SIL,8-15,S,W,indx_69,SHELOCTASIL8-15SW,640,990
2019,1260,SHINROCK,CL,6-12,M,MW,indx_69,SHINROCKCL6-12MMW,850,1260
2019,2200,SHINROCK,L,0-2,S,MW,indx_79,SHINROCKL0-2SMW,1800,2200
2019,560,"SHINROCK-MARTINSVILLE,C",,12-18,M,MW,indx_59,"SHINROCK-MARTINSVILLE,C12-18MMW",350,560
2019,2000,"SHINROCK-MARTINSVILLE,C",,6-12,M,MW,indx_69,"SHINROCK-MARTINSVILLE,C6-12MMW",1590,2000
2019,830,SHINROCK,SICL,12-18,M,MW,indx_69,SHINROCKSICL12-18MMW,470,830
2019,1580,SHINROCK,SICL,2-6,M,MW,indx_79,SHINROCKSICL2-6MMW,1170,1580
2019,1260,SHINROCK,SICL,6-12,M,MW,indx_69,SHINROCKSICL6-12MMW,850,1260
2019,350,SHINROCK,SICL,8-20,SE,MW,indx_49,SHINROCKSICL8-20SEMW,350,350
2019,2200,SHINROCK,SIL,0-2,S,MW,indx_79,SHINROCKSIL0-2SMW,1800,2200
2019,930,SHINROCK,SIL,12-18,M,MW,indx_69,SHINROCKSIL12-18MMW,580,930
2019,1710,SHINROCK,SIL,2-6,M,MW,indx_79,SHINROCKSIL2-6MMW,1320,1710
2019,2000,SHINROCK,SIL,2-6,S,MW,indx_79,SHINROCKSIL2-6SMW,1600,2000
2019,1490,SHINROCK,SIL,6-12,M,MW,indx_69,SHINROCKSIL6-12MMW,1060,1490
2019,1710,SHINROCK,SIL,6-12,S,MW,indx_79,SHINROCKSIL6-12SMW,1320,1710
2019,350,SHINROCK,SOILS,18-25,S,MW,indx_59,SHINROCKSOILS18-25SMW,350,350
2019,1800,"SHINROCK,T-SUB-GLYNWOOD,C",,1-4,S,MW,indx_79,"SHINROCK,T-SUB-GLYNWOOD,C1-4SMW",1400,1800
2019,1020,"SHINROCK-TUSCOLA,C",,3-8,M,MW,indx_69,"SHINROCK-TUSCOLA,C3-8MMW",660,1020
2019,2200,"SHINROCK,V,S-SUBSL",SIL,0-2,S,MW,indx_79,"SHINROCK,V,S-SUBSLSIL0-2SMW",1800,2200
2019,1670,"SHOALS,FF-PH",L,0-2,S,SWP,indx_69,"SHOALS,FF-PHL0-2SSWP",1320,1670
2019,1540,"SHOALS,FF-PH",SICL,0-2,S,SWP,indx_69,"SHOALS,FF-PHSICL0-2SSWP",1170,1540
2019,1670,"SHOALS,FF-PH",SIL,0-2,S,SWP,indx_69,"SHOALS,FF-PHSIL0-2SSWP",1320,1670
2019,2500,SHOALS,L,0-2,S,SWP,indx_79,SHOALSL0-2SSWP,2100,2500
2019,2500,"SHOALS,OF-PH",L,0-2,S,SWP,indx_79,"SHOALS,OF-PHL0-2SSWP",2100,2500
2019,2500,"SHOALS,OF-PH",SIL,0-1,S,SWP,indx_79,"SHOALS,OF-PHSIL0-1SSWP",2100,2500
2019,2500,"SHOALS,OF-PH",SIL,0-2,S,SWP,indx_79,"SHOALS,OF-PHSIL0-2SSWP",2100,2500
2019,3170,"SHOALS,RF-PH",SIL,0-2,S,SWP,indx_79,"SHOALS,RF-PHSIL0-2SSWP",2660,3170
2019,2350,SHOALS,SICL,0-2,S,SWP,indx_79,SHOALSSICL0-2SSWP,1920,2350
2019,2500,SHOALS,SIL,0-2,S,SWP,indx_79,SHOALSSIL0-2SSWP,2100,2500
2019,510,"SHOALS-SLOAN,C,MOD TO LM,FF-PH",,0-2,S,SWP,indx_49,"SHOALS-SLOAN,C,MOD TO LM,FF-PH0-2SSWP",350,510
2019,2270,"SHOALS-SLOAN,OVER LM",SOILS,0-2,S,SWP,indx_79,"SHOALS-SLOAN,OVER LMSOILS0-2SSWP",1860,2270
2019,2500,"SHOALS,T-SUBST,OF-PH",SIL,0-1,S,SWP,indx_79,"SHOALS,T-SUBST,OF-PHSIL0-1SSWP",2100,2500
2019,710,"SHOALS,V,CO-SUBSL",L,0-2,S,SWP,indx_69,"SHOALS,V,CO-SUBSLL0-2SSWP",420,710
2019,690,"SHOALS,V,MOD.SHALLOW",SIL,0-2,S,SWP,indx_59,"SHOALS,V,MOD.SHALLOWSIL0-2SSWP",350,690
2019,2500,"SHOALS,V,T-SUBST",SIL,0-2,S,SWP,indx_79,"SHOALS,V,T-SUBSTSIL0-2SSWP",2100,2500
2019,1700,SISSON,FSL,2-6,S,W,indx_79,SISSONFSL2-6SW,1310,1700
2019,1230,SISSON,FSL,6-12,M,W,indx_69,SISSONFSL6-12MW,820,1230
2019,1210,SISSON,L,12-18,S,W,indx_69,SISSONL12-18SW,790,1210
2019,2160,SISSON,L,2-6,S,W,indx_89,SISSONL2-6SW,1780,2160
2019,1680,SISSON,L,6-12,S,W,indx_79,SISSONL6-12SW,1290,1680
2019,1560,SISSON,LFS,2-6,S,W,indx_79,SISSONLFS2-6SW,1150,1560
2019,960,SISSON,SIL,12-18,M,W,indx_69,SISSONSIL12-18MW,600,960
2019,350,SISSON,SIL,12-18,SE,W,indx_49,SISSONSIL12-18SEW,350,350
2019,350,SISSON,SIL,18-25,M,W,indx_59,SISSONSIL18-25MW,350,350
2019,2160,SISSON,SIL,2-6,S,W,indx_89,SISSONSIL2-6SW,1780,2160
2019,1510,SISSON,SIL,6-12,M,W,indx_79,SISSONSIL6-12MW,1090,1510
2019,350,"SKIDMORE,0F-PH",CB-SIL,0-2,S,W,indx_49,"SKIDMORE,0F-PHCB-SIL0-2SW",350,350
2019,350,"SKIDMORE,0F-PH",GR-L,0-2,S,W,indx_59,"SKIDMORE,0F-PHGR-L0-2SW",350,350
2019,350,"SKIDMORE,FF-PH",GR-L,0-2,S,W,indx_59,"SKIDMORE,FF-PHGR-L0-2SW",350,350
2019,350,"SKIDMORE,OF-PH",CN-SIL,2-6,S,W,indx_59,"SKIDMORE,OF-PHCN-SIL2-6SW",350,350
2019,790,"SKIDMORE,OF-PH",SIL,0-2,S,W,indx_59,"SKIDMORE,OF-PHSIL0-2SW",350,790
2019,1310,"SKIDMORE,V",GR-L,0-3,S,W,indx_69,"SKIDMORE,VGR-L0-3SW",980,1310
2019,1010,"SKIDMORE,V",GR-L,3-8,S,W,indx_59,"SKIDMORE,VGR-L3-8SW",670,1010
2019,2750,SLEETH,L,0-3,S,SWP,indx_79,SLEETHL0-3SSWP,2290,2750
2019,2750,"SLEETH,L-SUBST",SIL,0-3,S,SWP,indx_79,"SLEETH,L-SUBSTSIL0-3SSWP",2290,2750
2019,2750,"SLEETH,M-SUBST",SIL,0-2,S,SWP,indx_79,"SLEETH,M-SUBSTSIL0-2SSWP",2290,2750
2019,2320,"SLEETH,M-SUBST",SIL,2-6,S,SWP,indx_79,"SLEETH,M-SUBSTSIL2-6SSWP",1910,2320
2019,2750,SLEETH,SIL,0-2,S,SWP,indx_79,SLEETHSIL0-2SSWP,2290,2750
2019,2750,SLEETH,SIL,0-3,S,SWP,indx_79,SLEETHSIL0-3SSWP,2290,2750
2019,2320,SLEETH,SIL,2-6,S,SWP,indx_79,SLEETHSIL2-6SSWP,1910,2320
2019,2230,"SLIGO,OF-PH",SIL,0-1,S,MW,indx_79,"SLIGO,OF-PHSIL0-1SMW",1810,2230
2019,2550,"SLOAN,FF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,FF-PHSICL0-1SVP",2150,2550
2019,2550,"SLOAN,FF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,FF-PHSICL0-2SVP",2150,2550
2019,2690,"SLOAN,FF-PH",SIL,0-1,S,VP,indx_89,"SLOAN,FF-PHSIL0-1SVP",2290,2690
2019,2690,"SLOAN,FF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,FF-PHSIL0-2SVP",2290,2690
2019,2690,SLOAN,L,0-2,S,VP,indx_89,SLOANL0-2SVP,2290,2690
2019,2960,"SLOAN,LM-SUBST,OF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,LM-SUBST,OF-PHSICL0-1SVP",2500,2960
2019,3090,"SLOAN,OF-PH",L,0-1,S,VP,indx_89,"SLOAN,OF-PHL0-1SVP",2640,3090
2019,3090,"SLOAN,OF-PH",L,0-2,S,VP,indx_89,"SLOAN,OF-PHL0-2SVP",2640,3090
2019,2960,"SLOAN,OF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,OF-PHSICL0-1SVP",2500,2960
2019,2960,"SLOAN,OF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,OF-PHSICL0-2SVP",2500,2960
2019,3090,"SLOAN,OF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,OF-PHSIL0-2SVP",2640,3090
2019,2320,"SLOAN,OVER LM",SICL,0-2,S,VP,indx_79,"SLOAN,OVER LMSICL0-2SVP",1910,2320
2019,2690,"SLOAN,OV-PH",SIL,0-2,S,VP,indx_89,"SLOAN,OV-PHSIL0-2SVP",2290,2690
2019,2550,SLOAN,SICL,0-2,S,VP,indx_79,SLOANSICL0-2SVP,2150,2550
2019,2690,SLOAN,SIL,0-2,S,VP,indx_89,SLOANSIL0-2SVP,2290,2690
2019,2400,"SLOAN,S-SUBST,OF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,S-SUBST,OF-PHSICL0-2SVP",1920,2400
2019,2510,"SLOAN,S-SUBST,OF-PH",SIL,0-1,S,VP,indx_89,"SLOAN,S-SUBST,OF-PHSIL0-1SVP",2050,2510
2019,3090,"SLOAN,S-SUBST,OF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,S-SUBST,OF-PHSIL0-2SVP",2640,3090
2019,2550,"SLOAN,T-SUBST,FF-PH",SICL,0-1,S,VP,indx_79,"SLOAN,T-SUBST,FF-PHSICL0-1SVP",2150,2550
2019,2960,"SLOAN,T-SUBST,OF-PH",SICL,0-2,S,VP,indx_79,"SLOAN,T-SUBST,OF-PHSICL0-2SVP",2500,2960
2019,3090,"SLOAN,T-SUBST,OF-PH",SIL,0-2,S,VP,indx_89,"SLOAN,T-SUBST,OF-PHSIL0-2SVP",2640,3090
2019,1990,"SLOAN,V,GRAV-SUBSL",SIL,0-2,S,VP,indx_69,"SLOAN,V,GRAV-SUBSLSIL0-2SVP",1600,1990
2019,1860,SMOTHERS,SIL,0-2,S,SWP,indx_79,SMOTHERSSIL0-2SSWP,1450,1860
2019,1650,SMOTHERS,SIL,2-4,S,SWP,indx_69,SMOTHERSSIL2-4SSWP,1260,1650
2019,1610,SPARGUS,CN-SIL,2-6,S,W,indx_69,SPARGUSCN-SIL2-6SW,1200,1610
2019,350,SPARTA,LFS,0-3,S,E,indx_49,SPARTALFS0-3SE,350,350
2019,350,SPARTA,LS,0-6,S,E,indx_49,SPARTALS0-6SE,350,350
2019,350,SPINKS,FS,12-18,S,W,indx_49,SPINKSFS12-18SW,350,350
2019,420,SPINKS,FS,1-6,S,W,indx_59,SPINKSFS1-6SW,350,420
2019,420,SPINKS,FS,2-6,S,W,indx_59,SPINKSFS2-6SW,350,420
2019,350,SPINKS,FS,6-12,S,W,indx_59,SPINKSFS6-12SW,350,350
2019,350,SPINKS,FS,6-18,S,W,indx_59,SPINKSFS6-18SW,350,350
2019,420,SPINKS,LFS,0-6,S,W,indx_59,SPINKSLFS0-6SW,350,420
2019,350,SPINKS,LFS,12-18,S,W,indx_49,SPINKSLFS12-18SW,350,350
2019,420,SPINKS,LFS,2-6,S,W,indx_59,SPINKSLFS2-6SW,350,420
2019,350,SPINKS,LFS,6-12,S,W,indx_59,SPINKSLFS6-12SW,350,350
2019,420,SPINKS,LS,2-6,S,W,indx_59,SPINKSLS2-6SW,350,420
2019,1150,STAFFORD,FSL,0-2,S,SWP,indx_69,STAFFORDFSL0-2SSWP,750,1150
2019,950,STAFFORD,LFS,0-2,S,SWP,indx_69,STAFFORDLFS0-2SSWP,590,950
2019,1150,"STAFFORD,V",SL,0-2,S,SWP,indx_69,"STAFFORD,VSL0-2SSWP",750,1150
2019,510,"STANHOPE,FF-PH",SIL,0-2,S,P,indx_59,"STANHOPE,FF-PHSIL0-2SP",370,510
2019,350,ST. CLAIR,C,12-18,SE,MW,indx_49,ST. CLAIRC12-18SEMW,350,350
2019,800,ST. CLAIR,L,2-6,S,MW,indx_69,ST. CLAIRL2-6SMW,450,800
2019,420,ST. CLAIR,L,6-12,M,MW,indx_59,ST. CLAIRL6-12MMW,350,420
2019,350,ST. CLAIR,SIC,12-18,SE,MW,indx_49,ST. CLAIRSIC12-18SEMW,350,350
2019,350,ST. CLAIR,SIC,12-25,SE,MW,indx_49,ST. CLAIRSIC12-25SEMW,350,350
2019,350,ST. CLAIR,SIC,18-25,SE,MW,indx_49,ST. CLAIRSIC18-25SEMW,350,350
2019,350,ST. CLAIR,SIC,6-12,SE,MW,indx_49,ST. CLAIRSIC6-12SEMW,350,350
2019,350,ST. CLAIR,SICL,12-18,M,MW,indx_49,ST. CLAIRSICL12-18MMW,350,350
2019,350,ST. CLAIR,SICL,12-25,M,MW,indx_49,ST. CLAIRSICL12-25MMW,350,350
2019,350,ST. CLAIR,SICL,12-25,SE,MW,indx_49,ST. CLAIRSICL12-25SEMW,350,350
2019,350,ST. CLAIR,SICL,18-25,M,MW,indx_49,ST. CLAIRSICL18-25MMW,350,350
2019,440,ST. CLAIR,SICL,2-6,M,MW,indx_59,ST. CLAIRSICL2-6MMW,350,440
2019,350,ST. CLAIR,SICL,4-12,M,MW,indx_59,ST. CLAIRSICL4-12MMW,350,350
2019,350,ST. CLAIR,SICL,6-12,M,MW,indx_59,ST. CLAIRSICL6-12MMW,350,350
2019,350,ST. CLAIR,SIL,12-18,M,MW,indx_59,ST. CLAIRSIL12-18MMW,350,350
2019,350,ST. CLAIR,SIL,12-25,M,MW,indx_49,ST. CLAIRSIL12-25MMW,350,350
2019,580,ST. CLAIR,SIL,2-6,M,MW,indx_59,ST. CLAIRSIL2-6MMW,370,580
2019,800,ST. CLAIR,SIL,2-6,S,MW,indx_69,ST. CLAIRSIL2-6SMW,450,800
2019,420,ST. CLAIR,SIL,6-12,M,MW,indx_59,ST. CLAIRSIL6-12MMW,350,420
2019,580,ST. CLAIR,SIL,6-12,S,MW,indx_59,ST. CLAIRSIL6-12SMW,370,580
2019,350,"STEINSBURG-RIGLEY,V",FSL,15-25,S,W,indx_59,"STEINSBURG-RIGLEY,VFSL15-25SW",350,350
2019,2010,"STEINSBURG-RIGLEY,V",FSL,3-8,S,W,indx_79,"STEINSBURG-RIGLEY,VFSL3-8SW",1610,2010
2019,1750,"STEINSBURG-RIGLEY,V",FSL,8-15,S,W,indx_69,"STEINSBURG-RIGLEY,VFSL8-15SW",1330,1750
2019,350,STEINSBURG,SL,15-25,S,W,indx_49,STEINSBURGSL15-25SW,350,350
2019,890,"STENDAL,FF-PH",SIL,0-2,S,SWP,indx_59,"STENDAL,FF-PHSIL0-2SSWP",580,890
2019,1010,"STENDAL,OF-PH",SIL,0-2,S,SWP,indx_69,"STENDAL,OF-PHSIL0-2SSWP",670,1010
2019,970,"STONELICK,FF-PH",FSL,0-2,S,W,indx_69,"STONELICK,FF-PHFSL0-2SW",660,970
2019,1000,STONELICK,FSL,0-2,S,W,indx_69,STONELICKFSL0-2SW,660,1000
2019,970,"STONELICK,GR-SUBST,FF-PH",L,0-1,S,W,indx_69,"STONELICK,GR-SUBST,FF-PHL0-1SW",660,970
2019,1000,STONELICK,L,0-2,S,W,indx_69,STONELICKL0-2SW,660,1000
2019,1000,"STONELICK,OF-PH",L,0-2,S,W,indx_69,"STONELICK,OF-PHL0-2SW",660,1000
2019,870,"STONELICK,OF-PH",SL,0-2,S,W,indx_69,"STONELICK,OF-PHSL0-2SW",500,870
2019,460,STONELICK,SL,0-2,S,W,indx_59,STONELICKSL0-2SW,350,460
2019,2870,"STONE,RF-PH",CL,0-2,S,SWP,indx_89,"STONE,RF-PHCL0-2SSWP",2400,2870
2019,2870,STONE,SICL,0-2,S,SWP,indx_89,STONESICL0-2SSWP,2400,2870
2019,1690,"STRAWN-CROSBY,C",,0-2,S,MW,indx_69,"STRAWN-CROSBY,C0-2SMW",1260,1690
2019,1300,"STRAWN-CROSBY,C",,2-6,S,MW,indx_69,"STRAWN-CROSBY,C2-6SMW",860,1300
2019,350,STRAWN,SICL,12-18,M,MW,indx_49,STRAWNSICL12-18MMW,350,350
2019,350,STRAWN,SICL,2-6,M,MW,indx_59,STRAWNSICL2-6MMW,350,350
2019,350,STRAWN,SICL,6-12,M,MW,indx_59,STRAWNSICL6-12MMW,350,350
2019,2380,"STRINGLEY-SLIGO,OF-PH",L,0-2,S,W,indx_79,"STRINGLEY-SLIGO,OF-PHL0-2SW",1960,2380
2019,2730,SUGARVALLEY-FINCASTLE,SIL,0-2,S,SWP,indx_89,SUGARVALLEY-FINCASTLESIL0-2SSWP,2260,2730
2019,2730,SUGARVALLEY,SIL,0-2,S,SWP,indx_89,SUGARVALLEYSIL0-2SSWP,2260,2730
2019,350,SUMMITVILLE,SIL,10-15,M,MW,indx_59,SUMMITVILLESIL10-15MMW,350,350
2019,350,SUMMITVILLE,SIL,10-20,S,MW,indx_59,SUMMITVILLESIL10-20SMW,350,350
2019,780,SUMMITVILLE,SIL,2-5,S,MW,indx_69,SUMMITVILLESIL2-5SMW,430,780
2019,350,SUMMITVILLE,SIL,5-10,M,MW,indx_59,SUMMITVILLESIL5-10MMW,350,350
2019,530,SUMMITVILLE,SIL,5-10,S,MW,indx_69,SUMMITVILLESIL5-10SMW,360,530
2019,670,SWANTON,FSL,0-2,S,VP,indx_59,SWANTONFSL0-2SVP,350,670
2019,670,"SWANTON,V,SI-SUBSL",FSL,0-2,S,VP,indx_59,"SWANTON,V,SI-SUBSLFSL0-2SVP",350,670
2019,350,SWITZERLAND,SIL,15-25,M,W,indx_49,SWITZERLANDSIL15-25MW,350,350
2019,1610,SWITZERLAND,SIL,3-8,M,W,indx_69,SWITZERLANDSIL3-8MW,1200,1610
2019,900,SWITZERLAND,SIL,8-15,M,W,indx_59,SWITZERLANDSIL8-15MW,350,900
2019,2400,"TAGGART,RF-PH",SIL,0-2,S,SWP,indx_79,"TAGGART,RF-PHSIL0-2SSWP",1990,2400
2019,2400,TAGGART,SIL,0-2,S,SWP,indx_79,TAGGARTSIL0-2SSWP,1990,2400
2019,2400,TAGGART,SIL,0-3,S,SWP,indx_79,TAGGARTSIL0-3SSWP,1990,2400
2019,2400,TAGGART,SIL,0-4,S,SWP,indx_79,TAGGARTSIL0-4SSWP,1990,2400
2019,1560,TARHOLLOW,SIL,2-6,S,MW,indx_69,TARHOLLOWSIL2-6SMW,1150,1560
2019,1010,TARLTON,SIL,6-12,M,MW,indx_69,TARLTONSIL6-12MMW,590,1010
2019,2890,TAWAS,MUCK,0-2,S,VP,indx_89,TAWASMUCK0-2SVP,2480,2890
2019,1320,"TEDROW-DIXBORO,C",,0-2,S,SWP,indx_69,"TEDROW-DIXBORO,C0-2SSWP",930,1320
2019,770,TEDROW,FS,0-3,S,SWP,indx_59,TEDROWFS0-3SSWP,440,770
2019,770,TEDROW,LFS,0-2,S,SWP,indx_59,TEDROWLFS0-2SSWP,440,770
2019,770,TEDROW,LFS,0-3,S,SWP,indx_59,TEDROWLFS0-3SSWP,440,770
2019,640,TEDROW,LFS,2-6,S,SWP,indx_59,TEDROWLFS2-6SSWP,390,640
2019,650,TEDROW,LS,0-3,S,SWP,indx_59,TEDROWLS0-3SSWP,390,650
2019,1400,"TEDROW,V,SI-SUBSL",LFS,0-2,S,SWP,indx_69,"TEDROW,V,SI-SUBSLLFS0-2SSWP",990,1400
2019,1480,TEEGARDEN,SIL,2-6,S,MW,indx_69,TEEGARDENSIL2-6SMW,1080,1480
2019,920,TEEGARDEN,SIL,6-15,M,MW,indx_69,TEEGARDENSIL6-15MMW,510,920
2019,1050,TEEGARDEN,SIL,6-15,S,MW,indx_69,TEEGARDENSIL6-15SMW,670,1050
2019,2120,"THACKERY,M-SUBST",SIL,0-2,S,MW,indx_79,"THACKERY,M-SUBSTSIL0-2SMW",1720,2120
2019,1880,"THACKERY,M-SUBST",SIL,2-6,S,MW,indx_69,"THACKERY,M-SUBSTSIL2-6SMW",1470,1880
2019,2120,THACKERY,SIL,0-2,S,MW,indx_79,THACKERYSIL0-2SMW,1720,2120
2019,2000,THACKERY,SIL,1-4,S,MW,indx_79,THACKERYSIL1-4SMW,1600,2000
2019,1660,THACKERY,SIL,2-6,M,MW,indx_69,THACKERYSIL2-6MMW,1250,1660
2019,1880,THACKERY,SIL,2-6,S,MW,indx_69,THACKERYSIL2-6SMW,1470,1880
2019,2120,"THACKERY,S-SUBST",L,0-2,S,MW,indx_79,"THACKERY,S-SUBSTL0-2SMW",1720,2120
2019,1950,"THACKERY,S-SUBST",SL,1-3,S,MW,indx_69,"THACKERY,S-SUBSTSL1-3SMW",1560,1950
2019,2120,"THACKERY,T-SUBST",L,0-2,S,MW,indx_79,"THACKERY,T-SUBSTL0-2SMW",1720,2120
2019,2120,"THACKERY,T-SUBST",SIL,0-2,S,MW,indx_79,"THACKERY,T-SUBSTSIL0-2SMW",1720,2120
2019,2210,"THACKERY,V",SIL,0-2,S,MW,indx_79,"THACKERY,VSIL0-2SMW",1810,2210
2019,1830,"THACKERY,V",SIL,2-6,S,MW,indx_79,"THACKERY,VSIL2-6SMW",1440,1830
2019,350,THRIFTON,CL,12-20,SE,W,indx_49,THRIFTONCL12-20SEW,350,350
2019,350,THRIFTON,CL,6-12,SE,W,indx_59,THRIFTONCL6-12SEW,350,350
2019,3450,TIDERISHI,L,0-2,S,SWP,indx_89,TIDERISHIL0-2SSWP,2990,3450
2019,1420,"TILSIT-COOLVILLE,AS,UNDULATING",,3-8,S,MW,indx_69,"TILSIT-COOLVILLE,AS,UNDULATING3-8SMW",1010,1420
2019,1740,TILSIT,SIL,0-2,S,MW,indx_79,TILSITSIL0-2SMW,1350,1740
2019,1740,TILSIT,SIL,0-3,S,MW,indx_69,TILSITSIL0-3SMW,1350,1740
2019,1740,TILSIT,SIL,0-4,S,MW,indx_69,TILSITSIL0-4SMW,1350,1740
2019,880,TILSIT,SIL,12-18,S,MW,indx_59,TILSITSIL12-18SMW,500,880
2019,1440,TILSIT,SIL,2-6,M,MW,indx_69,TILSITSIL2-6MMW,1050,1440
2019,1400,TILSIT,SIL,3-8,S,MW,indx_69,TILSITSIL3-8SMW,1000,1400
2019,1270,TILSIT,SIL,6-12,S,MW,indx_69,TILSITSIL6-12SMW,860,1270
2019,1540,"TIOGA,FF-PH",FSL,0-2,S,W,indx_69,"TIOGA,FF-PHFSL0-2SW",1180,1540
2019,1790,"TIOGA,FF-PH",L,0-2,S,W,indx_69,"TIOGA,FF-PHL0-2SW",1420,1790
