year,id,soil_series,texture,slope,erosion,drainage,indx,Projection Expected,Projection Low,Projection High
2014,DIGBYL0-3SSWP,DIGBY,L,0-3,S,SWP,indx_79,3210,1990,4050
2014,DIGBYL1-4SSWP,DIGBY,L,1-4,S,SWP,indx_79,3060,1870,3890
2014,DIGBYL2-6SSWP,DIGBY,L,2-6,S,SWP,indx_79,2820,1670,3650
2014,DIGBYSIL0-2SSWP,DIGBY,SIL,0-2,S,SWP,indx_79,3210,1990,4050
2014,DIGBYSIL2-6SSWP,DIGBY,SIL,2-6,S,SWP,indx_79,2820,1670,3650
2014,DIGBYSL0-2SSWP,DIGBY,SL,0-2,S,SWP,indx_79,3040,1850,3870
2014,DIGBYSL0-3SSWP,DIGBY,SL,0-3,S,SWP,indx_79,3040,1850,3870
2014,DIGBYSL2-6SSWP,DIGBY,SL,2-6,S,SWP,indx_79,2700,1570,3520
2014,"DIXBORO-KIBBIE,C0-2SSWP","DIXBORO-KIBBIE,C",,0-2,S,SWP,indx_89,3740,2420,4610
2014,DIXBOROFSL0-2SSWP,DIXBORO,FSL,0-2,S,SWP,indx_69,2180,1120,2970
2014,DIXBOROFSL0-3SSWP,DIXBORO,FSL,0-3,S,SWP,indx_69,2180,1120,2970
2014,DOLESSIL0-2SSWP,DOLES,SIL,0-2,S,SWP,indx_69,2030,1010,2810
2014,DOLESSIL0-3SSWP,DOLES,SIL,0-3,S,SWP,indx_69,2030,1010,2810
2014,"DRUMMER,GR-SUBSTSICL0-2SVP","DRUMMER,GR-SUBST",SICL,0-2,S,VP,indx_89,4570,3110,5490
2014,DUBOISSIL0-2SSWP,DUBOIS,SIL,0-2,S,SWP,indx_69,2080,1050,2860
2014,DUBOISSIL2-6SSWP,DUBOIS,SIL,2-6,S,SWP,indx_69,1880,890,2660
2014,"DUNBRIDGE-SPINKS,C,DEEP TO LMLFS0-2SW","DUNBRIDGE-SPINKS,C,DEEP TO LM",LFS,0-2,S,W,indx_59,350,350,350
2014,"DUNBRIDGE-SPINKS,C,DEEP TO LMLFS2-6SW","DUNBRIDGE-SPINKS,C,DEEP TO LM",LFS,2-6,S,W,indx_59,350,350,350
2014,"DUNBRIDGE-SPINKS,OVER LMLFS0-2SW","DUNBRIDGE-SPINKS,OVER LM",LFS,0-2,S,W,indx_59,350,350,350
2014,"DUNBRIDGE-SPINKS,OVER LMLFS2-6SW","DUNBRIDGE-SPINKS,OVER LM",LFS,2-6,S,W,indx_59,350,350,350
2014,"DUNBRIDGE-SPINKS,OVER LMST-LFS0-2SW","DUNBRIDGE-SPINKS,OVER LM",ST-LFS,0-2,S,W,indx_49,350,350,350
2014,DUNBRIDGEFSL2-6SW,DUNBRIDGE,FSL,2-6,S,W,indx_59,1100,350,1830
2014,DUNBRIDGELFS1-4SW,DUNBRIDGE,LFS,1-4,S,W,indx_59,980,350,1710
2014,DUNBRIDGELFS2-6SW,DUNBRIDGE,LFS,2-6,S,W,indx_59,960,350,1680
2014,DUNBRIDGELS0-2SW,DUNBRIDGE,LS,0-2,S,W,indx_59,1120,350,1860
2014,DUNBRIDGELS2-6SW,DUNBRIDGE,LS,2-6,S,W,indx_59,960,350,1680
2014,DUNBRIDGESL0-2SW,DUNBRIDGE,SL,0-2,S,W,indx_69,1400,480,2140
2014,DUNBRIDGESL0-4SW,DUNBRIDGE,SL,0-4,S,W,indx_59,1250,360,1990
2014,DUNBRIDGESL1-4SW,DUNBRIDGE,SL,1-4,S,W,indx_59,1250,360,1990
2014,"DUNCANNON-LAKIN,C12-18SW","DUNCANNON-LAKIN,C",,12-18,S,W,indx_59,350,350,350
2014,"DUNCANNON-LAKIN,C18-25SW","DUNCANNON-LAKIN,C",,18-25,S,W,indx_59,350,350,350
2014,DUNCANNONSIL0-2SW,DUNCANNON,SIL,0-2,S,W,indx_79,2390,1300,3190
2014,DUNCANNONSIL2-6SW,DUNCANNON,SIL,2-6,S,W,indx_79,2230,1160,3020
2014,DUNCANNONSIL6-12SW,DUNCANNON,SIL,6-12,S,W,indx_69,1820,820,2590
2014,"DUNHAM,OV-PHSIL0-2SP","DUNHAM,OV-PH",SIL,0-2,S,P,indx_89,4380,2960,5280
2014,DUNHAMSICL0-2SP,DUNHAM,SICL,0-2,S,P,indx_89,4570,3110,5490
2014,"EDEN,C12-18MW","EDEN,C",,12-18,M,W,indx_49,350,350,350
2014,"EDEN,C18-25MW","EDEN,C",,18-25,M,W,indx_49,350,350,350
2014,"EDEN,C2-6MW","EDEN,C",,2-6,M,W,indx_69,1140,350,1880
2014,"EDEN,C6-12MW","EDEN,C",,6-12,M,W,indx_69,740,350,1450
2014,EDENFL-SICL12-18MW,EDEN,FL-SICL,12-18,M,W,indx_49,350,350,350
2014,EDENFL-SICL18-25MW,EDEN,FL-SICL,18-25,M,W,indx_49,350,350,350
2014,EDENSICL15-25MW,EDEN,SICL,15-25,M,W,indx_49,350,350,350
2014,EDENSICL15-25SW,EDEN,SICL,15-25,S,W,indx_49,350,350,350
2014,EDENSICL3-8MW,EDEN,SICL,3-8,M,W,indx_69,1140,350,1880
2014,EDENSICL8-15MW,EDEN,SICL,8-15,M,W,indx_59,740,350,1450
2014,EDENTON-FAIRMONTSOILS18-25MW,EDENTON-FAIRMONT,SOILS,18-25,M,W,indx_49,350,350,350
2014,EDENTON-FAIRMONTSOILS18-25SEW,EDENTON-FAIRMONT,SOILS,18-25,SE,W,indx_49,350,350,350
2014,EDENTONCL12-25SEW,EDENTON,CL,12-25,SE,W,indx_49,350,350,350
2014,EDENTONL12-18MW,EDENTON,L,12-18,M,W,indx_59,1060,350,1790
2014,EDENTONL18-25MW,EDENTON,L,18-25,M,W,indx_59,350,350,350
2014,EDENTONL6-12MW,EDENTON,L,6-12,M,W,indx_69,1620,670,2380
2014,EDENTONSIL12-18MW,EDENTON,SIL,12-18,M,W,indx_59,1060,350,1790
2014,EDENTONSIL2-6MW,EDENTON,SIL,2-6,M,W,indx_69,1860,870,2630
2014,EDENTONSIL2-6SW,EDENTON,SIL,2-6,S,W,indx_69,2050,1030,2830
2014,EDENTONSIL6-12MW,EDENTON,SIL,6-12,M,W,indx_69,1470,540,2220
2014,EDENTONSOILS12-18SEW,EDENTON,SOILS,12-18,SE,W,indx_59,350,350,350
2014,EDENTONSOILS6-12SEW,EDENTON,SOILS,6-12,SE,W,indx_59,350,350,350
2014,EDWARDSMUCK0-1SVP,EDWARDS,MUCK,0-1,S,VP,indx_89,3300,2000,4190
2014,EDWARDSMUCK0-2SVP,EDWARDS,MUCK,0-2,S,VP,indx_89,3300,2000,4190
2014,"EEL,FF-PHL0-2SMW","EEL,FF-PH",L,0-2,S,MW,indx_69,2480,1350,3320
2014,"EEL,FF-PHSIL0-2SMW","EEL,FF-PH",SIL,0-2,S,MW,indx_69,2480,1350,3320
2014,"EEL,GR-SUBST,OF-PHSIL0-1SMW","EEL,GR-SUBST,OF-PH",SIL,0-1,S,MW,indx_79,2750,1610,3570
2014,"EEL,GR-SUBST,OF-PHSIL0-2SMW","EEL,GR-SUBST,OF-PH",SIL,0-2,S,MW,indx_79,2750,1610,3570
2014,"EEL,MOD DEEP TO LM,FF-PHSIL0-2SMW","EEL,MOD DEEP TO LM,FF-PH",SIL,0-2,S,MW,indx_59,790,350,1500
2014,"EEL,OF-PHSIL0-2SMW","EEL,OF-PH",SIL,0-2,S,MW,indx_79,2750,1610,3570
2014,"EEL,OVER LMSIL0-2SMW","EEL,OVER LM",SIL,0-2,S,MW,indx_59,790,350,1500
2014,"EEL,V,OF-PHSIL0-2SMW","EEL,V,OF-PH",SIL,0-2,S,MW,indx_89,3590,2310,4450
2014,EELL0-2SMW,EEL,L,0-2,S,MW,indx_79,2750,1610,3570
2014,EELSIL0-2SMW,EEL,SIL,0-2,S,MW,indx_79,2750,1610,3570
2014,"ELBA-BELPRE,C12-18SW","ELBA-BELPRE,C",,12-18,S,W,indx_69,1310,390,2050
2014,"ELBA-BELPRE,C18-25MW","ELBA-BELPRE,C",,18-25,M,W,indx_59,350,350,350
2014,ELBA-GUERNSEYSICL15-25MW,ELBA-GUERNSEY,SICL,15-25,M,W,indx_59,350,350,350
2014,ELBA-UPSHURSICL15-25MW,ELBA-UPSHUR,SICL,15-25,M,W,indx_59,350,350,350
2014,ELBASICL15-25MW,ELBA,SICL,15-25,M,W,indx_59,350,350,350
2014,ELBASICL15-25SW,ELBA,SICL,15-25,S,W,indx_59,350,350,350
2014,ELBASICL3-8SW,ELBA,SICL,3-8,S,W,indx_69,1760,760,2530
2014,ELBASICL8-15MW,ELBA,SICL,8-15,M,W,indx_69,1330,410,2070
2014,ELBASICL8-15SW,ELBA,SICL,8-15,S,W,indx_69,1520,570,2270
2014,"ELDEAN-CASCO,C6-12MW","ELDEAN-CASCO,C",,6-12,M,W,indx_59,350,350,350
2014,"ELDEAN-CASCO,C6-15MW","ELDEAN-CASCO,C",,6-15,M,W,indx_59,350,350,350
2014,"ELDEAN-CASCO,C6-18SEW","ELDEAN-CASCO,C",,6-18,SE,W,indx_49,350,350,350
2014,ELDEAN-CASCOGR-L12-18MW,ELDEAN-CASCO,GR-L,12-18,M,W,indx_49,350,350,350
2014,ELDEAN-CASCOGR-L6-12MW,ELDEAN-CASCO,GR-L,6-12,M,W,indx_59,350,350,350
2014,ELDEAN-KENDALLVILLEL0-2SW,ELDEAN-KENDALLVILLE,L,0-2,S,W,indx_79,2420,1320,3220
2014,ELDEAN-KENDALLVILLEL2-6SW,ELDEAN-KENDALLVILLE,L,2-6,S,W,indx_79,2250,1190,3050
2014,ELDEAN-KENDALLVILLEL6-12MW,ELDEAN-KENDALLVILLE,L,6-12,M,W,indx_69,1280,370,2020
2014,"ELDEAN-MIAMIAN,C12-18MW","ELDEAN-MIAMIAN,C",,12-18,M,W,indx_69,800,350,1520
2014,"ELDEAN-MIAMIAN,C12-18SEW","ELDEAN-MIAMIAN,C",,12-18,SE,W,indx_49,350,350,350
2014,"ELDEAN-MIAMIAN,C2-6MW","ELDEAN-MIAMIAN,C",,2-6,M,W,indx_69,1530,580,2290
2014,"ELDEAN-MIAMIAN,C2-6SW","ELDEAN-MIAMIAN,C",,2-6,S,W,indx_79,1730,740,2500
2014,"ELDEAN-MIAMIAN,C6-12MW","ELDEAN-MIAMIAN,C",,6-12,M,W,indx_69,1260,360,2000
2014,"ELDEAN-MIAMIAN,C6-12SEW","ELDEAN-MIAMIAN,C",,6-12,SE,W,indx_49,350,350,350
2014,"ELDEAN-MIAMIAN,C6-12SW","ELDEAN-MIAMIAN,C",,6-12,S,W,indx_69,1480,540,2230
2014,"ELDEAN-MORLEY,C2-6MW","ELDEAN-MORLEY,C",,2-6,M,W,indx_69,2040,1020,2820
2014,"ELDEAN-MORLEY,C6-15MW","ELDEAN-MORLEY,C",,6-15,M,W,indx_59,1210,350,1940
2014,ELDEANCL6-12SEW,ELDEAN,CL,6-12,SE,W,indx_49,350,350,350
2014,ELDEANGR-CL12-18SEW,ELDEAN,GR-CL,12-18,SE,W,indx_49,350,350,350
2014,ELDEANGR-CL6-12SEW,ELDEAN,GR-CL,6-12,SE,W,indx_49,350,350,350
2014,ELDEANGR-L0-2SW,ELDEAN,GR-L,0-2,S,W,indx_69,2180,1120,2970
2014,ELDEANGR-L2-6MW,ELDEAN,GR-L,2-6,M,W,indx_69,1840,840,2610
2014,ELDEANGR-L2-6SW,ELDEAN,GR-L,2-6,S,W,indx_69,1940,920,2720
2014,ELDEANGR-L6-12MW,ELDEAN,GR-L,6-12,M,W,indx_69,1550,600,2310
2014,ELDEANL0-2SW,ELDEAN,L,0-2,S,W,indx_79,2490,1380,3300
2014,ELDEANL2-6MW,ELDEAN,L,2-6,M,W,indx_69,2030,1000,2810
2014,ELDEANL2-6SW,ELDEAN,L,2-6,S,W,indx_69,2230,1160,3020
2014,ELDEANL6-12MW,ELDEAN,L,6-12,M,W,indx_69,1730,750,2490
2014,ELDEANL6-12SW,ELDEAN,L,6-12,S,W,indx_69,1990,970,2770
2014,ELDEANSIL0-2SW,ELDEAN,SIL,0-2,S,W,indx_79,2490,1380,3300
2014,ELDEANSIL0-3SW,ELDEAN,SIL,0-3,S,W,indx_79,2490,1380,3300
2014,ELDEANSIL1-4SW,ELDEAN,SIL,1-4,S,W,indx_79,2470,1360,3280
2014,ELDEANSIL12-18MW,ELDEAN,SIL,12-18,M,W,indx_59,1270,370,2010
2014,ELDEANSIL2-6MW,ELDEAN,SIL,2-6,M,W,indx_69,2030,1000,2810
2014,ELDEANSIL2-6SW,ELDEAN,SIL,2-6,S,W,indx_69,2230,1160,3020
2014,ELDEANSIL6-12MW,ELDEAN,SIL,6-12,M,W,indx_69,1730,750,2490
2014,"ELKINSVILLE,RF-PHSIL0-2SW","ELKINSVILLE,RF-PH",SIL,0-2,S,W,indx_79,3380,2130,4230
2014,ELKINSVILLESIL0-2SW,ELKINSVILLE,SIL,0-2,S,W,indx_79,3400,2140,4250
2014,ELKINSVILLESIL0-3SW,ELKINSVILLE,SIL,0-3,S,W,indx_79,3400,2140,4250
2014,ELKINSVILLESIL1-6SW,ELKINSVILLE,SIL,1-6,S,W,indx_79,3260,2030,4100
2014,ELKINSVILLESIL1-8SW,ELKINSVILLE,SIL,1-8,S,W,indx_79,3260,2030,4100
2014,ELKINSVILLESIL15-25SW,ELKINSVILLE,SIL,15-25,S,W,indx_59,350,350,350
2014,ELKINSVILLESIL2-6SW,ELKINSVILLE,SIL,2-6,S,W,indx_79,3260,2030,4100
2014,ELKINSVILLESIL3-8SW,ELKINSVILLE,SIL,3-8,S,W,indx_79,2950,1770,3780
2014,ELKINSVILLESIL6-12MW,ELKINSVILLE,SIL,6-12,M,W,indx_69,2390,1310,3190
2014,ELKINSVILLESIL6-12SW,ELKINSVILLE,SIL,6-12,S,W,indx_69,2620,1500,3430
2014,ELKINSVILLESIL8-15SW,ELKINSVILLE,SIL,8-15,S,W,indx_69,2390,1310,3190
2014,"ELLIOTT,BR-SUBSTSIL0-2SSWP","ELLIOTT,BR-SUBST",SIL,0-2,S,SWP,indx_79,2970,1780,3800
2014,ELLIOTTSICL0-2SSWP,ELLIOTT,SICL,0-2,S,SWP,indx_79,2800,1640,3620
2014,ELLIOTTSICL0-3SSWP,ELLIOTT,SICL,0-3,S,SWP,indx_79,2800,1640,3620
2014,ELLIOTTSIL0-2SSWP,ELLIOTT,SIL,0-2,S,SWP,indx_79,2970,1780,3800
2014,ELLIOTTSIL0-3SSWP,ELLIOTT,SIL,0-3,S,SWP,indx_79,2870,1700,3690
2014,ELLIOTTSIL0-4SSWP,ELLIOTT,SIL,0-4,S,SWP,indx_79,2850,1680,3670
2014,ELLIOTTSIL1-4SSWP,ELLIOTT,SIL,1-4,S,SWP,indx_79,2850,1680,3670
2014,"ELLSWORTH,SH-SUBSTSIL12-18SMW","ELLSWORTH,SH-SUBST",SIL,12-18,S,MW,indx_59,350,350,350
2014,"ELLSWORTH,SH-SUBSTSIL6-12SMW","ELLSWORTH,SH-SUBST",SIL,6-12,S,MW,indx_59,700,350,1400
2014,"ELLSWORTH,SS-SUBSTSIL2-6SMW","ELLSWORTH,SS-SUBST",SIL,2-6,S,MW,indx_69,1640,690,2390
2014,"ELLSWORTH,SS-SUBSTSIL6-12MMW","ELLSWORTH,SS-SUBST",SIL,6-12,M,MW,indx_59,350,350,350
2014,"ELLSWORTH,SS-SUBSTSIL6-12SMW","ELLSWORTH,SS-SUBST",SIL,6-12,S,MW,indx_59,600,350,1300
2014,ELLSWORTHSIL0-2SMW,ELLSWORTH,SIL,0-2,S,MW,indx_69,2080,1040,2860
2014,ELLSWORTHSIL12-18MMW,ELLSWORTH,SIL,12-18,M,MW,indx_49,350,350,350
2014,ELLSWORTHSIL12-18SMW,ELLSWORTH,SIL,12-18,S,MW,indx_59,350,350,350
2014,ELLSWORTHSIL12-25MMW,ELLSWORTH,SIL,12-25,M,MW,indx_49,350,350,350
2014,ELLSWORTHSIL18-25MMW,ELLSWORTH,SIL,18-25,M,MW,indx_49,350,350,350
2014,ELLSWORTHSIL18-25SMW,ELLSWORTH,SIL,18-25,S,MW,indx_49,350,350,350
2014,ELLSWORTHSIL2-6MMW,ELLSWORTH,SIL,2-6,M,MW,indx_69,1530,590,2290
2014,ELLSWORTHSIL2-6SMW,ELLSWORTH,SIL,2-6,S,MW,indx_69,1900,900,2680
2014,ELLSWORTHSIL6-12MMW,ELLSWORTH,SIL,6-12,M,MW,indx_59,950,350,1670
2014,ELLSWORTHSIL6-12SMW,ELLSWORTH,SIL,6-12,S,MW,indx_69,1350,450,2090
2014,"ELNORA,BR-SUBSTLFS0-4SMW","ELNORA,BR-SUBST",LFS,0-4,S,MW,indx_59,350,350,350
2014,ELNORALFS0-4SMW,ELNORA,LFS,0-4,S,MW,indx_59,350,350,350
2014,ELNORALFS1-3SMW,ELNORA,LFS,1-3,S,MW,indx_59,350,350,350
2014,ELNORALFS1-5SMW,ELNORA,LFS,1-5,S,MW,indx_59,350,350,350
2014,ELNORALFS2-6SMW,ELNORA,LFS,2-6,S,MW,indx_59,350,350,350
2014,"ENDOAQUENTS,LOAMY0-1SVP","ENDOAQUENTS,LOAMY",,0-1,S,VP,indx_49,350,350,350
2014,"ENOCH,VERY STONYSH-SICL0-8SW","ENOCH,VERY STONY",SH-SICL,0-8,S,W,indx_49,350,350,350
2014,"ENOCH,VERY STONYSH-SICL15-25SW","ENOCH,VERY STONY",SH-SICL,15-25,S,W,indx_49,350,350,350
2014,ENOCHL0-8SW,ENOCH,L,0-8,S,W,indx_49,350,350,350
2014,ENOCHL8-25SW,ENOCH,L,8-25,S,W,indx_49,350,350,350
2014,ERNESTSIL10-15MMW,ERNEST,SIL,10-15,M,MW,indx_59,350,350,350
2014,ERNESTSIL15-20MMW,ERNEST,SIL,15-20,M,MW,indx_59,350,350,350
2014,ERNESTSIL15-25SMW,ERNEST,SIL,15-25,S,MW,indx_49,350,350,350
2014,ERNESTSIL5-10SMW,ERNEST,SIL,5-10,S,MW,indx_59,1210,350,1950
2014,ERNESTSIL6-15SMW,ERNEST,SIL,6-15,S,MW,indx_59,350,350,350
2014,ERNESTSIL8-15SMW,ERNEST,SIL,8-15,S,MW,indx_59,350,350,350
2014,"EUCLID,OF-PHSIL0-2SSWP","EUCLID,OF-PH",SIL,0-2,S,SWP,indx_79,3340,2110,4180
2014,"EUCLID,RF-PHSIL0-2SSWP","EUCLID,RF-PH",SIL,0-2,S,SWP,indx_79,3340,2110,4180
2014,EUCLIDSIL0-2SSWP,EUCLID,SIL,0-2,S,SWP,indx_79,3340,2110,4180
2014,FAIRMOUNT-EDENFL-SICL12-25MW,FAIRMOUNT-EDEN,FL-SICL,12-25,M,W,indx_49,350,350,350
2014,FAIRMOUNTFLV-SIC18-25MW,FAIRMOUNT,FLV-SIC,18-25,M,W,indx_49,350,350,350
2014,FAIRMOUNTSICL12-25MW,FAIRMOUNT,SICL,12-25,M,W,indx_59,350,350,350
2014,FAIRPOINTCL0-8SW,FAIRPOINT,CL,0-8,S,W,indx_49,350,350,350
2014,FAIRPOINTCL8-20SW,FAIRPOINT,CL,8-20,S,W,indx_49,350,350,350
2014,FAIRPOINTCN-CL8-20SW,FAIRPOINT,CN-CL,8-20,S,W,indx_49,350,350,350
2014,FAIRPOINTCN-CL8-25SW,FAIRPOINT,CN-CL,8-25,S,W,indx_49,350,350,350
2014,FAIRPOINTCN-SICL1-8SW,FAIRPOINT,CN-SICL,1-8,S,W,indx_49,350,350,350
2014,FAIRPOINTCN-SICL8-25SW,FAIRPOINT,CN-SICL,8-25,S,W,indx_49,350,350,350
2014,FAIRPOINTCNV-SIL0-8SW,FAIRPOINT,CNV-SIL,0-8,S,W,indx_49,350,350,350
2014,FAIRPOINTCNV-SIL8-25SW,FAIRPOINT,CNV-SIL,8-25,S,W,indx_49,350,350,350
2014,FAIRPOINTGR-CL0-8SW,FAIRPOINT,GR-CL,0-8,S,W,indx_49,350,350,350
2014,FAIRPOINTGR-CL8-25SW,FAIRPOINT,GR-CL,8-25,S,W,indx_49,350,350,350
2014,FAIRPOINTL0-8SW,FAIRPOINT,L,0-8,S,W,indx_49,350,350,350
2014,FAIRPOINTL8-25SW,FAIRPOINT,L,8-25,S,W,indx_49,350,350,350
2014,FAIRPOINTSHV-CL3-15SW,FAIRPOINT,SHV-CL,3-15,S,W,indx_49,350,350,350
2014,FAIRPOINTSICL0-8SW,FAIRPOINT,SICL,0-8,S,W,indx_49,350,350,350
2014,FAIRPOINTSICL1-15SW,FAIRPOINT,SICL,1-15,S,W,indx_49,350,350,350
2014,FAIRPOINTSICL15-25SW,FAIRPOINT,SICL,15-25,S,W,indx_49,350,350,350
2014,FAIRPOINTSICL2-12SW,FAIRPOINT,SICL,2-12,S,W,indx_49,350,350,350
2014,FAIRPOINTSICL8-25SW,FAIRPOINT,SICL,8-25,S,W,indx_49,350,350,350
2014,FAIRPOINTSIL0-8SW,FAIRPOINT,SIL,0-8,S,W,indx_49,350,350,350
2014,FAIRPOINTSIL3-15SW,FAIRPOINT,SIL,3-15,S,W,indx_49,350,350,350
2014,FAIRPOINTSIL8-20SW,FAIRPOINT,SIL,8-20,S,W,indx_49,350,350,350
2014,FAIRPOINTSIL8-25SW,FAIRPOINT,SIL,8-25,S,W,indx_49,350,350,350
2014,FARMERSTOWNL0-8SW,FARMERSTOWN,L,0-8,S,W,indx_59,350,350,350
2014,FARMERSTOWNL8-20SW,FARMERSTOWN,L,8-20,S,W,indx_49,350,350,350
2014,FARMERSTOWNSIL0-8SW,FARMERSTOWN,SIL,0-8,S,W,indx_59,350,350,350
2014,FARMERSTOWNSIL8-20SW,FARMERSTOWN,SIL,8-20,S,W,indx_49,350,350,350
2014,"FAYWOOD-LOWELL,CSIL8-15MW","FAYWOOD-LOWELL,C",SIL,8-15,M,W,indx_59,880,350,1600
2014,FAYWOODSICL15-25MW,FAYWOOD,SICL,15-25,M,W,indx_49,350,350,350
2014,FAYWOODSIL15-25MW,FAYWOOD,SIL,15-25,M,W,indx_49,350,350,350
2014,FAYWOODSIL8-15MW,FAYWOOD,SIL,8-15,M,W,indx_49,350,350,350
2014,"FINCASTLE,BR-SUBSTSIL0-2SSWP","FINCASTLE,BR-SUBST",SIL,0-2,S,SWP,indx_69,2580,1470,3390
2014,"FINCASTLE,BR-SUBSTSIL2-6SSWP","FINCASTLE,BR-SUBST",SIL,2-6,S,SWP,indx_69,2320,1250,3110
2014,FINCASTLESIL0-2SSWP,FINCASTLE,SIL,0-2,S,SWP,indx_79,3410,2150,4260
2014,FINCASTLESIL0-4SSWP,FINCASTLE,SIL,0-4,S,SWP,indx_79,3220,2000,4070
2014,FINCASTLESIL2-4SSWP,FINCASTLE,SIL,2-4,S,SWP,indx_79,3200,1980,4050
2014,FINCASTLESIL2-6MSWP,FINCASTLE,SIL,2-6,M,SWP,indx_79,2840,1670,3660
2014,FINCASTLESIL2-6SSWP,FINCASTLE,SIL,2-6,S,SWP,indx_79,3030,1830,3860
2014,"FITCHVILLE-BENNINGTON,CSIL0-2SSWP","FITCHVILLE-BENNINGTON,C",SIL,0-2,S,SWP,indx_69,2160,1110,2940
2014,"FITCHVILLE,C-SUBSTSIL0-3SSWP","FITCHVILLE,C-SUBST",SIL,0-3,S,SWP,indx_79,2330,1240,3130
2014,"FITCHVILLE,C-SUBSTSIL3-8SSWP","FITCHVILLE,C-SUBST",SIL,3-8,S,SWP,indx_69,1910,890,2680
2014,"FITCHVILLE,LOW TERRACESIL0-2SSWP","FITCHVILLE,LOW TERRACE",SIL,0-2,S,SWP,indx_79,3340,2110,4180
2014,"FITCHVILLE,T-SUBSTSIL2-6SSWP","FITCHVILLE,T-SUBST",SIL,2-6,S,SWP,indx_69,2160,1110,2950
2014,"FITCHVILLE,V,GRAV-SUBSLSIL0-2SSWP","FITCHVILLE,V,GRAV-SUBSL",SIL,0-2,S,SWP,indx_69,2340,1270,3140
2014,"FITCHVILLE,V,GRAV-SUBSLSIL1-6SSWP","FITCHVILLE,V,GRAV-SUBSL",SIL,1-6,S,SWP,indx_69,2230,1170,3020
2014,"FITCHVILLE,V,GRAV-SUBSLSIL2-6SSWP","FITCHVILLE,V,GRAV-SUBSL",SIL,2-6,S,SWP,indx_69,2210,1150,3000
2014,FITCHVILLESIL0-2SSWP,FITCHVILLE,SIL,0-2,S,SWP,indx_79,2330,1240,3130
2014,FITCHVILLESIL0-3SSWP,FITCHVILLE,SIL,0-3,S,SWP,indx_79,2330,1240,3130
2014,FITCHVILLESIL1-4SSWP,FITCHVILLE,SIL,1-4,S,SWP,indx_69,2180,1120,2970
2014,FITCHVILLESIL2-5SSWP,FITCHVILLE,SIL,2-5,S,SWP,indx_69,2160,1110,2950
2014,FITCHVILLESIL2-6SSWP,FITCHVILLE,SIL,2-6,S,SWP,indx_69,2160,1110,2950
2014,FITCHVILLESIL3-8SSWP,FITCHVILLE,SIL,3-8,S,SWP,indx_69,1910,890,2680
2014,FITCHVILLESIL6-12SSWP,FITCHVILLE,SIL,6-12,S,SWP,indx_69,1770,770,2530
2014,"FLATROCK,FF-PHSIL0-2SMW","FLATROCK,FF-PH",SIL,0-2,S,MW,indx_79,2780,1600,3640
2014,"FLATROCK,LM-SUBST,OF-PHSIL0-2SMW","FLATROCK,LM-SUBST,OF-PH",SIL,0-2,S,MW,indx_79,3240,2010,4080
2014,"FLATROCK,OF-PHL0-2SMW","FLATROCK,OF-PH",L,0-2,S,MW,indx_79,3240,2010,4080
2014,"FLATROCK,OF-PHSIL0-2SMW","FLATROCK,OF-PH",SIL,0-2,S,MW,indx_79,3240,2010,4080
2014,"FLUVAQUENTS,SILTY,FF-PH0-1SVP","FLUVAQUENTS,SILTY,FF-PH",,0-1,S,VP,indx_49,350,350,350
2014,FOX-CASCO-RODMANSOILS12-25MW,FOX-CASCO-RODMAN,SOILS,12-25,M,W,indx_49,350,350,350
2014,FOX-CASCO-RODMANSOILS12-25SEW,FOX-CASCO-RODMAN,SOILS,12-25,SE,W,indx_49,350,350,350
2014,"FOX-CASCO,C12-18MW","FOX-CASCO,C",,12-18,M,W,indx_49,350,350,350
2014,FOX-CASCOSOILS12-18MW,FOX-CASCO,SOILS,12-18,M,W,indx_49,350,350,350
2014,FOX-CASCOSOILS6-12SEW,FOX-CASCO,SOILS,6-12,SE,W,indx_49,350,350,350
2014,"FOX-LYBRAND,C6-12MW","FOX-LYBRAND,C",,6-12,M,W,indx_59,1070,350,1800
2014,FOX-MIAMIANSIL6-12MW,FOX-MIAMIAN,SIL,6-12,M,W,indx_69,810,350,1520
2014,FOX-MIAMISIL6-12MW,FOX-MIAMI,SIL,6-12,M,W,indx_69,810,350,1520
2014,"FOX,T-SUBSTSIL0-2SW","FOX,T-SUBST",SIL,0-2,S,W,indx_79,1740,760,2510
2014,"FOX,T-SUBSTSIL2-6MW","FOX,T-SUBST",SIL,2-6,M,W,indx_69,1340,430,2080
2014,"FOX,T-SUBSTSIL2-6SW","FOX,T-SUBST",SIL,2-6,S,W,indx_69,1650,640,2450
2014,FOXCL12-18SEW,FOX,CL,12-18,SE,W,indx_49,350,350,350
2014,FOXCL6-12MW,FOX,CL,6-12,M,W,indx_59,830,350,1540
2014,FOXCL6-12SEW,FOX,CL,6-12,SE,W,indx_49,350,350,350
2014,FOXGR-L0-2SW,FOX,GR-L,0-2,S,W,indx_69,1560,610,2310
2014,FOXGR-L12-18MW,FOX,GR-L,12-18,M,W,indx_59,350,350,350
2014,FOXGR-L12-25SW,FOX,GR-L,12-25,S,W,indx_59,350,350,350
2014,FOXGR-L18-25MW,FOX,GR-L,18-25,M,W,indx_49,350,350,350
2014,FOXGR-L2-6MW,FOX,GR-L,2-6,M,W,indx_69,1170,350,1910
