year,id,soil_series,texture,slope,erosion,drainage,indx,Projection Expected,Projection Low,Projection High
2020,"EDEN,C18-25MW","EDEN,C",,18-25,M,W,indx_49,350,350,350
2020,"EDEN,C2-6MW","EDEN,C",,2-6,M,W,indx_69,350,350,350
2020,"EDEN,C6-12MW","EDEN,C",,6-12,M,W,indx_69,350,350,350
2020,EDENFL-SICL12-18MW,EDEN,FL-SICL,12-18,M,W,indx_49,350,350,350
2020,EDENFL-SICL18-25MW,EDEN,FL-SICL,18-25,M,W,indx_49,350,350,350
2020,EDENSICL15-25MW,EDEN,SICL,15-25,M,W,indx_49,350,350,350
2020,EDENSICL15-25SW,EDEN,SICL,15-25,S,W,indx_49,350,350,350
2020,EDENSICL3-8MW,EDEN,SICL,3-8,M,W,indx_69,350,350,350
2020,EDENSICL8-15MW,EDEN,SICL,8-15,M,W,indx_59,350,350,350
2020,EDENTON-FAIRMONTSOILS18-25MW,EDENTON-FAIRMONT,SOILS,18-25,M,W,indx_49,350,350,350
2020,EDENTON-FAIRMONTSOILS18-25SEW,EDENTON-FAIRMONT,SOILS,18-25,SE,W,indx_49,350,350,350
2020,EDENTONCL12-25SEW,EDENTON,CL,12-25,SE,W,indx_49,350,350,350
2020,EDENTONL12-18MW,EDENTON,L,12-18,M,W,indx_59,350,350,350
2020,EDENTONL18-25MW,EDENTON,L,18-25,M,W,indx_59,350,350,350
2020,EDENTONL6-12MW,EDENTON,L,6-12,M,W,indx_69,350,350,670
2020,EDENTONSIL12-18MW,EDENTON,SIL,12-18,M,W,indx_59,350,350,350
2020,EDENTONSIL2-6MW,EDENTON,SIL,2-6,M,W,indx_69,490,350,920
2020,EDENTONSIL2-6SW,EDENTON,SIL,2-6,S,W,indx_69,680,350,1130
2020,EDENTONSIL6-12MW,EDENTON,SIL,6-12,M,W,indx_69,350,350,610
2020,EDENTONSOILS12-18SEW,EDENTON,SOILS,12-18,SE,W,indx_59,350,350,350
2020,EDENTONSOILS6-12SEW,EDENTON,SOILS,6-12,SE,W,indx_59,350,350,350
2020,EDWARDSMUCK0-1SVP,EDWARDS,MUCK,0-1,S,VP,indx_89,1190,710,1670
2020,EDWARDSMUCK0-2SVP,EDWARDS,MUCK,0-2,S,VP,indx_89,1190,710,1670
2020,"EEL,FF-PHL0-2SMW","EEL,FF-PH",L,0-2,S,MW,indx_69,710,350,1150
2020,"EEL,FF-PHSIL0-2SMW","EEL,FF-PH",SIL,0-2,S,MW,indx_69,710,350,1150
2020,"EEL,GR-SUBST,OF-PHSIL0-1SMW","EEL,GR-SUBST,OF-PH",SIL,0-1,S,MW,indx_79,1160,720,1650
2020,"EEL,GR-SUBST,OF-PHSIL0-2SMW","EEL,GR-SUBST,OF-PH",SIL,0-2,S,MW,indx_79,1160,720,1650
2020,"EEL,MOD DEEP TO LM,FF-PHSIL0-2SMW","EEL,MOD DEEP TO LM,FF-PH",SIL,0-2,S,MW,indx_59,350,350,350
2020,"EEL,OF-PHSIL0-2SMW","EEL,OF-PH",SIL,0-2,S,MW,indx_79,1160,720,1650
2020,"EEL,OVER LMSIL0-2SMW","EEL,OVER LM",SIL,0-2,S,MW,indx_59,350,350,350
2020,"EEL,V,OF-PHSIL0-2SMW","EEL,V,OF-PH",SIL,0-2,S,MW,indx_89,1800,1310,2350
2020,EELL0-2SMW,EEL,L,0-2,S,MW,indx_79,1160,720,1650
2020,EELSIL0-2SMW,EEL,SIL,0-2,S,MW,indx_79,1160,720,1650
2020,"ELBA-BELPRE,C12-18SW","ELBA-BELPRE,C",,12-18,S,W,indx_69,350,350,370
2020,"ELBA-BELPRE,C18-25MW","ELBA-BELPRE,C",,18-25,M,W,indx_59,350,350,350
2020,ELBA-GUERNSEYSICL15-25MW,ELBA-GUERNSEY,SICL,15-25,M,W,indx_59,350,350,350
2020,ELBA-UPSHURSICL15-25MW,ELBA-UPSHUR,SICL,15-25,M,W,indx_59,350,350,350
2020,ELBASICL15-25MW,ELBA,SICL,15-25,M,W,indx_59,350,350,350
2020,ELBASICL15-25SW,ELBA,SICL,15-25,S,W,indx_59,350,350,350
2020,ELBASICL3-8SW,ELBA,SICL,3-8,S,W,indx_69,350,350,680
2020,ELBASICL8-15MW,ELBA,SICL,8-15,M,W,indx_69,350,350,380
2020,ELBASICL8-15SW,ELBA,SICL,8-15,S,W,indx_69,350,350,520
2020,"ELDEAN-CASCO,C6-12MW","ELDEAN-CASCO,C",,6-12,M,W,indx_59,350,350,350
2020,"ELDEAN-CASCO,C6-15MW","ELDEAN-CASCO,C",,6-15,M,W,indx_59,350,350,350
2020,"ELDEAN-CASCO,C6-18SEW","ELDEAN-CASCO,C",,6-18,SE,W,indx_49,350,350,350
2020,ELDEAN-CASCOGR-L12-18MW,ELDEAN-CASCO,GR-L,12-18,M,W,indx_49,350,350,350
2020,ELDEAN-CASCOGR-L6-12MW,ELDEAN-CASCO,GR-L,6-12,M,W,indx_59,350,350,350
2020,ELDEAN-KENDALLVILLEL0-2SW,ELDEAN-KENDALLVILLE,L,0-2,S,W,indx_79,800,370,1250
2020,ELDEAN-KENDALLVILLEL2-6SW,ELDEAN-KENDALLVILLE,L,2-6,S,W,indx_79,720,350,1160
2020,ELDEAN-KENDALLVILLEL6-12MW,ELDEAN-KENDALLVILLE,L,6-12,M,W,indx_69,350,350,350
2020,"ELDEAN-MIAMIAN,C12-18MW","ELDEAN-MIAMIAN,C",,12-18,M,W,indx_69,350,350,350
2020,"ELDEAN-MIAMIAN,C12-18SEW","ELDEAN-MIAMIAN,C",,12-18,SE,W,indx_49,350,350,350
2020,"ELDEAN-MIAMIAN,C2-6MW","ELDEAN-MIAMIAN,C",,2-6,M,W,indx_69,350,350,520
2020,"ELDEAN-MIAMIAN,C2-6SW","ELDEAN-MIAMIAN,C",,2-6,S,W,indx_79,350,350,660
2020,"ELDEAN-MIAMIAN,C6-12MW","ELDEAN-MIAMIAN,C",,6-12,M,W,indx_69,350,350,350
2020,"ELDEAN-MIAMIAN,C6-12SEW","ELDEAN-MIAMIAN,C",,6-12,SE,W,indx_49,350,350,350
2020,"ELDEAN-MIAMIAN,C6-12SW","ELDEAN-MIAMIAN,C",,6-12,S,W,indx_69,350,350,520
2020,"ELDEAN-MORLEY,C2-6MW","ELDEAN-MORLEY,C",,2-6,M,W,indx_69,600,350,1040
2020,"ELDEAN-MORLEY,C6-15MW","ELDEAN-MORLEY,C",,6-15,M,W,indx_59,350,350,440
2020,ELDEANCL6-12SEW,ELDEAN,CL,6-12,SE,W,indx_49,350,350,350
2020,ELDEANGR-CL12-18SEW,ELDEAN,GR-CL,12-18,SE,W,indx_49,350,350,350
2020,ELDEANGR-CL6-12SEW,ELDEAN,GR-CL,6-12,SE,W,indx_49,350,350,350
2020,ELDEANGR-L0-2SW,ELDEAN,GR-L,0-2,S,W,indx_69,590,350,1020
2020,ELDEANGR-L2-6MW,ELDEAN,GR-L,2-6,M,W,indx_69,420,350,830
2020,ELDEANGR-L2-6SW,ELDEAN,GR-L,2-6,S,W,indx_69,470,350,900
2020,ELDEANGR-L6-12MW,ELDEAN,GR-L,6-12,M,W,indx_69,350,350,650
2020,ELDEANL0-2SW,ELDEAN,L,0-2,S,W,indx_79,930,500,1400
2020,ELDEANL2-6MW,ELDEAN,L,2-6,M,W,indx_69,500,350,930
2020,ELDEANL2-6SW,ELDEAN,L,2-6,S,W,indx_69,680,350,1120
2020,ELDEANL6-12MW,ELDEAN,L,6-12,M,W,indx_69,360,350,770
2020,ELDEANL6-12SW,ELDEAN,L,6-12,S,W,indx_69,480,350,900
2020,ELDEANSIL0-2SW,ELDEAN,SIL,0-2,S,W,indx_79,930,500,1400
2020,ELDEANSIL0-3SW,ELDEAN,SIL,0-3,S,W,indx_79,930,500,1400
2020,ELDEANSIL1-4SW,ELDEAN,SIL,1-4,S,W,indx_79,910,480,1380
2020,ELDEANSIL12-18MW,ELDEAN,SIL,12-18,M,W,indx_59,350,350,370
2020,ELDEANSIL2-6MW,ELDEAN,SIL,2-6,M,W,indx_69,500,350,930
2020,ELDEANSIL2-6SW,ELDEAN,SIL,2-6,S,W,indx_69,680,350,1120
2020,ELDEANSIL6-12MW,ELDEAN,SIL,6-12,M,W,indx_69,360,350,770
2020,"ELKINSVILLE,RF-PHSIL0-2SW","ELKINSVILLE,RF-PH",SIL,0-2,S,W,indx_79,1570,1090,2090
2020,ELKINSVILLESIL0-2SW,ELKINSVILLE,SIL,0-2,S,W,indx_79,1580,1100,2110
2020,ELKINSVILLESIL0-3SW,ELKINSVILLE,SIL,0-3,S,W,indx_79,1580,1100,2110
2020,ELKINSVILLESIL1-6SW,ELKINSVILLE,SIL,1-6,S,W,indx_79,1490,1030,2020
2020,ELKINSVILLESIL1-8SW,ELKINSVILLE,SIL,1-8,S,W,indx_79,1490,1030,2020
2020,ELKINSVILLESIL15-25SW,ELKINSVILLE,SIL,15-25,S,W,indx_59,350,350,350
2020,ELKINSVILLESIL2-6SW,ELKINSVILLE,SIL,2-6,S,W,indx_79,1490,1030,2020
2020,ELKINSVILLESIL3-8SW,ELKINSVILLE,SIL,3-8,S,W,indx_79,1250,800,1750
2020,ELKINSVILLESIL6-12MW,ELKINSVILLE,SIL,6-12,M,W,indx_69,850,430,1310
2020,ELKINSVILLESIL6-12SW,ELKINSVILLE,SIL,6-12,S,W,indx_69,1000,570,1470
2020,ELKINSVILLESIL8-15SW,ELKINSVILLE,SIL,8-15,S,W,indx_69,850,430,1310
2020,"ELLIOTT,BR-SUBSTSIL0-2SSWP","ELLIOTT,BR-SUBST",SIL,0-2,S,SWP,indx_79,1280,830,1790
2020,ELLIOTTSICL0-2SSWP,ELLIOTT,SICL,0-2,S,SWP,indx_79,1170,720,1660
2020,ELLIOTTSICL0-3SSWP,ELLIOTT,SICL,0-3,S,SWP,indx_79,1170,720,1660
2020,ELLIOTTSIL0-2SSWP,ELLIOTT,SIL,0-2,S,SWP,indx_79,1280,830,1790
2020,ELLIOTTSIL0-3SSWP,ELLIOTT,SIL,0-3,S,SWP,indx_79,1210,760,1700
2020,ELLIOTTSIL0-4SSWP,ELLIOTT,SIL,0-4,S,SWP,indx_79,1190,740,1680
2020,ELLIOTTSIL1-4SSWP,ELLIOTT,SIL,1-4,S,SWP,indx_79,1190,740,1680
2020,"ELLSWORTH,SH-SUBSTSIL12-18SMW","ELLSWORTH,SH-SUBST",SIL,12-18,S,MW,indx_59,350,350,350
2020,"ELLSWORTH,SH-SUBSTSIL6-12SMW","ELLSWORTH,SH-SUBST",SIL,6-12,S,MW,indx_59,350,350,350
2020,"ELLSWORTH,SS-SUBSTSIL2-6SMW","ELLSWORTH,SS-SUBST",SIL,2-6,S,MW,indx_69,370,350,790
2020,"ELLSWORTH,SS-SUBSTSIL6-12MMW","ELLSWORTH,SS-SUBST",SIL,6-12,M,MW,indx_59,350,350,350
2020,"ELLSWORTH,SS-SUBSTSIL6-12SMW","ELLSWORTH,SS-SUBST",SIL,6-12,S,MW,indx_59,350,350,350
2020,ELLSWORTHSIL0-2SMW,ELLSWORTH,SIL,0-2,S,MW,indx_69,630,350,1060
2020,ELLSWORTHSIL12-18MMW,ELLSWORTH,SIL,12-18,M,MW,indx_49,350,350,350
2020,ELLSWORTHSIL12-18SMW,ELLSWORTH,SIL,12-18,S,MW,indx_59,350,350,350
2020,ELLSWORTHSIL12-25MMW,ELLSWORTH,SIL,12-25,M,MW,indx_49,350,350,350
2020,ELLSWORTHSIL18-25MMW,ELLSWORTH,SIL,18-25,M,MW,indx_49,350,350,350
2020,ELLSWORTHSIL18-25SMW,ELLSWORTH,SIL,18-25,S,MW,indx_49,350,350,350
2020,ELLSWORTHSIL2-6MMW,ELLSWORTH,SIL,2-6,M,MW,indx_69,350,350,650
2020,ELLSWORTHSIL2-6SMW,ELLSWORTH,SIL,2-6,S,MW,indx_69,520,350,940
2020,ELLSWORTHSIL6-12MMW,ELLSWORTH,SIL,6-12,M,MW,indx_59,350,350,350
2020,ELLSWORTHSIL6-12SMW,ELLSWORTH,SIL,6-12,S,MW,indx_69,350,350,540
2020,"ELNORA,BR-SUBSTLFS0-4SMW","ELNORA,BR-SUBST",LFS,0-4,S,MW,indx_59,350,350,350
2020,ELNORALFS0-4SMW,ELNORA,LFS,0-4,S,MW,indx_59,350,350,350
2020,ELNORALFS1-3SMW,ELNORA,LFS,1-3,S,MW,indx_59,350,350,350
2020,ELNORALFS1-5SMW,ELNORA,LFS,1-5,S,MW,indx_59,350,350,350
2020,ELNORALFS2-6SMW,ELNORA,LFS,2-6,S,MW,indx_59,350,350,350
2020,"ENDOAQUENTS,LOAMY0-1SVP","ENDOAQUENTS,LOAMY",,0-1,S,VP,indx_49,350,350,350
2020,"ENOCH,VERY STONYSH-SICL0-8SW","ENOCH,VERY STONY",SH-SICL,0-8,S,W,indx_49,350,350,350
2020,"ENOCH,VERY STONYSH-SICL15-25SW","ENOCH,VERY STONY",SH-SICL,15-25,S,W,indx_49,350,350,350
2020,ENOCHL0-8SW,ENOCH,L,0-8,S,W,indx_49,350,350,350
2020,ENOCHL8-25SW,ENOCH,L,8-25,S,W,indx_49,350,350,350
2020,ERNESTSIL10-15MMW,ERNEST,SIL,10-15,M,MW,indx_59,350,350,350
2020,ERNESTSIL15-20MMW,ERNEST,SIL,15-20,M,MW,indx_59,350,350,350
2020,ERNESTSIL15-25SMW,ERNEST,SIL,15-25,S,MW,indx_49,350,350,350
2020,ERNESTSIL5-10SMW,ERNEST,SIL,5-10,S,MW,indx_59,350,350,350
2020,ERNESTSIL6-15SMW,ERNEST,SIL,6-15,S,MW,indx_59,350,350,350
2020,ERNESTSIL8-15SMW,ERNEST,SIL,8-15,S,MW,indx_59,350,350,350
2020,"EUCLID,OF-PHSIL0-2SSWP","EUCLID,OF-PH",SIL,0-2,S,SWP,indx_79,1650,1180,2190
2020,"EUCLID,RF-PHSIL0-2SSWP","EUCLID,RF-PH",SIL,0-2,S,SWP,indx_79,1650,1180,2190
2020,EUCLIDSIL0-2SSWP,EUCLID,SIL,0-2,S,SWP,indx_79,1650,1180,2190
2020,FAIRMOUNT-EDENFL-SICL12-25MW,FAIRMOUNT-EDEN,FL-SICL,12-25,M,W,indx_49,350,350,350
2020,FAIRMOUNTFLV-SIC18-25MW,FAIRMOUNT,FLV-SIC,18-25,M,W,indx_49,350,350,350
2020,FAIRMOUNTSICL12-25MW,FAIRMOUNT,SICL,12-25,M,W,indx_59,350,350,350
2020,FAIRPOINTCL0-8SW,FAIRPOINT,CL,0-8,S,W,indx_49,350,350,350
2020,FAIRPOINTCL8-20SW,FAIRPOINT,CL,8-20,S,W,indx_49,350,350,350
2020,FAIRPOINTCN-CL8-20SW,FAIRPOINT,CN-CL,8-20,S,W,indx_49,350,350,350
2020,FAIRPOINTCN-CL8-25SW,FAIRPOINT,CN-CL,8-25,S,W,indx_49,350,350,350
2020,FAIRPOINTCN-SICL1-8SW,FAIRPOINT,CN-SICL,1-8,S,W,indx_49,350,350,350
2020,FAIRPOINTCN-SICL8-25SW,FAIRPOINT,CN-SICL,8-25,S,W,indx_49,350,350,350
2020,FAIRPOINTCNV-SIL0-8SW,FAIRPOINT,CNV-SIL,0-8,S,W,indx_49,350,350,350
2020,FAIRPOINTCNV-SIL8-25SW,FAIRPOINT,CNV-SIL,8-25,S,W,indx_49,350,350,350
2020,FAIRPOINTGR-CL0-8SW,FAIRPOINT,GR-CL,0-8,S,W,indx_49,350,350,350
2020,FAIRPOINTGR-CL8-25SW,FAIRPOINT,GR-CL,8-25,S,W,indx_49,350,350,350
2020,FAIRPOINTL0-8SW,FAIRPOINT,L,0-8,S,W,indx_49,350,350,350
2020,FAIRPOINTL8-25SW,FAIRPOINT,L,8-25,S,W,indx_49,350,350,350
2020,FAIRPOINTSHV-CL3-15SW,FAIRPOINT,SHV-CL,3-15,S,W,indx_49,350,350,350
2020,FAIRPOINTSICL0-8SW,FAIRPOINT,SICL,0-8,S,W,indx_49,350,350,350
2020,FAIRPOINTSICL1-15SW,FAIRPOINT,SICL,1-15,S,W,indx_49,350,350,350
2020,FAIRPOINTSICL15-25SW,FAIRPOINT,SICL,15-25,S,W,indx_49,350,350,350
2020,FAIRPOINTSICL2-12SW,FAIRPOINT,SICL,2-12,S,W,indx_49,350,350,350
2020,FAIRPOINTSICL8-25SW,FAIRPOINT,SICL,8-25,S,W,indx_49,350,350,350
2020,FAIRPOINTSIL0-8SW,FAIRPOINT,SIL,0-8,S,W,indx_49,350,350,350
2020,FAIRPOINTSIL3-15SW,FAIRPOINT,SIL,3-15,S,W,indx_49,350,350,350
2020,FAIRPOINTSIL8-20SW,FAIRPOINT,SIL,8-20,S,W,indx_49,350,350,350
2020,FAIRPOINTSIL8-25SW,FAIRPOINT,SIL,8-25,S,W,indx_49,350,350,350
2020,FARMERSTOWNL0-8SW,FARMERSTOWN,L,0-8,S,W,indx_59,350,350,350
2020,FARMERSTOWNL8-20SW,FARMERSTOWN,L,8-20,S,W,indx_49,350,350,350
2020,FARMERSTOWNSIL0-8SW,FARMERSTOWN,SIL,0-8,S,W,indx_59,350,350,350
2020,FARMERSTOWNSIL8-20SW,FARMERSTOWN,SIL,8-20,S,W,indx_49,350,350,350
2020,"FAYWOOD-LOWELL,CSIL8-15MW","FAYWOOD-LOWELL,C",SIL,8-15,M,W,indx_59,350,350,350
2020,FAYWOODSICL15-25MW,FAYWOOD,SICL,15-25,M,W,indx_49,350,350,350
2020,FAYWOODSIL15-25MW,FAYWOOD,SIL,15-25,M,W,indx_49,350,350,350
2020,FAYWOODSIL8-15MW,FAYWOOD,SIL,8-15,M,W,indx_49,350,350,350
2020,"FINCASTLE,BR-SUBSTSIL0-2SSWP","FINCASTLE,BR-SUBST",SIL,0-2,S,SWP,indx_69,1070,640,1560
2020,"FINCASTLE,BR-SUBSTSIL2-6SSWP","FINCASTLE,BR-SUBST",SIL,2-6,S,SWP,indx_69,820,410,1290
2020,FINCASTLESIL0-2SSWP,FINCASTLE,SIL,0-2,S,SWP,indx_79,1580,1110,2120
2020,FINCASTLESIL0-4SSWP,FINCASTLE,SIL,0-4,S,SWP,indx_79,1410,940,1920
2020,FINCASTLESIL2-4SSWP,FINCASTLE,SIL,2-4,S,SWP,indx_79,1390,920,1900
2020,FINCASTLESIL2-6MSWP,FINCASTLE,SIL,2-6,M,SWP,indx_79,1180,730,1670
2020,FINCASTLESIL2-6SSWP,FINCASTLE,SIL,2-6,S,SWP,indx_79,1310,860,1820
2020,"FITCHVILLE-BENNINGTON,CSIL0-2SSWP","FITCHVILLE-BENNINGTON,C",SIL,0-2,S,SWP,indx_69,650,350,1090
2020,"FITCHVILLE,C-SUBSTSIL0-3SSWP","FITCHVILLE,C-SUBST",SIL,0-3,S,SWP,indx_79,730,350,1180
2020,"FITCHVILLE,C-SUBSTSIL3-8SSWP","FITCHVILLE,C-SUBST",SIL,3-8,S,SWP,indx_69,450,350,870
2020,"FITCHVILLE,LOW TERRACESIL0-2SSWP","FITCHVILLE,LOW TERRACE",SIL,0-2,S,SWP,indx_79,1650,1180,2190
2020,"FITCHVILLE,T-SUBSTSIL2-6SSWP","FITCHVILLE,T-SUBST",SIL,2-6,S,SWP,indx_69,570,350,1000
2020,"FITCHVILLE,V,GRAV-SUBSLSIL0-2SSWP","FITCHVILLE,V,GRAV-SUBSL",SIL,0-2,S,SWP,indx_69,840,420,1300
2020,"FITCHVILLE,V,GRAV-SUBSLSIL1-6SSWP","FITCHVILLE,V,GRAV-SUBSL",SIL,1-6,S,SWP,indx_69,710,350,1150
2020,"FITCHVILLE,V,GRAV-SUBSLSIL2-6SSWP","FITCHVILLE,V,GRAV-SUBSL",SIL,2-6,S,SWP,indx_69,690,350,1130
2020,FITCHVILLESIL0-2SSWP,FITCHVILLE,SIL,0-2,S,SWP,indx_79,730,350,1180
2020,FITCHVILLESIL0-3SSWP,FITCHVILLE,SIL,0-3,S,SWP,indx_79,730,350,1180
2020,FITCHVILLESIL1-4SSWP,FITCHVILLE,SIL,1-4,S,SWP,indx_69,590,350,1020
2020,FITCHVILLESIL2-5SSWP,FITCHVILLE,SIL,2-5,S,SWP,indx_69,570,350,1000
2020,FITCHVILLESIL2-6SSWP,FITCHVILLE,SIL,2-6,S,SWP,indx_69,570,350,1000
2020,FITCHVILLESIL3-8SSWP,FITCHVILLE,SIL,3-8,S,SWP,indx_69,450,350,870
2020,FITCHVILLESIL6-12SSWP,FITCHVILLE,SIL,6-12,S,SWP,indx_69,360,350,770
2020,"FLATROCK,FF-PHSIL0-2SMW","FLATROCK,FF-PH",SIL,0-2,S,MW,indx_79,960,500,1410
2020,"FLATROCK,LM-SUBST,OF-PHSIL0-2SMW","FLATROCK,LM-SUBST,OF-PH",SIL,0-2,S,MW,indx_79,1480,1020,2000
2020,"FLATROCK,OF-PHL0-2SMW","FLATROCK,OF-PH",L,0-2,S,MW,indx_79,1480,1020,2000
2020,"FLATROCK,OF-PHSIL0-2SMW","FLATROCK,OF-PH",SIL,0-2,S,MW,indx_79,1480,1020,2000
2020,"FLUVAQUENTS,SILTY,FF-PH0-1SVP","FLUVAQUENTS,SILTY,FF-PH",,0-1,S,VP,indx_49,350,350,350
2020,FOX-CASCO-RODMANSOILS12-25MW,FOX-CASCO-RODMAN,SOILS,12-25,M,W,indx_49,350,350,350
2020,FOX-CASCO-RODMANSOILS12-25SEW,FOX-CASCO-RODMAN,SOILS,12-25,SE,W,indx_49,350,350,350
2020,"FOX-CASCO,C12-18MW","FOX-CASCO,C",,12-18,M,W,indx_49,350,350,350
2020,FOX-CASCOSOILS12-18MW,FOX-CASCO,SOILS,12-18,M,W,indx_49,350,350,350
2020,FOX-CASCOSOILS6-12SEW,FOX-CASCO,SOILS,6-12,SE,W,indx_49,350,350,350
2020,"FOX-LYBRAND,C6-12MW","FOX-LYBRAND,C",,6-12,M,W,indx_59,350,350,350
2020,FOX-MIAMIANSIL6-12MW,FOX-MIAMIAN,SIL,6-12,M,W,indx_69,350,350,350
2020,FOX-MIAMISIL6-12MW,FOX-MIAMI,SIL,6-12,M,W,indx_69,350,350,350
2020,"FOX,T-SUBSTSIL0-2SW","FOX,T-SUBST",SIL,0-2,S,W,indx_79,370,350,780
2020,"FOX,T-SUBSTSIL2-6MW","FOX,T-SUBST",SIL,2-6,M,W,indx_69,350,350,430
2020,"FOX,T-SUBSTSIL2-6SW","FOX,T-SUBST",SIL,2-6,S,W,indx_69,350,350,470
2020,FOXCL12-18SEW,FOX,CL,12-18,SE,W,indx_49,350,350,350
2020,FOXCL6-12MW,FOX,CL,6-12,M,W,indx_59,350,350,350
2020,FOXCL6-12SEW,FOX,CL,6-12,SE,W,indx_49,350,350,350
2020,FOXGR-L0-2SW,FOX,GR-L,0-2,S,W,indx_69,350,350,660
2020,FOXGR-L12-18MW,FOX,GR-L,12-18,M,W,indx_59,350,350,350
2020,FOXGR-L12-25SW,FOX,GR-L,12-25,S,W,indx_59,350,350,350
2020,FOXGR-L18-25MW,FOX,GR-L,18-25,M,W,indx_49,350,350,350
2020,FOXGR-L2-6MW,FOX,GR-L,2-6,M,W,indx_69,350,350,350
2020,FOXGR-L2-6SW,FOX,GR-L,2-6,S,W,indx_69,350,350,450
2020,FOXGR-L6-12MW,FOX,GR-L,6-12,M,W,indx_59,350,350,350
2020,FOXGR-L6-12SW,FOX,GR-L,6-12,S,W,indx_69,350,350,350
2020,FOXL0-2SW,FOX,L,0-2,S,W,indx_79,370,350,780
2020,FOXL12-18MW,FOX,L,12-18,M,W,indx_59,350,350,350
2020,FOXL12-20MW,FOX,L,12-20,M,W,indx_59,350,350,350
2020,FOXL2-6MW,FOX,L,2-6,M,W,indx_69,350,350,430
2020,FOXL2-6SW,FOX,L,2-6,S,W,indx_69,350,350,470
2020,FOXL6-12MW,FOX,L,6-12,M,W,indx_59,350,350,350
2020,FOXL6-12SW,FOX,L,6-12,S,W,indx_69,350,350,370
2020,FOXSICL6-12SEW,FOX,SICL,6-12,SE,W,indx_49,350,350,350
2020,FOXSIL0-2SW,FOX,SIL,0-2,S,W,indx_79,370,350,780
2020,FOXSIL12-18MW,FOX,SIL,12-18,M,W,indx_59,350,350,350
2020,FOXSIL2-6MW,FOX,SIL,2-6,M,W,indx_69,350,350,430
2020,FOXSIL2-6SW,FOX,SIL,2-6,S,W,indx_69,350,350,470
2020,FOXSIL6-12MW,FOX,SIL,6-12,M,W,indx_59,350,350,350
2020,FOXSL0-2SW,FOX,SL,0-2,S,W,indx_69,350,350,660
2020,FOXSL2-6SW,FOX,SL,2-6,S,W,indx_69,350,350,450
2020,FOXSOILS12-18SEW,FOX,SOILS,12-18,SE,W,indx_49,350,350,350
2020,FOXSOILS6-12SEW,FOX,SOILS,6-12,SE,W,indx_49,350,350,350
2020,"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW","FRANKSTOWN,V-MERTZ,C,VERY STONY",,2-6,S,W,indx_49,350,350,350
2020,"FRANKSTOWN,V-MERTZ,C3-8SW","FRANKSTOWN,V-MERTZ,C",,3-8,S,W,indx_69,480,350,900
2020,FREDERICKTOWNGR-L15-25MW,FREDERICKTOWN,GR-L,15-25,M,W,indx_49,350,350,350
2020,FREDERICKTOWNGR-L6-15MW,FREDERICKTOWN,GR-L,6-15,M,W,indx_59,350,350,350
2020,FREDERICKTOWNSIL2-6SW,FREDERICKTOWN,SIL,2-6,S,W,indx_69,360,350,780
2020,"FRENCHTOWN,SS-SUBSTSIL0-2SP","FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,indx_59,350,350,350
2020,FRENCHTOWNSIL0-2SP,FRENCHTOWN,SIL,0-2,S,P,indx_59,470,350,890
2020,FRIESSICL0-1SVP,FRIES,SICL,0-1,S,VP,indx_69,580,350,1020
2020,FRIESSICL0-2SVP,FRIES,SICL,0-2,S,VP,indx_69,580,350,1020
2020,FRIESSIL0-2SVP,FRIES,SIL,0-2,S,VP,indx_69,580,350,1020
2020,"FULTON,GRAV-SUBSTSICL0-2SSWP","FULTON,GRAV-SUBST",SICL,0-2,S,SWP,indx_69,470,350,900
2020,"FULTON,L-SUBSTSICL0-2SSWP","FULTON,L-SUBST",SICL,0-2,S,SWP,indx_69,470,350,900
2020,"FULTON,L-SUBSTSICL2-6SSWP","FULTON,L-SUBST",SICL,2-6,S,SWP,indx_69,350,350,560
2020,"FULTON,S-SUBSTSIL0-2SSWP","FULTON,S-SUBST",SIL,0-2,S,SWP,indx_69,700,350,1150
2020,"FULTON,T-SUBSTSICL0-2SSWP","FULTON,T-SUBST",SICL,0-2,S,SWP,indx_69,470,350,900
2020,"FULTON,T-SUBSTSICL2-6SSWP","FULTON,T-SUBST",SICL,2-6,S,SWP,indx_69,350,350,560
2020,"FULTON,T-SUBSTSIL0-2SSWP","FULTON,T-SUBST",SIL,0-2,S,SWP,indx_69,580,350,1020
2020,"FULTON,V,S-SUBSLL0-2SSWP","FULTON,V,S-SUBSL",L,0-2,S,SWP,indx_79,820,400,1280
2020,FULTONFSL0-2SSWP,FULTON,FSL,0-2,S,SWP,indx_69,470,350,900
2020,FULTONL0-2SSWP,FULTON,L,0-2,S,SWP,indx_69,580,350,1020
2020,FULTONL0-3SSWP,FULTON,L,0-3,S,SWP,indx_69,580,350,1020
2020,FULTONL2-6SSWP,FULTON,L,2-6,S,SWP,indx_69,350,350,740
2020,FULTONSICL0-2SSWP,FULTON,SICL,0-2,S,SWP,indx_69,470,350,900
2020,FULTONSICL0-3SSWP,FULTON,SICL,0-3,S,SWP,indx_69,470,350,900
2020,FULTONSICL2-6MSWP,FULTON,SICL,2-6,M,SWP,indx_59,350,350,350
2020,FULTONSICL2-6SSWP,FULTON,SICL,2-6,S,SWP,indx_69,350,350,560
2020,FULTONSIL0-2SSWP,FULTON,SIL,0-2,S,SWP,indx_69,580,350,1020
