year,cauv_projected_high,soil_series,texture,slope,erosion,drainage,indx,id
2020,350,"BONNIE,FF-PH",SIL,0-2,S,VP,indx_69,"BONNIE,FF-PHSIL0-2SVP"
2020,350,"BONNIE,PO-PH",SIL,0-2,S,VP,indx_49,"BONNIE,PO-PHSIL0-2SVP"
2020,1550,"BONO,LO-SUBST",SIC,0-2,S,VP,indx_79,"BONO,LO-SUBSTSIC0-2SVP"
2020,2010,BONO,SIC,0-2,S,VP,indx_79,BONOSIC0-2SVP
2020,2140,BONO,SICL,0-2,S,VP,indx_79,BONOSICL0-2SVP
2020,1870,"BONPAS,OV-PH",SIL,0-2,S,VP,indx_79,"BONPAS,OV-PHSIL0-2SVP"
2020,1870,BONPAS,SICL,0-2,S,VP,indx_79,BONPASSICL0-2SVP
2020,2000,BONPAS,SIL,0-2,S,VP,indx_79,BONPASSIL0-2SVP
2020,350,"BOSTON-BRATTON,C",,12-18,M,W,indx_59,"BOSTON-BRATTON,C12-18MW"
2020,350,"BOSTON-BRATTON,C",,12-18,SE,W,indx_49,"BOSTON-BRATTON,C12-18SEW"
2020,350,"BOSTON-BRATTON,C",,18-25,M,W,indx_49,"BOSTON-BRATTON,C18-25MW"
2020,350,"BOSTON-BRATTON,C",,6-12,M,W,indx_69,"BOSTON-BRATTON,C6-12MW"
2020,350,"BOSTON-BRATTON,C",,6-12,SE,W,indx_59,"BOSTON-BRATTON,C6-12SEW"
2020,350,BOSTON-GRAYFORD,SIL,2-6,M,W,indx_69,BOSTON-GRAYFORDSIL2-6MW
2020,350,BOSTON-GRAYFORD,SIL,2-6,S,W,indx_69,BOSTON-GRAYFORDSIL2-6SW
2020,350,BOYER,GR-LS,12-18,S,W,indx_49,BOYERGR-LS12-18SW
2020,750,BOYER,L,0-4,S,W,indx_69,BOYERL0-4SW
2020,750,BOYER,LS,1-6,S,W,indx_69,BOYERLS1-6SW
2020,500,BOYER,LS,6-12,S,W,indx_59,BOYERLS6-12SW
2020,1110,BRACEVILLE,L,0-2,S,MW,indx_69,BRACEVILLEL0-2SMW
2020,910,BRACEVILLE,L,2-6,S,MW,indx_69,BRACEVILLEL2-6SMW
2020,530,BRACEVILLE,L,6-12,M,MW,indx_59,BRACEVILLEL6-12MMW
2020,800,BRADY,SL,0-3,S,SWP,indx_59,BRADYSL0-3SSWP
2020,350,"BRATTON-OPEQUON,C",,8-15,M,W,indx_59,"BRATTON-OPEQUON,C8-15MW"
2020,350,BRATTON,SICL,12-18,SE,W,indx_59,BRATTONSICL12-18SEW
2020,350,BRATTON,SIL,12-18,M,W,indx_59,BRATTONSIL12-18MW
2020,430,BRATTON,SIL,2-6,M,W,indx_69,BRATTONSIL2-6MW
2020,620,BRATTON,SIL,2-6,S,W,indx_69,BRATTONSIL2-6SW
2020,520,BRATTON,SIL,2-8,S,W,indx_69,BRATTONSIL2-8SW
2020,390,BRATTON,SIL,3-8,M,W,indx_69,BRATTONSIL3-8MW
2020,350,BRATTON,SIL,6-12,M,W,indx_69,BRATTONSIL6-12MW
2020,2370,BRENTON,SIL,0-2,S,SWP,indx_89,BRENTONSIL0-2SSWP
2020,1190,BRONSON,SL,1-6,S,MW,indx_69,BRONSONSL1-6SMW
2020,350,BROOKE,SICL,12-18,M,W,indx_59,BROOKESICL12-18MW
2020,350,BROOKE,SICL,12-25,M,W,indx_49,BROOKESICL12-25MW
2020,350,BROOKE,SICL,4-12,M,W,indx_69,BROOKESICL4-12MW
2020,350,BROOKSIDE,SICL,12-18,S,W,indx_59,BROOKSIDESICL12-18SW
2020,350,BROOKSIDE,SICL,12-20,S,W,indx_59,BROOKSIDESICL12-20SW
2020,350,BROOKSIDE,SICL,15-25,S,W,indx_59,BROOKSIDESICL15-25SW
2020,350,BROOKSIDE,SICL,18-25,S,W,indx_59,BROOKSIDESICL18-25SW
2020,350,BROOKSIDE,SICL,6-12,S,W,indx_69,BROOKSIDESICL6-12SW
2020,350,BROOKSIDE,SICL,8-15,M,W,indx_59,BROOKSIDESICL8-15MW
2020,350,BROOKSIDE,SICL,8-15,S,W,indx_69,BROOKSIDESICL8-15SW
2020,350,BROOKSIDE,SIL,15-25,M,W,indx_49,BROOKSIDESIL15-25MW
2020,350,BROOKSIDE,SIL,15-25,S,W,indx_59,BROOKSIDESIL15-25SW
2020,350,BROOKSIDE,SIL,8-15,M,W,indx_69,BROOKSIDESIL8-15MW
2020,350,BROOKSIDE,SIL,8-15,S,W,indx_69,BROOKSIDESIL8-15SW
2020,350,"BROOKSIDE-VANDALIA,C",,15-25,M,W,indx_59,"BROOKSIDE-VANDALIA,C15-25MW"
2020,350,"BROOKSIDE-VANDALIA,C",,15-25,S,W,indx_59,"BROOKSIDE-VANDALIA,C15-25SW"
2020,350,"BROOKSIDE-VANDALIA,C",,8-15,S,W,indx_59,"BROOKSIDE-VANDALIA,C8-15SW"
2020,2530,BROOKSTON,CL,0-2,S,VP,indx_89,BROOKSTONCL0-2SVP
2020,1740,"BROOKSTON,OV-PH",SIL,0-2,S,VP,indx_79,"BROOKSTON,OV-PHSIL0-2SVP"
2020,2530,BROOKSTON,SICL,0-2,S,VP,indx_89,BROOKSTONSICL0-2SVP
2020,2320,BROOKSTON,SICL,2-6,S,VP,indx_89,BROOKSTONSICL2-6SVP
2020,2720,BROOKSTON,SIL,0-2,S,VP,indx_99,BROOKSTONSIL0-2SVP
2020,350,BROUGHTON,C,12-18,M,MW,indx_49,BROUGHTONC12-18MMW
2020,350,BROUGHTON,C,18-25,SE,MW,indx_49,BROUGHTONC18-25SEMW
2020,350,BROUGHTON,C,2-6,M,MW,indx_59,BROUGHTONC2-6MMW
2020,350,BROUGHTON,C,6-12,M,MW,indx_49,BROUGHTONC6-12MMW
2020,350,BROUGHTON,C,6-12,SE,MW,indx_49,BROUGHTONC6-12SEMW
2020,350,BROUGHTON,SIC,12-18,SE,MW,indx_49,BROUGHTONSIC12-18SEMW
2020,350,BROUGHTON,SIC,6-12,SE,MW,indx_49,BROUGHTONSIC6-12SEMW
2020,350,BROUGHTON,SICL,12-18,M,MW,indx_49,BROUGHTONSICL12-18MMW
2020,350,BROUGHTON,SICL,2-6,M,MW,indx_59,BROUGHTONSICL2-6MMW
2020,350,BROUGHTON,SICL,2-6,S,MW,indx_59,BROUGHTONSICL2-6SMW
2020,350,BROUGHTON,SICL,6-12,M,MW,indx_59,BROUGHTONSICL6-12MMW
2020,350,BROWNSVILLE,CN-SIL,12-18,S,W,indx_49,BROWNSVILLECN-SIL12-18SW
2020,350,BROWNSVILLE,CN-SIL,15-25,S,W,indx_49,BROWNSVILLECN-SIL15-25SW
2020,350,BROWNSVILLE,CN-SIL,18-25,S,W,indx_49,BROWNSVILLECN-SIL18-25SW
2020,350,BROWNSVILLE,CN-SIL,6-12,S,W,indx_59,BROWNSVILLECN-SIL6-12SW
2020,350,"BROWNSVILLE-WESTMORELAND,C",,18-25,S,W,indx_59,"BROWNSVILLE-WESTMORELAND,C18-25SW"
2020,350,"BRUSHCREEK-LAWSHE,C",,12-25,M,MW,indx_49,"BRUSHCREEK-LAWSHE,C12-25MMW"
2020,420,BRUSHCREEK,SIL,6-12,M,MW,indx_69,BRUSHCREEKSIL6-12MMW
2020,720,CALCUTTA,SIL,0-3,S,SWP,indx_69,CALCUTTASIL0-3SSWP
2020,350,CAMBRIDGE,SIL,12-18,M,MW,indx_59,CAMBRIDGESIL12-18MMW
2020,350,CAMBRIDGE,SIL,12-18,S,MW,indx_59,CAMBRIDGESIL12-18SMW
2020,640,CAMBRIDGE,SIL,2-6,M,MW,indx_69,CAMBRIDGESIL2-6MMW
2020,910,CAMBRIDGE,SIL,2-6,S,MW,indx_69,CAMBRIDGESIL2-6SMW
2020,520,CAMBRIDGE,SIL,6-12,M,MW,indx_69,CAMBRIDGESIL6-12MMW
2020,710,CAMBRIDGE,SIL,6-12,S,MW,indx_69,CAMBRIDGESIL6-12SMW
2020,910,"CAMBRIDGE,SS-SUBST",SIL,2-6,S,MW,indx_69,"CAMBRIDGE,SS-SUBSTSIL2-6SMW"
2020,520,"CAMBRIDGE,SS-SUBST",SIL,6-12,M,MW,indx_69,"CAMBRIDGE,SS-SUBSTSIL6-12MMW"
2020,350,CANADICE-CANEADEA,SIL,0-2,S,P,indx_59,CANADICE-CANEADEASIL0-2SP
2020,350,CANADICE,SICL,0-2,S,P,indx_59,CANADICESICL0-2SP
2020,350,CANADICE,SIL,0-2,S,P,indx_59,CANADICESIL0-2SP
2020,350,"CANADICE,V",MUCK,0-2,S,P,indx_59,"CANADICE,VMUCK0-2SP"
2020,1130,CANAL,SIL,0-2,S,SWP,indx_79,CANALSIL0-2SSWP
2020,350,CANA,SIL,12-18,M,MW,indx_69,CANASIL12-18MMW
2020,350,CANA,SIL,12-20,M,MW,indx_69,CANASIL12-20MMW
2020,690,CANA,SIL,2-6,M,MW,indx_79,CANASIL2-6MMW
2020,1130,CANA,SIL,2-6,S,MW,indx_79,CANASIL2-6SMW
2020,710,CANA,SIL,6-12,M,MW,indx_69,CANASIL6-12MMW
2020,350,"CANA,V",SIL,15-25,M,MW,indx_59,"CANA,VSIL15-25MMW"
2020,890,"CANA,V",SIL,2-6,S,MW,indx_69,"CANA,VSIL2-6SMW"
2020,350,"CANA,V",SIL,6-18,S,MW,indx_69,"CANA,VSIL6-18SMW"
2020,350,"CANA,V",SIL,8-15,M,MW,indx_59,"CANA,VSIL8-15MMW"
2020,350,"CANEADEA-CANADICE,C",,0-2,S,SWP,indx_59,"CANEADEA-CANADICE,C0-2SSWP"
2020,350,CANEADEA-CANADICE,SIL,0-2,S,SWP,indx_59,CANEADEA-CANADICESIL0-2SSWP
2020,540,CANEADEA,SICL,0-2,S,SWP,indx_59,CANEADEASICL0-2SSWP
2020,540,CANEADEA,SICL,0-3,S,SWP,indx_59,CANEADEASICL0-3SSWP
2020,940,CANEADEA,SIL,0-2,S,SWP,indx_69,CANEADEASIL0-2SSWP
2020,350,CANEADEA,SIL,12-18,M,SWP,indx_49,CANEADEASIL12-18MSWP
2020,690,CANEADEA,SIL,2-6,S,SWP,indx_69,CANEADEASIL2-6SSWP
2020,370,CANEADEA,SIL,6-12,M,SWP,indx_59,CANEADEASIL6-12MSWP
2020,1520,CANFIELD,SIL,0-2,S,MW,indx_79,CANFIELDSIL0-2SMW
2020,600,CANFIELD,SIL,12-18,M,MW,indx_59,CANFIELDSIL12-18MMW
2020,730,CANFIELD,SIL,12-18,S,MW,indx_69,CANFIELDSIL12-18SMW
2020,720,CANFIELD,SIL,12-20,S,MW,indx_69,CANFIELDSIL12-20SMW
2020,1170,CANFIELD,SIL,2-5,M,MW,indx_79,CANFIELDSIL2-5MMW
2020,1370,CANFIELD,SIL,2-5,S,MW,indx_79,CANFIELDSIL2-5SMW
2020,1170,CANFIELD,SIL,2-6,M,MW,indx_79,CANFIELDSIL2-6MMW
2020,1370,CANFIELD,SIL,2-6,S,MW,indx_79,CANFIELDSIL2-6SMW
2020,1370,CANFIELD,SIL,3-8,S,MW,indx_79,CANFIELDSIL3-8SMW
2020,990,CANFIELD,SIL,5-10,M,MW,indx_69,CANFIELDSIL5-10MMW
2020,1120,CANFIELD,SIL,5-10,S,MW,indx_69,CANFIELDSIL5-10SMW
2020,990,CANFIELD,SIL,6-12,M,MW,indx_69,CANFIELDSIL6-12MMW
2020,1120,CANFIELD,SIL,6-12,S,MW,indx_69,CANFIELDSIL6-12SMW
2020,870,CANFIELD,SIL,8-15,S,MW,indx_69,CANFIELDSIL8-15SMW
2020,1370,"CANFIELD,SS-SUBST",SIL,2-6,S,MW,indx_79,"CANFIELD,SS-SUBSTSIL2-6SMW"
2020,1120,"CANFIELD,V,MOD.SHALLOW",SIL,2-6,S,MW,indx_69,"CANFIELD,V,MOD.SHALLOWSIL2-6SMW"
2020,500,"CANFIELD,V,MOD.SHALLOW",SIL,6-12,S,MW,indx_59,"CANFIELD,V,MOD.SHALLOWSIL6-12SMW"
2020,350,CAPTINA,SIL,12-18,M,MW,indx_59,CAPTINASIL12-18MMW
2020,760,CAPTINA,SIL,2-6,S,MW,indx_69,CAPTINASIL2-6SMW
2020,370,CAPTINA,SIL,6-12,M,MW,indx_69,CAPTINASIL6-12MMW
2020,350,CARDINAL,SIL,12-18,M,MW,indx_49,CARDINALSIL12-18MMW
2020,350,CARDINAL,SIL,6-12,M,MW,indx_49,CARDINALSIL6-12MMW
2020,1150,CARDINGTON,FSL,2-6,S,MW,indx_69,CARDINGTONFSL2-6SMW
2020,680,CARDINGTON,SICL,6-12,M,MW,indx_69,CARDINGTONSICL6-12MMW
2020,350,CARDINGTON,SICL,6-12,SE,MW,indx_59,CARDINGTONSICL6-12SEMW
2020,1430,CARDINGTON,SIL,0-2,S,MW,indx_79,CARDINGTONSIL0-2SMW
2020,350,CARDINGTON,SIL,12-18,M,MW,indx_59,CARDINGTONSIL12-18MMW
2020,350,CARDINGTON,SIL,12-20,M,MW,indx_59,CARDINGTONSIL12-20MMW
2020,350,CARDINGTON,SIL,12-25,M,MW,indx_59,CARDINGTONSIL12-25MMW
2020,1010,CARDINGTON,SIL,2-6,M,MW,indx_69,CARDINGTONSIL2-6MMW
2020,1280,CARDINGTON,SIL,2-6,S,MW,indx_69,CARDINGTONSIL2-6SMW
2020,790,CARDINGTON,SIL,6-12,M,MW,indx_69,CARDINGTONSIL6-12MMW
2020,350,CARDINGTON,SIL,6-12,SE,MW,indx_59,CARDINGTONSIL6-12SEMW
2020,1010,CARDINGTON,SIL,6-12,S,MW,indx_69,CARDINGTONSIL6-12SMW
2020,2100,"CARLISLE,DRAINED",MUCK,0-2,S,VP,indx_89,"CARLISLE,DRAINEDMUCK0-2SVP"
2020,2100,CARLISLE,MK-SIL,0-2,S,VP,indx_89,CARLISLEMK-SIL0-2SVP
2020,2100,CARLISLE,MUCK,0-1,S,VP,indx_89,CARLISLEMUCK0-1SVP
2020,2100,CARLISLE,MUCK,0-2,S,VP,indx_89,CARLISLEMUCK0-2SVP
2020,350,"CARLISLE,PO-PH",MUCK,0-2,S,VP,indx_49,"CARLISLE,PO-PHMUCK0-2SVP"
2020,1960,CARLISLE,SICL,0-2,S,VP,indx_89,CARLISLESICL0-2SVP
2020,350,"CARLISLE,UNDRAINED",MUCK,0-2,S,VP,indx_49,"CARLISLE,UNDRAINEDMUCK0-2SVP"
2020,350,CASCO,CL,18-25,SE,W,indx_49,CASCOCL18-25SEW
2020,350,"CASCO-ELDEAN,C",,12-18,M,W,indx_49,"CASCO-ELDEAN,C12-18MW"
2020,350,CASCO-ELDEAN,L,12-18,M,W,indx_49,CASCO-ELDEANL12-18MW
2020,350,CASCO-FOX,SOILS,6-12,M,W,indx_59,CASCO-FOXSOILS6-12MW
2020,350,CASCO,GR-L,12-18,M,W,indx_49,CASCOGR-L12-18MW
2020,350,CASCO,GR-L,12-18,SE,W,indx_49,CASCOGR-L12-18SEW
2020,350,CASCO,GR-L,12-20,M,W,indx_49,CASCOGR-L12-20MW
2020,350,CASCO,GR-L,6-12,S,W,indx_59,CASCOGR-L6-12SW
2020,350,CASCO,GR-L,8-15,M,W,indx_49,CASCOGR-L8-15MW
2020,350,"CASCO-KENDALLVILLE,C",,12-18,S,W,indx_49,"CASCO-KENDALLVILLE,C12-18SW"
2020,350,CASCO,L,15-25,S,W,indx_49,CASCOL15-25SW
2020,350,CASCO,L,18-25,M,W,indx_49,CASCOL18-25MW
2020,470,CASCO,L,2-6,M,W,indx_59,CASCOL2-6MW
2020,650,CASCO,L,2-6,S,W,indx_59,CASCOL2-6SW
2020,360,CASCO,L,6-12,M,W,indx_59,CASCOL6-12MW
2020,350,"CASCO-MIAMI-FOX,C",,12-18,M,W,indx_49,"CASCO-MIAMI-FOX,C12-18MW"
2020,350,"CASCO-RODMAN,C",,12-18,M,W,indx_49,"CASCO-RODMAN,C12-18MW"
2020,350,"CASCO-RODMAN,C",,2-12,M,W,indx_59,"CASCO-RODMAN,C2-12MW"
2020,350,CASCO-RODMAN-FOX,SOILS,18-25,M,W,indx_49,CASCO-RODMAN-FOXSOILS18-25MW
2020,350,CASCO-RODMAN,GR-L,12-18,S,W,indx_49,CASCO-RODMANGR-L12-18SW
2020,350,CASCO-RODMAN,GR-L,6-18,M,W,indx_49,CASCO-RODMANGR-L6-18MW
2020,670,CASCO,SIL,0-6,S,W,indx_59,CASCOSIL0-6SW
2020,350,CASCO,SIL,12-18,M,W,indx_49,CASCOSIL12-18MW
2020,350,"CASCO,V,VERY FLAGGY SUBSL",L,0-2,S,W,indx_59,"CASCO,V,VERY FLAGGY SUBSLL0-2SW"
2020,350,"CASCO,V,VERY FLAGGY SUBSL",L,2-6,S,W,indx_59,"CASCO,V,VERY FLAGGY SUBSLL2-6SW"
2020,350,"CASCO,V,VERY FLAGGY SUBSL",L,6-18,S,W,indx_49,"CASCO,V,VERY FLAGGY SUBSLL6-18SW"
2020,350,CASTALIA,CBV-L,0-2,S,W,indx_49,CASTALIACBV-L0-2SW
2020,350,CASTALIA,CN-SIL,0-2,S,W,indx_49,CASTALIACN-SIL0-2SW
2020,350,CASTALIA,CN-SIL,2-6,S,W,indx_49,CASTALIACN-SIL2-6SW
2020,350,CASTALIA,CNV-L,0-2,S,W,indx_49,CASTALIACNV-L0-2SW
2020,350,CASTALIA,CNV-L,12-18,S,W,indx_49,CASTALIACNV-L12-18SW
2020,350,CASTALIA,CNV-L,2-6,S,W,indx_49,CASTALIACNV-L2-6SW
2020,350,CASTALIA,CNV-SIL,0-2,S,W,indx_49,CASTALIACNV-SIL0-2SW
2020,350,CASTALIA,CNV-SIL,2-6,S,W,indx_49,CASTALIACNV-SIL2-6SW
2020,350,"CASTALIA-MARBLEHEAD,C",STV,0-6,S,W,indx_49,"CASTALIA-MARBLEHEAD,CSTV0-6SW"
2020,350,CASTALIA,STV-FSL,1-6,S,W,indx_49,CASTALIASTV-FSL1-6SW
2020,350,CASTALIA,STV-L,1-6,S,W,indx_49,CASTALIASTV-L1-6SW
2020,590,CAVODE,SIL,2-5,S,SWP,indx_69,CAVODESIL2-5SSWP
2020,350,CAVODE,SIL,5-10,M,SWP,indx_59,CAVODESIL5-10MSWP
2020,350,CAVODE,SIL,5-10,S,SWP,indx_69,CAVODESIL5-10SSWP
2020,850,CELINA,BY-SIL,2-6,S,MW,indx_69,CELINABY-SIL2-6SMW
2020,1800,CELINA-CROSBY,SIL,0-2,S,MW,indx_89,CELINA-CROSBYSIL0-2SMW
2020,1790,"CELINA,LM-SUBST",SIL,0-2,S,MW,indx_79,"CELINA,LM-SUBSTSIL0-2SMW"
2020,1020,CELINA-LOSANTVILLE,SIL,2-6,M,MW,indx_79,CELINA-LOSANTVILLESIL2-6MMW
2020,1390,CELINA-LOSANTVILLE,SIL,2-6,S,MW,indx_79,CELINA-LOSANTVILLESIL2-6SMW
2020,1010,CELINA-MIAMI,SIL,6-12,M,MW,indx_69,CELINA-MIAMISIL6-12MMW
2020,1790,CELINA,SIL,0-2,S,MW,indx_79,CELINASIL0-2SMW
2020,1300,CELINA,SIL,2-6,M,MW,indx_79,CELINASIL2-6MMW
2020,1520,CELINA,SIL,2-6,S,MW,indx_79,CELINASIL2-6SMW
2020,1010,CELINA,SIL,6-12,M,MW,indx_69,CELINASIL6-12MMW
2020,1130,"CELINA-STRAWN,C",,0-2,S,MW,indx_79,"CELINA-STRAWN,C0-2SMW"
2020,950,"CELINA-STRAWN,C",,2-6,S,MW,indx_79,"CELINA-STRAWN,C2-6SMW"
2020,350,"CELINA,V",SIL,6-15,S,MW,indx_69,"CELINA,VSIL6-15SMW"
2020,1790,CELINA-XENIA,SIL,0-2,S,MW,indx_79,CELINA-XENIASIL0-2SMW
2020,1520,CELINA-XENIA,SIL,2-6,S,MW,indx_79,CELINA-XENIASIL2-6SMW
2020,1500,CENTERBURG,SIL,1-4,S,MW,indx_79,CENTERBURGSIL1-4SMW
2020,1150,CENTERBURG,SIL,2-6,M,MW,indx_79,CENTERBURGSIL2-6MMW
2020,1350,CENTERBURG,SIL,2-6,S,MW,indx_79,CENTERBURGSIL2-6SMW
2020,860,CENTERBURG,SIL,6-12,M,MW,indx_69,CENTERBURGSIL6-12MMW
2020,1080,CENTERBURG,SIL,6-12,S,MW,indx_79,CENTERBURGSIL6-12SMW
2020,1550,"CERESCO,OF-PH",SL,0-2,S,SWP,indx_79,"CERESCO,OF-PHSL0-2SSWP"
2020,1550,CERESCO,SL,0-2,S,SWP,indx_79,CERESCOSL0-2SSWP
2020,1840,"CHAGRIN,ALK-PH",L,0-2,S,W,indx_79,"CHAGRIN,ALK-PHL0-2SW"
2020,2150,"CHAGRIN,ALK-PH.",SIL,0-2,S,W,indx_89,"CHAGRIN,ALK-PH.SIL0-2SW"
2020,730,"CHAGRIN,FF-PH",L,0-2,S,W,indx_59,"CHAGRIN,FF-PHL0-2SW"
2020,730,"CHAGRIN,FF-PH",SIL,0-2,S,W,indx_59,"CHAGRIN,FF-PHSIL0-2SW"
2020,1970,CHAGRIN,L,0-2,S,W,indx_79,CHAGRINL0-2SW
2020,1970,"CHAGRIN,OF-PH",L,0-2,S,W,indx_79,"CHAGRIN,OF-PHL0-2SW"
2020,1970,"CHAGRIN,OF-PH",SIL,0-2,S,W,indx_79,"CHAGRIN,OF-PHSIL0-2SW"
2020,1880,"CHAGRIN,RF-PH",L,0-2,S,W,indx_89,"CHAGRIN,RF-PHL0-2SW"
2020,2510,"CHAGRIN,RF-PH",SIL,0-2,S,W,indx_89,"CHAGRIN,RF-PHSIL0-2SW"
2020,1970,CHAGRIN,SIL,0-2,S,W,indx_79,CHAGRINSIL0-2SW
2020,350,"CHANNAHON-BIGLICK,C",,6-12,S,W,indx_49,"CHANNAHON-BIGLICK,C6-12SW"
2020,350,CHANNAHON-FAIRMONT,SOILS,18-25,M,W,indx_49,CHANNAHON-FAIRMONTSOILS18-25MW
2020,350,CHANNAHON,SIL,0-2,S,W,indx_59,CHANNAHONSIL0-2SW
2020,350,CHANNAHON,SIL,2-6,S,W,indx_59,CHANNAHONSIL2-6SW
2020,560,CHAVIES,L,0-2,S,W,indx_69,CHAVIESL0-2SW
2020,380,CHAVIES,L,0-6,S,W,indx_69,CHAVIESL0-6SW
2020,350,CHAVIES,L,2-6,S,W,indx_59,CHAVIESL2-6SW
2020,380,"CHAVIES,RF-PH",FSL,0-2,S,W,indx_69,"CHAVIES,RF-PHFSL0-2SW"
2020,560,"CHAVIES,RF-PH",SIL,0-2,S,W,indx_69,"CHAVIES,RF-PHSIL0-2SW"
2020,350,"CHAVIES,RF-PH",SIL,2-6,S,W,indx_59,"CHAVIES,RF-PHSIL2-6SW"
2020,350,CHAVIES,SIL,6-15,S,W,indx_59,CHAVIESSIL6-15SW
2020,750,CHENANGO,GR-L,0-2,S,W,indx_69,CHENANGOGR-L0-2SW
2020,350,CHENANGO,GR-L,12-18,S,W,indx_59,CHENANGOGR-L12-18SW
2020,610,CHENANGO,GR-L,2-6,S,W,indx_69,CHENANGOGR-L2-6SW
2020,350,CHENANGO,GR-L,6-12,M,W,indx_59,CHENANGOGR-L6-12MW
2020,400,CHENANGO,GR-L,6-12,S,W,indx_69,CHENANGOGR-L6-12SW
2020,860,CHENANGO,SIL,0-2,S,W,indx_69,CHENANGOSIL0-2SW
2020,350,CHENANGO,SIL,12-18,M,W,indx_59,CHENANGOSIL12-18MW
2020,730,CHENANGO,SIL,2-6,S,W,indx_69,CHENANGOSIL2-6SW
2020,420,CHENANGO,SIL,6-12,M,W,indx_69,CHENANGOSIL6-12MW
2020,350,"CHILI-AMANDA,C",,18-25,S,W,indx_59,"CHILI-AMANDA,C18-25SW"
2020,350,"CHILI-CONOTTON,GRAVELLY",SOILS,18-25,S,W,indx_49,"CHILI-CONOTTON,GRAVELLYSOILS18-25SW"
2020,350,CHILI-CONOTTON,GR-L,12-18,S,W,indx_59,CHILI-CONOTTONGR-L12-18SW
2020,350,CHILI-CONOTTON,SOILS,12-18,SE,W,indx_49,CHILI-CONOTTONSOILS12-18SEW
2020,350,CHILI-CONOTTON,SOILS,12-18,S,W,indx_59,CHILI-CONOTTONSOILS12-18SW
2020,350,CHILI-CONOTTON,SOILS,18-25,S,W,indx_49,CHILI-CONOTTONSOILS18-25SW
2020,810,CHILI,GR-L,0-3,S,W,indx_69,CHILIGR-L0-3SW
2020,350,CHILI,GR-L,10-15,M,W,indx_59,CHILIGR-L10-15MW
2020,350,CHILI,GR-L,12-18,M,W,indx_59,CHILIGR-L12-18MW
2020,350,CHILI,GR-L,12-18,S,W,indx_59,CHILIGR-L12-18SW
2020,350,CHILI,GR-L,12-25,M,W,indx_49,CHILIGR-L12-25MW
2020,350,CHILI,GR-L,18-25,M,W,indx_49,CHILIGR-L18-25MW
2020,350,CHILI,GR-L,18-25,S,W,indx_49,CHILIGR-L18-25SW
2020,690,CHILI,GR-L,2-5,S,W,indx_69,CHILIGR-L2-5SW
2020,690,CHILI,GR-L,2-6,S,W,indx_69,CHILIGR-L2-6SW
2020,440,CHILI,GR-L,3-8,S,W,indx_69,CHILIGR-L3-8SW
2020,370,CHILI,GR-L,5-10,M,W,indx_59,CHILIGR-L5-10MW
2020,370,CHILI,GR-L,6-12,M,W,indx_59,CHILIGR-L6-12MW
2020,490,CHILI,GR-L,6-12,S,W,indx_69,CHILIGR-L6-12SW
2020,350,CHILI,GR-L,8-15,S,W,indx_59,CHILIGR-L8-15SW
2020,350,CHILI-HOMEWOOD,SIL,12-18,S,W,indx_69,CHILI-HOMEWOODSIL12-18SW
2020,620,CHILI-HOMEWOOD,SIL,6-12,S,W,indx_69,CHILI-HOMEWOODSIL6-12SW
2020,940,CHILI,L,0-2,S,W,indx_69,CHILIL0-2SW
2020,940,CHILI,L,0-3,S,W,indx_69,CHILIL0-3SW
2020,350,CHILI,L,10-15,M,W,indx_59,CHILIL10-15MW
2020,410,CHILI,L,10-15,S,W,indx_59,CHILIL10-15SW
2020,350,CHILI,L,12-18,M,W,indx_59,CHILIL12-18MW
2020,350,CHILI,L,12-18,S,W,indx_59,CHILIL12-18SW
2020,350,CHILI,L,12-20,S,W,indx_59,CHILIL12-20SW
2020,350,CHILI,L,15-20,M,W,indx_59,CHILIL15-20MW
2020,350,CHILI,L,15-25,S,W,indx_49,CHILIL15-25SW
2020,350,CHILI,L,18-25,M,W,indx_49,CHILIL18-25MW
2020,350,CHILI,L,18-25,S,W,indx_49,CHILIL18-25SW
2020,680,CHILI,L,2-5,M,W,indx_69,CHILIL2-5MW
2020,810,CHILI,L,2-5,S,W,indx_69,CHILIL2-5SW
2020,810,CHILI,L,2-6,S,W,indx_69,CHILIL2-6SW
2020,810,CHILI,L,3-8,S,W,indx_69,CHILIL3-8SW
2020,410,CHILI,L,5-10,M,W,indx_59,CHILIL5-10MW
2020,550,CHILI,L,5-10,S,W,indx_69,CHILIL5-10SW
2020,410,CHILI,L,6-12,M,W,indx_59,CHILIL6-12MW
2020,440,CHILI,L,6-12,S,W,indx_69,CHILIL6-12SW
2020,440,CHILI,L,6-15,S,W,indx_69,CHILIL6-15SW
2020,350,CHILI,L,6-18,M,W,indx_59,CHILIL6-18MW
2020,410,CHILI,L,8-15,M,W,indx_59,CHILIL8-15MW
2020,810,"CHILI,L-SUBST",L,2-6,S,W,indx_69,"CHILI,L-SUBSTL2-6SW"
2020,440,"CHILI,L-SUBST",L,6-12,S,W,indx_69,"CHILI,L-SUBSTL6-12SW"
2020,350,"CHILI-OSHTEMO,C",,12-18,M,W,indx_49,"CHILI-OSHTEMO,C12-18MW"
2020,350,"CHILI-OSHTEMO,C",,12-18,S,W,indx_59,"CHILI-OSHTEMO,C12-18SW"
2020,350,"CHILI-OSHTEMO,C",,18-25,S,W,indx_49,"CHILI-OSHTEMO,C18-25SW"
