soil_series,texture,slope,erosion,drainage,year,cropland,woodland,indx,id,soil_region,corn_base,soy_base,wheat_base,oats_base,hay_base,prod_index,prod_index_new,indx_new
NEGLEY,GR-SL,18-25,M,W,2018,350,230,indx_49,NEGLEYGR-SL18-25MW,3,0,0,0,0,2.2,37,0,indx_49
NEGLEY,GR-SL,18-25,S,W,2018,350,230,indx_49,NEGLEYGR-SL18-25SW,3,0,0,0,0,2.5,42,0,indx_49
NEGLEY,GR-SL,18-25,SE,W,2018,350,230,indx_49,NEGLEYGR-SL18-25SEW,3,0,0,0,0,0,0,0,indx_49
NEGLEY,GR-SL,6-12,M,W,2018,600,230,indx_49,NEGLEYGR-SL6-12MW,2,88,31,39,62,3.3,59,61,indx_69
NEGLEY,L,10-15,M,W,2018,410,230,indx_49,NEGLEYL10-15MW,3,84,29,37,60,3.2,56,58,indx_59
NEGLEY,L,12-18,M,W,2018,350,230,indx_49,NEGLEYL12-18MW,3,80,28,35,57,3,53,55,indx_59
NEGLEY,L,12-18,S,W,2018,410,230,indx_49,NEGLEYL12-18SW,3,84,29,37,60,3.2,56,58,indx_59
NEGLEY,L,12-20,M,W,2018,350,230,indx_49,NEGLEYL12-20MW,3,79,28,35,57,3,53,55,indx_59
NEGLEY,L,15-25,S,W,2018,350,230,indx_49,NEGLEYL15-25SW,3,0,0,0,0,2.5,42,0,indx_49
NEGLEY,L,18-25,S,W,2018,350,230,indx_49,NEGLEYL18-25SW,3,0,0,0,0,2.4,40,0,indx_49
NEGLEY,L,2-5,S,W,2018,1060,280,indx_49,NEGLEYL2-5SW,2,96,34,42,68,3.6,64,66,indx_69
NEGLEY,L,5-10,M,W,2018,600,230,indx_49,NEGLEYL5-10MW,2,88,31,39,62,3.3,59,61,indx_69
NEGLEY,L,5-10,S,W,2018,760,230,indx_49,NEGLEYL5-10SW,2,92,32,40,65,3.5,62,63,indx_69
NEGLEY,L,6-12,M,W,2018,600,230,indx_49,NEGLEYL6-12MW,2,88,31,39,62,3.3,59,61,indx_69
NEGLEY,L,6-12,S,W,2018,760,230,indx_49,NEGLEYL6-12SW,2,92,32,40,65,3.5,62,63,indx_69
NEGLEY,L,8-15,S,W,2018,600,230,indx_49,NEGLEYL8-15SW,2,88,31,39,62,3.3,59,61,indx_69
NEGLEY,SIL,10-15,M,W,2018,410,230,indx_49,NEGLEYSIL10-15MW,3,84,29,37,60,3.2,56,58,indx_59
NEGLEY,SIL,15-25,S,W,2018,350,230,indx_49,NEGLEYSIL15-25SW,3,0,0,0,0,2.5,42,0,indx_49
NEGLEY,SIL,2-5,S,W,2018,1060,280,indx_49,NEGLEYSIL2-5SW,2,96,34,42,68,3.6,64,66,indx_69
NEGLEY,SIL,2-6,S,W,2018,1060,280,indx_49,NEGLEYSIL2-6SW,2,96,34,42,68,3.6,64,66,indx_69
NEGLEY,SIL,5-10,M,W,2018,600,230,indx_49,NEGLEYSIL5-10MW,2,88,31,39,62,3.3,59,61,indx_69
NEGLEY,SIL,8-15,S,W,2018,600,230,indx_49,NEGLEYSIL8-15SW,2,88,31,39,62,3.3,59,61,indx_69
NEGLEY,SOILS,10-20,SE,W,2018,350,230,indx_49,NEGLEYSOILS10-20SEW,3,0,0,0,0,2.5,42,0,indx_49
NEGLEY,SOILS,15-20,SE,W,2018,350,230,indx_49,NEGLEYSOILS15-20SEW,3,0,0,0,0,2.4,40,0,indx_49
NEWARK,SIL,0-2,S,SWP,2018,1070,230,indx_49,NEWARKSIL0-2SSWP,2,95,35,35,60,3.5,61,63,indx_69
"NEWARK,FF-PH",SIL,0-2,S,SWP,2018,1060,230,indx_49,"NEWARK,FF-PHSIL0-2SSWP",11,95,35,35,60,3.5,61,63,indx_69
"NEWARK,OF-PH",SIL,0-2,S,SWP,2018,1630,260,indx_49,"NEWARK,OF-PHSIL0-2SSWP",2,109,37,46,68,4.6,74,74,indx_79
"NEWARK,PO-PH",SIL,0-2,S,SWP,2018,350,230,indx_49,"NEWARK,PO-PHSIL0-2SSWP",3,0,0,0,0,0,0,0,indx_49
"NEWARK,V,FF-PH",SIL,0-2,S,SWP,2018,350,230,indx_49,"NEWARK,V,FF-PHSIL0-2SSWP",11,90,25,0,0,3.5,58,44,indx_49
NICELY,SIL,6-12,M,MW,2018,1080,300,indx_49,NICELYSIL6-12MMW,2,101,33,42,62,3.9,66,68,indx_69
NICHOLSON,SIL,1-6,S,MW,2018,1640,640,indx_49,NICHOLSONSIL1-6SMW,2,106,38,46,72,4.2,72,73,indx_79
NICHOLSON,SIL,2-6,M,MW,2018,1440,440,indx_49,NICHOLSONSIL2-6MMW,2,104,36,44,70,4,69,71,indx_79
NICHOLSON,SIL,2-6,S,MW,2018,1640,640,indx_49,NICHOLSONSIL2-6SMW,2,106,38,46,72,4.2,72,73,indx_79
NICHOLSON,SIL,6-12,M,MW,2018,840,230,indx_49,NICHOLSONSIL6-12MMW,2,96,32,40,68,3.6,63,65,indx_69
NINEVEH,SIL,0-2,S,W,2018,1230,330,indx_49,NINEVEHSIL0-2SW,2,100,35,45,0,4.6,73,69,indx_69
NINEVEH,SIL,2-6,S,W,2018,1090,290,indx_49,NINEVEHSIL2-6SW,2,97,34,44,0,4.5,71,67,indx_69
NOLIN,SIL,0-2,S,W,2018,2040,1040,indx_49,NOLINSIL0-2SW,2,115,40,50,75,4,74,79,indx_79
"NOLIN,FF-PH",SIL,0-2,S,W,2018,1740,740,indx_49,"NOLIN,FF-PHSIL0-2SW",11,105,40,50,75,3.5,69,75,indx_79
"NOLIN,OF-PH",SIL,0-2,S,W,2018,2040,1040,indx_49,"NOLIN,OF-PHSIL0-2SW",2,115,40,50,75,4,74,79,indx_79
"NOLIN,RF-PH",SIL,0-2,S,W,2018,2040,1040,indx_49,"NOLIN,RF-PHSIL0-2SW",2,115,40,50,75,4,74,79,indx_79
"NOLIN,V,OF-PH",SIL,0-2,S,W,2018,2430,1430,indx_49,"NOLIN,V,OF-PHSIL0-2SW",2,135,40,45,65,4.5,79,84,indx_89
OAKVILLE,FS,0-6,S,W,2018,350,230,indx_49,OAKVILLEFS0-6SW,3,70,20,36,45,3,49,49,indx_49
OAKVILLE,FS,2-12,S,W,2018,350,230,indx_49,OAKVILLEFS2-12SW,3,66,20,32,45,3,47,45,indx_49
OAKVILLE,FS,2-6,S,W,2018,350,230,indx_49,OAKVILLEFS2-6SW,3,70,20,36,45,3,49,49,indx_49
OAKVILLE,FS,2-8,S,W,2018,350,230,indx_49,OAKVILLEFS2-8SW,3,70,20,36,45,3,49,49,indx_49
OAKVILLE,FS,6-12,S,W,2018,350,230,indx_49,OAKVILLEFS6-12SW,3,65,18,30,45,2.6,44,43,indx_49
OAKVILLE,FS,6-18,S,W,2018,350,230,indx_49,OAKVILLEFS6-18SW,3,0,0,0,0,2,33,0,indx_49
OAKVILLE,LFS,0-6,S,W,2018,350,230,indx_49,OAKVILLELFS0-6SW,3,70,20,36,45,3,49,49,indx_49
OAKVILLE,LFS,12-25,S,W,2018,350,230,indx_49,OAKVILLELFS12-25SW,3,60,19,28,0,2,38,41,indx_49
OAKVILLE,LFS,2-6,S,W,2018,350,230,indx_49,OAKVILLELFS2-6SW,3,70,20,36,45,3,49,49,indx_49
OAKVILLE,LFS,6-12,S,W,2018,350,230,indx_49,OAKVILLELFS6-12SW,3,66,18,32,45,2.6,44,45,indx_49
OCKLEY,L,0-2,S,W,2018,1990,990,indx_49,OCKLEYL0-2SW,2,112,40,54,74,4.4,77,79,indx_79
OCKLEY,L,1-8,S,W,2018,1660,660,indx_49,OCKLEYL1-8SW,2,106,38,51,71,4.2,73,75,indx_79
OCKLEY,L,2-6,M,W,2018,1530,530,indx_49,OCKLEYL2-6MW,2,103,37,50,68,4,70,73,indx_79
OCKLEY,L,2-6,S,W,2018,1710,710,indx_49,OCKLEYL2-6SW,2,108,38,52,71,4.2,73,76,indx_79
OCKLEY,L,6-12,M,W,2018,870,230,indx_49,OCKLEYL6-12MW,2,96,32,46,66,3.6,64,67,indx_69
OCKLEY,SIL,0-2,S,W,2018,1990,990,indx_49,OCKLEYSIL0-2SW,2,112,40,54,74,4.4,77,79,indx_79
OCKLEY,SIL,0-3,S,W,2018,1990,990,indx_49,OCKLEYSIL0-3SW,2,112,40,54,74,4.4,77,79,indx_79
OCKLEY,SIL,2-6,M,W,2018,1460,460,indx_49,OCKLEYSIL2-6MW,2,104,36,50,70,4,70,73,indx_79
OCKLEY,SIL,2-6,S,W,2018,1710,710,indx_49,OCKLEYSIL2-6SW,2,108,38,52,72,4.2,73,76,indx_79
OCKLEY,SIL,6-12,M,W,2018,870,230,indx_49,OCKLEYSIL6-12MW,2,96,32,46,66,3.6,64,67,indx_69
OCKLEY,SIL,6-12,S,W,2018,1530,530,indx_49,OCKLEYSIL6-12SW,2,103,37,50,68,4,70,73,indx_79
OCKLEY-KENDALLVILLE,SIL,0-2,S,W,2018,1990,990,indx_49,OCKLEY-KENDALLVILLESIL0-2SW,2,112,40,54,74,4.4,77,79,indx_79
OCKLEY-KENDALLVILLE,SIL,12-18,M,W,2018,730,230,indx_49,OCKLEY-KENDALLVILLESIL12-18MW,3,90,32,43,59,3.5,61,64,indx_69
OCKLEY-KENDALLVILLE,SIL,2-6,M,W,2018,1460,460,indx_49,OCKLEY-KENDALLVILLESIL2-6MW,2,104,36,50,70,4,70,73,indx_79
OCKLEY-KENDALLVILLE,SIL,2-6,S,W,2018,1710,710,indx_49,OCKLEY-KENDALLVILLESIL2-6SW,2,108,38,52,72,4.2,73,76,indx_79
OCKLEY-KENDALLVILLE,SIL,6-12,M,W,2018,740,230,indx_49,OCKLEY-KENDALLVILLESIL6-12MW,2,98,30,42,64,3.7,64,65,indx_69
OCKLEY-KENDALLVILLE,SOILS,12-18,SE,W,2018,350,230,indx_49,OCKLEY-KENDALLVILLESOILS12-18SEW,3,0,0,0,0,2.5,42,0,indx_49
OCKLEY-KENDALLVILLE,SOILS,6-12,SE,W,2018,710,230,indx_49,OCKLEY-KENDALLVILLESOILS6-12SEW,2,90,32,38,50,3,56,62,indx_69
"OCKLEY,M-SUBST",SIL,0-2,S,W,2018,1990,990,indx_49,"OCKLEY,M-SUBSTSIL0-2SW",2,112,40,54,74,4.4,77,79,indx_79
"OCKLEY,M-SUBST",SIL,2-6,M,W,2018,1460,460,indx_49,"OCKLEY,M-SUBSTSIL2-6MW",2,104,36,50,70,4,70,73,indx_79
"OCKLEY,M-SUBST",SIL,2-6,S,W,2018,1710,710,indx_49,"OCKLEY,M-SUBSTSIL2-6SW",2,108,38,52,72,4.2,73,76,indx_79
"OCKLEY,M-SUBST",SIL,6-12,M,W,2018,870,230,indx_49,"OCKLEY,M-SUBSTSIL6-12MW",2,96,32,46,66,3.6,64,67,indx_69
"OCKLEY,T-SUBST",SIL,0-2,S,W,2018,1900,900,indx_49,"OCKLEY,T-SUBSTSIL0-2SW",2,112,39,54,75,4.4,76,79,indx_79
"OCKLEY,T-SUBST",SIL,2-6,S,W,2018,1710,710,indx_49,"OCKLEY,T-SUBSTSIL2-6SW",2,108,38,52,72,4.2,73,76,indx_79
"OCKLEY,T-SUBST",SIL,6-12,M,W,2018,1250,340,indx_49,"OCKLEY,T-SUBSTSIL6-12MW",2,100,35,48,67,3.9,68,71,indx_79
ODELL,SIL,0-2,S,SWP,2018,2730,940,indx_49,ODELLSIL0-2SSWP,2,130,44,54,78,5,85,88,indx_89
ODELL,SIL,0-3,S,SWP,2018,2730,940,indx_49,ODELLSIL0-3SSWP,2,130,44,54,78,5,85,88,indx_89
ODELL,SIL,2-6,S,SWP,2018,2400,610,indx_49,ODELLSIL2-6SSWP,2,125,42,52,75,4.8,82,84,indx_89
"ODELL-LEWISBURG,C",,0-2,S,SWP,2018,2890,1100,indx_49,"ODELL-LEWISBURG,C0-2SSWP",2,135,45,50,78,5,85,88,indx_89
"ODELL-LEWISBURG,C",,2-6,S,SWP,2018,2610,820,indx_49,"ODELL-LEWISBURG,C2-6SSWP",2,130,43,48,75,5,83,85,indx_89
OGONTZ,FSL,0-2,S,MW,2018,1770,770,indx_49,OGONTZFSL0-2SMW,2,111,38,53,81,4.7,78,78,indx_79
OGONTZ,SIL,2-6,S,MW,2018,1760,760,indx_49,OGONTZSIL2-6SMW,2,110,38,53,80,4.6,78,77,indx_79
OLENTANGY,MK-SIL,0-2,S,VP,2018,820,230,indx_49,OLENTANGYMK-SIL0-2SVP,10,86,35,0,0,0,62,46,indx_49
OLENTANGY,SIL,0-2,S,VP,2018,820,230,indx_49,OLENTANGYSIL0-2SVP,10,86,35,0,0,0,62,46,indx_49
OLMSTED,FSL,0-2,S,VP,2018,2100,410,indx_49,OLMSTEDFSL0-2SVP,2,115,41,45,74,4.8,78,77,indx_79
OLMSTED,L,0-1,S,VP,2018,2170,450,indx_49,OLMSTEDL0-1SVP,2,115,42,45,76,4.8,79,78,indx_79
OLMSTED,L,0-2,S,VP,2018,2170,450,indx_49,OLMSTEDL0-2SVP,2,115,42,45,76,4.8,79,78,indx_79
OLMSTED,SICL,0-2,S,VP,2018,1980,370,indx_49,OLMSTEDSICL0-2SVP,2,110,41,43,74,4.5,75,75,indx_79
OLMSTED,SIL,0-2,S,VP,2018,2170,450,indx_49,OLMSTEDSIL0-2SVP,2,115,42,45,76,4.8,79,78,indx_79
OLMSTED-VALLEY,SOILS,0-2,S,VP,2018,1340,230,indx_49,OLMSTED-VALLEYSOILS0-2SVP,2,101,36,39,70,3.9,67,68,indx_69
"OLMSTED,SS-SUBST",L,0-2,S,VP,2018,1980,370,indx_49,"OLMSTED,SS-SUBSTL0-2SVP",2,110,41,43,74,4.5,75,75,indx_79
OMULGA,SIL,0-2,S,MW,2018,1690,690,indx_49,OMULGASIL0-2SMW,2,108,38,48,64,3.5,67,75,indx_79
OMULGA,SIL,0-3,S,MW,2018,1690,690,indx_49,OMULGASIL0-3SMW,2,108,38,48,64,3.5,67,75,indx_79
OMULGA,SIL,1-6,S,MW,2018,1550,550,indx_49,OMULGASIL1-6SMW,2,105,37,47,61,3.4,65,73,indx_79
OMULGA,SIL,1-7,S,MW,2018,1550,550,indx_49,OMULGASIL1-7SMW,2,105,37,47,61,3.4,65,73,indx_79
OMULGA,SIL,1-8,S,MW,2018,1550,550,indx_49,OMULGASIL1-8SMW,2,105,37,47,61,3.4,65,73,indx_79
OMULGA,SIL,2-6,S,MW,2018,1550,550,indx_49,OMULGASIL2-6SMW,2,105,37,47,61,3.4,65,73,indx_79
OMULGA,SIL,3-8,S,MW,2018,1420,430,indx_49,OMULGASIL3-8SMW,2,103,36,46,60,3.3,64,71,indx_79
OMULGA,SIL,6-12,M,MW,2018,870,230,indx_49,OMULGASIL6-12MMW,2,97,32,42,55,2.9,58,66,indx_69
OMULGA,SIL,6-12,S,MW,2018,1150,310,indx_49,OMULGASIL6-12SMW,2,100,34,44,58,3.1,61,69,indx_69
OMULGA,SIL,6-15,M,MW,2018,850,230,indx_49,OMULGASIL6-15MMW,2,96,32,42,54,2.9,58,65,indx_69
OMULGA,SIL,6-15,S,MW,2018,1130,310,indx_49,OMULGASIL6-15SMW,2,99,34,44,58,3.1,61,68,indx_69
OMULGA,SIL,7-15,S,MW,2018,1030,280,indx_49,OMULGASIL7-15SMW,2,98,33,43,56,3,59,67,indx_69
OMULGA,SIL,8-15,S,MW,2018,1000,270,indx_49,OMULGASIL8-15SMW,2,97,33,43,56,3,59,67,indx_69
OPEQUON,C,6-18,SE,W,2018,350,230,indx_49,OPEQUONC6-18SEW,3,0,0,0,0,2,33,0,indx_49
OPEQUON,SICL,15-25,M,W,2018,350,230,indx_49,OPEQUONSICL15-25MW,3,0,0,0,0,2.6,43,0,indx_49
OPEQUON,SIL,18-25,M,W,2018,350,230,indx_49,OPEQUONSIL18-25MW,3,0,0,0,0,2.5,42,0,indx_49
OPEQUON,SIL,6-18,M,W,2018,350,230,indx_49,OPEQUONSIL6-18MW,3,70,25,35,65,3,52,50,indx_59
OPEQUON-BRATTON,SIL,8-15,M,W,2018,350,230,indx_49,OPEQUON-BRATTONSIL8-15MW,3,82,25,35,65,3,54,55,indx_59
ORRVILLE,FSL,0-2,S,SWP,2018,1110,230,indx_49,ORRVILLEFSL0-2SSWP,2,103,33,41,72,4.3,70,68,indx_69
ORRVILLE,L,0-2,S,SWP,2018,1270,230,indx_49,ORRVILLEL0-2SSWP,2,106,34,42,74,4.4,72,70,indx_79
ORRVILLE,SIL,0-2,S,SWP,2018,1270,230,indx_49,ORRVILLESIL0-2SSWP,2,106,34,42,74,4.4,72,70,indx_79
"ORRVILLE,BR-SUBST",SIL,0-2,S,SWP,2018,1230,230,indx_49,"ORRVILLE,BR-SUBSTSIL0-2SSWP",2,96,36,38,66,3.4,62,65,indx_69
"ORRVILLE,BR-SUBST,FF-PH",SIL,0-2,S,SWP,2018,1060,230,indx_49,"ORRVILLE,BR-SUBST,FF-PHSIL0-2SSWP",11,95,35,40,70,4.4,69,65,indx_69
"ORRVILLE,FF-PH",SIL,0-2,S,SWP,2018,1060,230,indx_49,"ORRVILLE,FF-PHSIL0-2SSWP",11,95,35,40,70,4.4,69,65,indx_69
"ORRVILLE,OF-PH",SIL,0-2,S,SWP,2018,1270,230,indx_49,"ORRVILLE,OF-PHSIL0-2SSWP",2,106,34,42,74,4.4,72,70,indx_79
"ORRVILLE,V",SIL,0-2,S,SWP,2018,400,230,indx_49,"ORRVILLE,VSIL0-2SSWP",2,80,30,32,60,4.2,61,55,indx_59
"ORRVILLE,V,MOD.SHALLOW",L,0-2,S,SWP,2018,400,230,indx_49,"ORRVILLE,V,MOD.SHALLOWL0-2SSWP",2,80,30,32,60,4.2,61,55,indx_59
"ORRVILLE.BR-SUBST,OF-PH",SIL,0-2,S,SWP,2018,1270,230,indx_49,"ORRVILLE.BR-SUBST,OF-PHSIL0-2SSWP",2,106,34,42,74,4.4,72,70,indx_79
OSHTEMO,FSL,0-2,S,W,2018,1040,280,indx_49,OSHTEMOFSL0-2SW,2,86,36,40,80,3.8,65,63,indx_69
OSHTEMO,FSL,1-6,S,W,2018,850,230,indx_49,OSHTEMOFSL1-6SW,2,83,35,39,78,3.8,64,61,indx_69
OSHTEMO,FSL,2-6,S,W,2018,850,230,indx_49,OSHTEMOFSL2-6SW,2,83,35,39,78,3.8,64,61,indx_69
OSHTEMO,FSL,6-12,S,W,2018,600,230,indx_49,OSHTEMOFSL6-12SW,2,79,33,37,74,3.5,60,57,indx_59
OSHTEMO,FSL,6-18,M,W,2018,350,230,indx_49,OSHTEMOFSL6-18MW,3,77,26,30,72,3.5,56,51,indx_59
OSHTEMO,L,2-6,S,W,2018,890,230,indx_49,OSHTEMOL2-6SW,2,85,35,39,78,3.8,64,61,indx_69
OSHTEMO,LS,0-2,S,W,2018,560,230,indx_49,OSHTEMOLS0-2SW,2,83,32,36,76,3.8,62,58,indx_59
OSHTEMO,LS,0-6,S,W,2018,450,230,indx_49,OSHTEMOLS0-6SW,2,80,31,35,74,3.6,60,56,indx_59
OSHTEMO,LS,2-6,S,W,2018,400,230,indx_49,OSHTEMOLS2-6SW,2,79,30,34,73,3.6,59,55,indx_59
OSHTEMO,LS,6-12,S,W,2018,350,230,indx_49,OSHTEMOLS6-12SW,3,74,28,29,70,3.4,55,50,indx_59
OSHTEMO,SL,0-2,S,W,2018,1040,280,indx_49,OSHTEMOSL0-2SW,2,86,36,40,80,3.8,65,63,indx_69
OSHTEMO,SL,2-6,S,W,2018,750,230,indx_49,OSHTEMOSL2-6SW,2,82,34,38,76,3.8,63,59,indx_59
OSHTEMO,SL,3-8,S,W,2018,730,230,indx_49,OSHTEMOSL3-8SW,2,81,34,38,75,3.6,61,59,indx_59
OSHTEMO,SL,6-12,S,W,2018,600,230,indx_49,OSHTEMOSL6-12SW,2,79,33,37,74,3.5,60,57,indx_59
"OSHTEMO,L-SUBST",SL,3-8,S,W,2018,450,230,indx_49,"OSHTEMO,L-SUBSTSL3-8SW",2,80,31,35,75,3.6,60,56,indx_59
"OSHTEMO,T-SUBST",SL,2-6,S,W,2018,750,230,indx_49,"OSHTEMO,T-SUBSTSL2-6SW",2,82,34,38,76,3.8,63,59,indx_59
"OTEGO,FF-PH",IL,0-2,S,MW,2018,1380,440,indx_49,"OTEGO,FF-PHIL0-2SMW",11,110,34,42,70,4,69,71,indx_79
OTISVILLE,GR-LS,1-6,S,W,2018,350,230,indx_49,OTISVILLEGR-LS1-6SW,3,0,0,0,0,2.2,37,0,indx_49
OTISVILLE,GR-SL,1-6,S,W,2018,350,230,indx_49,OTISVILLEGR-SL1-6SW,3,0,0,0,0,2.2,37,0,indx_49
OTISVILLE,GR-SL,2-6,S,W,2018,350,230,indx_49,OTISVILLEGR-SL2-6SW,3,0,0,0,0,2.2,37,0,indx_49
OTISVILLE,GR-SL,6-12,S,W,2018,350,230,indx_49,OTISVILLEGR-SL6-12SW,3,0,0,0,0,2,33,0,indx_49
OTISVILLE,SL,1-6,S,W,2018,350,230,indx_49,OTISVILLESL1-6SW,3,0,0,0,0,2.2,37,0,indx_49
OTISVILLE-CHENANGO,SOILS,12-25,S,W,2018,350,230,indx_49,OTISVILLE-CHENANGOSOILS12-25SW,3,0,0,0,0,0,0,0,indx_49
OTTOKEE,FS,0-6,S,MW,2018,1110,300,indx_49,OTTOKEEFS0-6SMW,2,95,35,41,74,3.5,64,66,indx_69
OTTOKEE,FS,1-5,S,MW,2018,1120,300,indx_49,OTTOKEEFS1-5SMW,2,96,35,41,74,3.5,64,66,indx_69
OTTOKEE,LFS,0-4,S,MW,2018,1120,300,indx_49,OTTOKEELFS0-4SMW,2,96,35,41,74,3.5,64,66,indx_69
OTTOKEE,LFS,0-6,S,MW,2018,1080,290,indx_49,OTTOKEELFS0-6SMW,2,94,35,40,73,3.5,63,65,indx_69
OTTOKEE,LFS,1-6,S,MW,2018,1080,290,indx_49,OTTOKEELFS1-6SMW,2,94,35,40,73,3.5,63,65,indx_69
OTTOKEE,LS,0-6,S,MW,2018,1080,290,indx_49,OTTOKEELS0-6SMW,2,94,35,40,73,3.5,63,65,indx_69
"OTTOKEE-GLYNWOOD,C",,3-8,S,MW,2018,560,230,indx_49,"OTTOKEE-GLYNWOOD,C3-8SMW",2,90,30,40,73,3.9,64,62,indx_69
OTTOKEE-SPINKS,LFS,0-2,S,MW,2018,1120,300,indx_49,OTTOKEE-SPINKSLFS0-2SMW,2,96,35,41,74,3.5,64,66,indx_69
OTTOKEE-SPINKS,LFS,2-6,S,MW,2018,1080,290,indx_49,OTTOKEE-SPINKSLFS2-6SMW,2,94,35,40,73,3.5,63,65,indx_69
"OTTOKEE-TUSCOLA,C",,2-6,S,MW,2018,1080,290,indx_49,"OTTOKEE-TUSCOLA,C2-6SMW",2,94,35,40,73,3.5,63,65,indx_69
OTWELL,SIL,0-3,S,MW,2018,970,270,indx_49,OTWELLSIL0-3SMW,2,110,30,38,64,4,67,68,indx_69
OTWELL,SIL,1-6,S,MW,2018,770,230,indx_49,OTWELLSIL1-6SMW,2,106,29,36,61,3.8,64,66,indx_69
OTWELL,SIL,12-18,M,MW,2018,350,230,indx_49,OTWELLSIL12-18MMW,3,88,20,28,55,3,52,52,indx_59
OTWELL,SIL,18-25,M,MW,2018,350,230,indx_49,OTWELLSIL18-25MMW,3,0,0,0,0,2.5,42,0,indx_49
OTWELL,SIL,2-6,S,MW,2018,770,230,indx_49,OTWELLSIL2-6SMW,2,106,29,36,61,3.8,64,66,indx_69
OTWELL,SIL,3-8,S,MW,2018,620,230,indx_49,OTWELLSIL3-8SMW,2,103,28,36,60,3.8,63,64,indx_69
OTWELL,SIL,6-12,M,MW,2018,410,230,indx_49,OTWELLSIL6-12MMW,2,97,26,33,56,3.5,59,60,indx_69
OTWELL,SIL,6-12,S,MW,2018,570,230,indx_49,OTWELLSIL6-12SMW,2,101,28,35,59,3.7,62,63,indx_69
OTWELL,SIL,6-15,M,MW,2018,350,230,indx_49,OTWELLSIL6-15MMW,2,93,25,32,54,3.4,57,58,indx_59
OTWELL,SIL,6-15,S,MW,2018,410,230,indx_49,OTWELLSIL6-15SMW,2,97,26,33,56,3.5,59,60,indx_69
OTWELL,SIL,8-15,S,MW,2018,410,230,indx_49,OTWELLSIL8-15SMW,2,97,26,33,56,3.5,59,60,indx_69
OTWELL-VINCENT,SIL,2-6,S,MW,2018,970,280,indx_49,OTWELL-VINCENTSIL2-6SMW,2,115,29,38,65,4,68,70,indx_79
OTWELL-VINCENT,SIL,6-12,S,MW,2018,660,230,indx_49,OTWELL-VINCENTSIL6-12SMW,2,105,28,36,63,3.9,65,65,indx_69
PACER,SIL,0-2,S,MW,2018,2700,1700,indx_49,PACERSIL0-2SMW,2,125,45,55,76,4.5,81,87,indx_89
PAINESVILLE,FSL,0-2,S,SWP,2018,1200,230,indx_49,PAINESVILLEFSL0-2SSWP,2,100,35,40,72,4,68,67,indx_69
PANDORA,SICL,0-2,S,P,2018,1720,280,indx_49,PANDORASICL0-2SP,2,105,39,47,72,4,71,74,indx_79
PANDORA,SIL,0-2,S,P,2018,1880,340,indx_49,PANDORASIL0-2SP,2,108,40,48,74,4,72,76,indx_79
PAPAKATING,SICL,0-2,S,VP,2018,910,230,indx_49,PAPAKATINGSICL0-2SVP,2,107,30,39,63,3.9,66,68,indx_69
PAPAKATING,SIL,0-2,S,VP,2018,980,230,indx_49,PAPAKATINGSIL0-2SVP,2,110,30,40,65,4,68,69,indx_69
PARKE,SICL,12-18,SE,W,2018,350,230,indx_49,PARKESICL12-18SEW,3,0,0,0,0,2.2,37,0,indx_49
PARKE,SICL,18-25,SE,W,2018,350,230,indx_49,PARKESICL18-25SEW,3,0,0,0,0,2,33,0,indx_49
PARKE,SIL,0-3,S,W,2018,1950,950,indx_49,PARKESIL0-3SW,2,110,40,52,72,4.5,76,78,indx_79
PARKE,SIL,12-18,M,W,2018,530,230,indx_49,PARKESIL12-18MW,3,88,30,42,58,3.4,59,62,indx_69
PARKE,SIL,12-18,S,W,2018,730,230,indx_49,PARKESIL12-18SW,3,90,32,44,60,3.5,61,64,indx_69
PARKE,SIL,15-25,S,W,2018,350,230,indx_49,PARKESIL15-25SW,3,0,0,0,0,3,50,0,indx_49
PARKE,SIL,18-25,M,W,2018,350,230,indx_49,PARKESIL18-25MW,3,0,0,0,0,2.6,43,0,indx_49
PARKE,SIL,18-25,S,W,2018,350,230,indx_49,PARKESIL18-25SW,3,0,0,0,0,2.8,47,0,indx_49
PARKE,SIL,2-5,S,W,2018,1660,660,indx_49,PARKESIL2-5SW,2,106,38,50,70,4.5,74,75,indx_79
PARKE,SIL,2-6,M,W,2018,1480,480,indx_49,PARKESIL2-6MW,2,101,37,48,66,4.3,71,72,indx_79
PARKE,SIL,2-6,S,W,2018,1660,660,indx_49,PARKESIL2-6SW,2,106,38,50,70,4.5,74,75,indx_79
PARKE,SIL,3-8,M,W,2018,1340,380,indx_49,PARKESIL3-8MW,2,99,36,47,65,4.1,69,70,indx_79
PARKE,SIL,3-8,S,W,2018,1660,660,indx_49,PARKESIL3-8SW,2,106,38,50,70,4.5,74,75,indx_79
PARKE,SIL,5-10,M,W,2018,1170,310,indx_49,PARKESIL5-10MW,2,97,35,46,63,3.9,67,69,indx_69
PARKE,SIL,5-10,S,W,2018,1480,480,indx_49,PARKESIL5-10SW,2,101,37,48,66,4.5,73,72,indx_79
PARKE,SIL,6-12,M,W,2018,1170,310,indx_49,PARKESIL6-12MW,2,97,35,46,63,3.9,67,69,indx_69
PARKE,SIL,6-12,S,W,2018,1480,480,indx_49,PARKESIL6-12SW,2,101,37,48,66,4.1,70,72,indx_79
PARKE,SIL,6-18,M,W,2018,990,260,indx_49,PARKESIL6-18MW,3,92,34,44,60,3.8,64,66,indx_69
