id,indx,soil_series,texture,slope,erosion,drainage,soil_region,corn_base,soy_base,wheat_base,oats_base,hay_base,prod_index,prod_index_new,indx_new,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
PLAINFIELDLS3-8SE,indx_59,PLAINFIELD,LS,3-8,S,E,3,77,26,30,62,3.2,53,51,indx_59,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
PLAINFIELDLS6-12SE,indx_49,PLAINFIELD,LS,6-12,S,E,3,0,0,0,0,2.5,42,0,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
PLAINFIELDS3-8SE,indx_59,PLAINFIELD,S,3-8,S,E,3,77,26,30,62,3.2,53,51,indx_59,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
PLATEASIL0-2SSWP,indx_69,PLATEA,SIL,0-2,S,SWP,2,91,33,40,73,3.5,62,63,indx_69,300,390,580,560,1200,1740,1310,1200,1010,860,690,350,540,900,1500
PLATEASIL2-6MSWP,indx_59,PLATEA,SIL,2-6,M,SWP,2,84,31,37,67,3.2,57,59,indx_59,250,230,390,350,850,1310,940,760,645,510,430,350,350,590,1150
PLATEASIL2-6SSWP,indx_69,PLATEA,SIL,2-6,S,SWP,2,87,32,38,70,3.4,60,60,indx_69,290,300,480,450,970,1470,1100,930,800,650,500,350,410,700,1270
PLATEASIL6-12MSWP,indx_59,PLATEA,SIL,6-12,M,SWP,3,80,27,35,64,3,54,55,indx_59,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
PLATEASIL6-12SSWP,indx_59,PLATEA,SIL,6-12,S,SWP,2,84,31,37,67,3.2,57,59,indx_59,240,230,390,350,850,1310,940,760,645,510,430,350,350,590,1150
PLATEASIL6-12SESWP,indx_49,PLATEA,SIL,6-12,SE,SWP,3,65,25,32,60,2.5,46,47,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"PLATEA-DARIEN,CSIL0-2SSWP",indx_69,"PLATEA-DARIEN,C",SIL,0-2,S,SWP,2,91,33,40,67,3.5,62,63,indx_69,300,390,580,560,1200,1740,1310,1200,1010,860,690,350,540,900,1500
"PLATEA-DARIEN,CSIL2-6MSWP",indx_59,"PLATEA-DARIEN,C",SIL,2-6,M,SWP,2,84,30,37,61,3.2,57,58,indx_59,230,200,350,350,790,1240,780,670,535,440,400,350,350,530,1020
"PLATEA-DARIEN,CSIL2-6SSWP",indx_69,"PLATEA-DARIEN,C",SIL,2-6,S,SWP,2,87,32,38,65,3.4,60,60,indx_69,290,300,480,450,970,1470,1100,930,800,650,500,350,410,700,1270
PLATTVILLESIL1-6SW,indx_79,PLATTVILLE,SIL,1-6,S,W,2,97,39,43,79,5,76,69,indx_69,800,730,970,990,1760,2450,2110,1960,1720,1540,1330,980,1120,1510,2220
PLATTVILLESIL2-6SW,indx_79,PLATTVILLE,SIL,2-6,S,W,2,96,38,42,78,5,75,68,indx_69,760,680,910,920,1610,2350,1990,1850,1625,1410,1190,840,1050,1430,2070
PLATTVILLESIL6-12SW,indx_79,PLATTVILLE,SIL,6-12,S,W,2,92,36,40,76,4.8,72,65,indx_69,750,550,770,760,1400,1980,1640,1570,1340,1170,980,660,790,1170,1790
"PLATTVILLE, MOD.WETSIL2-6SW",indx_79,"PLATTVILLE, MOD.WET",SIL,2-6,S,W,2,96,38,42,78,5,75,68,indx_69,760,680,910,920,1610,2350,1990,1850,1625,1410,1190,840,1050,1430,2070
PLUMBROOKFSL0-2SSWP,indx_89,PLUMBROOK,FSL,0-2,S,SWP,2,122,47,50,79,5.2,85,84,indx_89,1140,1370,1760,1810,2870,3900,3560,3570,3155,2820,2510,2030,2190,2700,3480
"POPE,FF-PHFSL0-2SW",indx_69,"POPE,FF-PH",FSL,0-2,S,W,11,95,30,40,0,3.5,61,63,indx_69,200,310,520,440,1120,1650,1090,1010,830,660,510,350,350,660,1220
"POPE,FF-PHL0-2SW",indx_69,"POPE,FF-PH",L,0-2,S,W,11,95,30,40,0,3.5,61,63,indx_69,200,310,520,440,1120,1650,1090,1010,830,660,510,350,350,660,1220
"POPE,FF-PHSIL0-2SW",indx_69,"POPE,FF-PH",SIL,0-2,S,W,11,95,30,40,0,3.5,61,63,indx_69,200,310,520,440,1120,1650,1090,1010,830,660,510,350,350,660,1220
"POPE,FF-PHSL0-2SW",indx_69,"POPE,FF-PH",SL,0-2,S,W,11,95,30,40,0,3.5,61,63,indx_69,200,310,520,440,1120,1650,1090,1010,830,660,510,350,350,660,1220
"POPE,OF-PHL0-2SW",indx_79,"POPE,OF-PH",L,0-2,S,W,2,108,34,50,0,4.5,74,74,indx_79,570,650,940,910,1680,2340,1960,1800,1575,1350,1110,760,900,1290,1940
"POPE,OF-PHSIL0-2SW",indx_79,"POPE,OF-PH",SIL,0-2,S,W,2,108,34,50,0,4.5,74,74,indx_79,570,650,940,910,1680,2340,1960,1800,1575,1350,1110,760,900,1290,1940
"POPE,RF-PHFSL0-3SW",indx_79,"POPE,RF-PH",FSL,0-3,S,W,2,115,40,50,70,4.5,77,79,indx_79,820,1000,1320,1340,2240,3050,2680,2650,2300,2040,1760,1330,1540,1960,2680
PRINCETONFSL2-6SW,indx_79,PRINCETON,FSL,2-6,S,W,2,102,34,48,74,4,70,71,indx_79,630,580,840,820,1530,2160,1790,1630,1425,1210,990,650,790,1190,1810
PRINCETONFSL3-8SW,indx_69,PRINCETON,FSL,3-8,S,W,2,100,33,47,73,3.9,68,69,indx_69,560,520,730,730,1430,2040,1590,1480,1255,1080,880,510,700,1080,1710
PRINCETONFSL6-12MW,indx_69,PRINCETON,FSL,6-12,M,W,2,95,32,45,69,3.7,65,66,indx_69,560,420,620,600,1200,1740,1360,1190,1025,850,660,370,570,870,1470
PRINCETONFSL8-15SW,indx_69,PRINCETON,FSL,8-15,S,W,2,95,32,45,69,3.7,65,66,indx_69,560,420,620,600,1200,1740,1360,1190,1025,850,660,370,570,870,1470
PRINCETONSL0-2SW,indx_79,PRINCETON,SL,0-2,S,W,2,106,35,50,77,4.2,73,74,indx_79,560,710,950,930,1690,2360,1980,1830,1600,1380,1140,790,990,1380,2030
PRINCETONSL12-20SW,indx_69,PRINCETON,SL,12-20,S,W,3,91,31,43,66,3.6,62,64,indx_69,380,330,510,490,1040,1540,1170,970,835,680,520,350,370,730,1310
PRINCETONSL2-6SW,indx_79,PRINCETON,SL,2-6,S,W,2,102,34,48,74,4,70,71,indx_79,550,580,840,820,1530,2160,1790,1630,1425,1210,990,650,790,1190,1810
PRINCETONSL2-8SW,indx_69,PRINCETON,SL,2-8,S,W,2,100,33,47,73,3.9,68,69,indx_69,550,520,730,730,1430,2040,1590,1480,1255,1080,880,510,700,1080,1710
PRINCETONSL6-12MW,indx_69,PRINCETON,SL,6-12,M,W,2,95,32,45,69,3.7,65,66,indx_69,530,420,620,600,1200,1740,1360,1190,1025,850,660,370,570,870,1470
PRINCETONSL6-12SW,indx_69,PRINCETON,SL,6-12,S,W,2,98,33,46,71,3.9,67,68,indx_69,540,490,700,700,1370,1970,1520,1440,1220,1040,840,470,670,1040,1670
PROUTCN-L0-2SSWP,indx_69,PROUT,CN-L,0-2,S,SWP,2,100,32,40,75,3.4,63,66,indx_69,340,450,650,650,1260,1840,1460,1280,1110,930,730,420,610,930,1550
PROUTL0-2SSWP,indx_69,PROUT,L,0-2,S,SWP,2,100,32,40,75,3.4,63,66,indx_69,340,450,650,650,1260,1840,1460,1280,1110,930,730,420,610,930,1550
PROUTSIL0-2SSWP,indx_69,PROUT,SIL,0-2,S,SWP,2,100,32,40,75,3.4,63,66,indx_69,340,450,650,650,1260,1840,1460,1280,1110,930,730,420,610,930,1550
"PROUT,VL0-2SMW",indx_59,"PROUT,V",L,0-2,S,MW,2,90,27,35,80,2.8,56,58,indx_59,200,200,300,350,660,1090,690,490,420,390,370,350,350,350,870
"PROUT,VL2-6SMW",indx_59,"PROUT,V",L,2-6,S,MW,3,85,27,32,75,2.8,54,55,indx_59,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"PROUT,VSIL0-2SSWP",indx_69,"PROUT,V",SIL,0-2,S,SWP,2,105,36,45,85,3,65,72,indx_79,500,720,960,980,1700,2380,2010,1940,1665,1450,1220,860,1010,1410,2060
"PSAMMAQUENTS,NEARLY LEVEL0-2VP",indx_49,"PSAMMAQUENTS,NEARLY LEVEL",NA,0-2,NA,VP,3,0,0,0,0,0,0,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
PURDYSIL0-2SP,indx_59,PURDY,SIL,0-2,S,P,3,84,30,34,68,3,55,57,indx_59,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"PURDY,VSIL0-2SP",indx_59,"PURDY,V",SIL,0-2,S,P,3,84,30,34,68,3,55,57,indx_59,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
PYRMONTSIL0-2SSWP,indx_69,PYRMONT,SIL,0-2,S,SWP,2,85,35,35,70,3.7,62,60,indx_69,270,420,600,550,1160,1690,1350,1200,1045,870,700,420,620,970,1550
PYRMONTSIL0-3SSWP,indx_69,PYRMONT,SIL,0-3,S,SWP,2,85,35,35,70,3.7,62,60,indx_69,270,420,600,550,1160,1690,1350,1200,1045,870,700,420,620,970,1550
PYRMONTSIL2-6SSWP,indx_59,PYRMONT,SIL,2-6,S,SWP,2,80,32,35,70,3.6,59,57,indx_59,260,210,370,350,820,1270,910,730,620,490,420,350,350,570,1130
"PYRMONT,V,MOD.SHALLOWSIL0-2SSWP",indx_69,"PYRMONT,V,MOD.SHALLOW",SIL,0-2,S,SWP,2,85,35,35,70,3.5,60,60,indx_69,270,420,600,550,1160,1690,1350,1200,1045,870,700,420,620,970,1550
RAGSDALESICL0-2SVP,indx_89,RAGSDALE,SICL,0-2,S,VP,2,128,45,50,74,5.4,86,86,indx_89,1140,1360,1710,1810,2870,3840,3560,3480,3075,2730,2420,1940,2150,2620,3400
RAGSDALESIL0-2SVP,indx_89,RAGSDALE,SIL,0-2,S,VP,2,132,46,52,76,5.6,89,88,indx_89,1220,1450,1860,1920,3030,4110,3770,3690,3260,2940,2620,2070,2290,2750,3620
RAINSBOROSIL0-2SMW,indx_79,RAINSBORO,SIL,0-2,S,MW,2,110,35,44,68,4.2,71,73,indx_79,560,730,970,960,1730,2430,2050,1910,1670,1430,1190,810,1020,1420,2090
RAINSBOROSIL2-5SMW,indx_69,RAINSBORO,SIL,2-5,S,MW,2,106,33,42,66,4,68,70,indx_79,550,560,780,800,1510,2150,1690,1610,1370,1180,960,570,770,1160,1800
RAINSBOROSIL2-6SMW,indx_69,RAINSBORO,SIL,2-6,S,MW,2,106,33,42,66,4,68,70,indx_79,550,560,780,800,1510,2150,1690,1610,1370,1180,960,570,770,1160,1800
RAINSBOROSIL5-10MMW,indx_69,RAINSBORO,SIL,5-10,M,MW,2,100,29,39,59,3.6,62,65,indx_69,390,330,520,460,1080,1610,1140,1020,845,660,510,350,350,680,1290
RAINSBOROSIL5-10SMW,indx_69,RAINSBORO,SIL,5-10,S,MW,2,104,30,41,61,3.7,64,67,indx_69,410,420,630,570,1230,1800,1330,1230,1030,860,630,350,500,880,1430
RAINSBOROSIL6-12MMW,indx_69,RAINSBORO,SIL,6-12,M,MW,2,100,29,39,59,3.6,62,65,indx_69,390,330,520,460,1080,1610,1140,1020,845,660,510,350,350,680,1290
RAINSBOROSIL6-12SMW,indx_69,RAINSBORO,SIL,6-12,S,MW,2,104,30,41,61,3.7,64,67,indx_69,410,420,630,570,1230,1800,1330,1230,1030,860,630,350,500,880,1430
"RAINSBORO,ST-PHSIL6-12SMW",indx_69,"RAINSBORO,ST-PH",SIL,6-12,S,MW,3,0,0,0,0,3.6,60,0,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RAINSVILLESIL0-2SMW,indx_79,RAINSVILLE,SIL,0-2,S,MW,2,111,39,54,74,4.3,75,79,indx_79,780,930,1210,1260,2130,2900,2530,2410,2115,1880,1630,1230,1380,1780,2560
RAINSVILLESIL2-6MMW,indx_79,RAINSVILLE,SIL,2-6,M,MW,2,105,37,51,70,4.1,72,74,indx_79,760,780,1030,1050,1800,2570,2120,2060,1810,1570,1330,950,1090,1550,2220
RAINSVILLESIL2-6SMW,indx_79,RAINSVILLE,SIL,2-6,S,MW,2,108,38,52,72,4.2,73,76,indx_79,770,850,1120,1150,1930,2730,2360,2230,1960,1710,1450,1060,1270,1670,2350
RAMSEYCN-SL12-18SW,indx_49,RAMSEY,CN-SL,12-18,S,W,3,0,0,0,0,2,33,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RAMSEYCN-SL18-25MW,indx_49,RAMSEY,CN-SL,18-25,M,W,3,0,0,0,0,0,0,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RAMSEYCN-SL6-12SW,indx_49,RAMSEY,CN-SL,6-12,S,W,3,0,0,0,0,2.5,42,0,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RANDOLPHL0-2SSWP,indx_79,RANDOLPH,L,0-2,S,SWP,2,110,38,38,74,4.4,73,71,indx_79,650,820,1070,1110,1870,2690,2330,2200,1935,1680,1420,1030,1240,1640,2330
RANDOLPHL2-6SSWP,indx_69,RANDOLPH,L,2-6,S,SWP,2,106,36,36,72,4.2,69,68,indx_69,640,690,920,950,1650,2320,1960,1910,1640,1430,1200,850,990,1380,2040
RANDOLPHSIL0-2SSWP,indx_79,RANDOLPH,SIL,0-2,S,SWP,2,110,38,38,74,4.4,73,71,indx_79,650,820,1070,1110,1870,2690,2330,2200,1935,1680,1420,1030,1240,1640,2330
RANDOLPHSIL0-3SSWP,indx_79,RANDOLPH,SIL,0-3,S,SWP,2,110,38,38,74,4.4,73,71,indx_79,650,820,1070,1110,1870,2690,2330,2200,1935,1680,1420,1030,1240,1640,2330
RANDOLPHSIL2-6SSWP,indx_69,RANDOLPH,SIL,2-6,S,SWP,2,106,36,36,72,4.2,69,68,indx_69,640,690,920,950,1650,2320,1960,1910,1640,1430,1200,850,990,1380,2040
RANDOLPHST-L0-2SSWP,indx_69,RANDOLPH,ST-L,0-2,S,SWP,2,100,32,35,70,4,66,64,indx_69,330,430,630,620,1230,1800,1430,1240,1075,900,700,400,590,910,1530
RARDENSIL15-25SMW,indx_49,RARDEN,SIL,15-25,S,MW,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RARDENSIL2-6MMW,indx_69,RARDEN,SIL,2-6,M,MW,2,94,28,38,64,3.8,63,61,indx_69,310,230,390,350,880,1360,900,690,580,470,410,350,350,510,1090
RARDENSIL3-8SMW,indx_69,RARDEN,SIL,3-8,S,MW,2,92,27,37,62,3.7,61,60,indx_69,250,200,300,350,720,1150,760,560,455,400,380,350,350,360,920
RARDENSIL6-15MMW,indx_59,RARDEN,SIL,6-15,M,MW,3,84,24,32,53,3.2,54,54,indx_59,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RARDENSIL8-15MMW,indx_59,RARDEN,SIL,8-15,M,MW,3,82,24,33,55,3.3,54,53,indx_59,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RARDENSIL8-15SMW,indx_59,RARDEN,SIL,8-15,S,MW,2,86,25,35,58,3.5,57,56,indx_59,240,200,300,350,450,840,350,350,350,350,350,350,350,350,590
RARDEN-COOLVILLESIL12-18MMW,indx_59,RARDEN-COOLVILLE,SIL,12-18,M,MW,3,78,23,31,54,3.1,52,51,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RARDEN-GILPINSIL15-25MMW,indx_49,RARDEN-GILPIN,SIL,15-25,M,MW,3,0,0,0,0,2.2,37,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RARDEN-GILPINSIL15-25SW,indx_49,RARDEN-GILPIN,SIL,15-25,S,W,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RARDEN-GILPINSIL8-15MW,indx_59,RARDEN-GILPIN,SIL,8-15,M,W,3,82,24,33,55,3.3,54,53,indx_59,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RARDEN-GILPINSIL8-15SW,indx_59,RARDEN-GILPIN,SIL,8-15,S,W,3,82,24,33,55,3.3,54,53,indx_59,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"RARDEN-LILY,C15-25SMW",indx_49,"RARDEN-LILY,C",NA,15-25,S,MW,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RARDEN-WHARTONSIL15-25MMW,indx_49,RARDEN-WHARTON,SIL,15-25,M,MW,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RARDEN-WHARTONSIL8-15MMW,indx_59,RARDEN-WHARTON,SIL,8-15,M,MW,3,82,24,33,55,3.3,54,53,indx_59,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"RARDEN-WHARTON,C15-25MMW",indx_49,"RARDEN-WHARTON,C",NA,15-25,M,MW,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"RARDEN-WHARTON,C6-15MMW",indx_59,"RARDEN-WHARTON,C",NA,6-15,M,MW,3,84,24,32,53,3.2,54,54,indx_59,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RAUBSIL0-2SSWP,indx_89,RAUB,SIL,0-2,S,SWP,2,120,44,54,76,5,83,84,indx_89,1050,1250,1580,1660,2670,3570,3230,3220,2845,2530,2240,1780,1930,2370,3190
RAUBSIL2-6SSWP,indx_89,RAUB,SIL,2-6,S,SWP,2,115,42,52,73,4.8,80,81,indx_89,1040,1080,1420,1490,2380,3290,2930,2820,2485,2200,1940,1520,1670,2150,2890
RAUB-DANASIL0-2SSWP,indx_89,RAUB-DANA,SIL,0-2,S,SWP,2,120,44,54,76,5,83,84,indx_89,1050,1250,1580,1660,2670,3570,3230,3220,2845,2530,2240,1780,1930,2370,3190
RAVENNASIL0-2SSWP,indx_69,RAVENNA,SIL,0-2,S,SWP,2,100,28,35,70,3.6,62,63,indx_69,200,280,460,390,990,1510,1030,830,705,550,450,350,350,600,1200
RAVENNASIL2-5SSWP,indx_69,RAVENNA,SIL,2-5,S,SWP,2,95,28,33,70,3.5,60,60,indx_69,190,220,380,350,880,1350,890,700,590,470,410,350,350,510,1090
RAVENNASIL2-6SSWP,indx_69,RAVENNA,SIL,2-6,S,SWP,2,95,28,33,70,3.5,60,60,indx_69,190,220,380,350,880,1350,890,700,590,470,410,350,350,510,1090
RAWSONFSL2-6SMW,indx_79,RAWSON,FSL,2-6,S,MW,2,107,41,44,78,4.4,74,74,indx_79,870,920,1230,1240,2100,2950,2530,2490,2195,1930,1690,1250,1460,1870,2560
RAWSONL0-2SMW,indx_79,RAWSON,L,0-2,S,MW,2,110,42,45,80,4.5,76,76,indx_79,810,1000,1320,1380,2220,3110,2770,2660,2345,2070,1820,1410,1560,2050,2750
RAWSONL2-6SMW,indx_79,RAWSON,L,2-6,S,MW,2,106,40,43,77,4.3,73,73,indx_79,800,870,1180,1170,2000,2750,2400,2360,2045,1810,1560,1170,1380,1780,2460
RAWSONL6-12MMW,indx_69,RAWSON,L,6-12,M,MW,2,97,37,40,70,4,67,67,indx_69,580,640,870,880,1560,2280,1860,1780,1560,1350,1130,790,930,1380,2010
RAWSONL6-12SMW,indx_79,RAWSON,L,6-12,S,MW,2,101,39,41,74,4.1,70,70,indx_79,720,770,1020,1040,1830,2540,2200,2060,1810,1610,1390,1030,1180,1570,2300
RAWSONSIL2-6SMW,indx_79,RAWSON,SIL,2-6,S,MW,2,106,40,43,77,4.3,73,73,indx_79,820,870,1180,1170,2000,2750,2400,2360,2045,1810,1560,1170,1380,1780,2460
RAWSONSL0-2SMW,indx_79,RAWSON,SL,0-2,S,MW,2,105,39,45,76,4.3,73,73,indx_79,670,830,1090,1120,1940,2670,2320,2190,1925,1710,1480,1100,1250,1650,2390
RAWSONSL2-6SMW,indx_79,RAWSON,SL,2-6,S,MW,2,102,39,42,74,4.2,71,70,indx_79,660,780,1030,1060,1850,2560,2220,2090,1835,1630,1410,1050,1190,1590,2310
RAWSONSL6-12SMW,indx_69,RAWSON,SL,6-12,S,MW,2,98,37,40,71,4,68,67,indx_69,650,650,880,900,1570,2300,1880,1810,1590,1380,1160,810,950,1390,2040
"RAWSON,STRAT-SUBSTFSL2-6SMW",indx_79,"RAWSON,STRAT-SUBST",FSL,2-6,S,MW,2,106,37,45,86,4.6,76,72,indx_79,790,770,1010,1050,1770,2540,2100,2040,1790,1560,1310,940,1090,1540,2210
RED HOOKSIL0-2SSWP,indx_69,RED HOOK,SIL,0-2,S,SWP,2,97,32,36,70,3.6,63,63,indx_69,300,400,590,580,1170,1730,1360,1170,1015,840,650,350,550,870,1470
RED HOOKSIL0-4SSWP,indx_69,RED HOOK,SIL,0-4,S,SWP,2,96,32,40,76,3.6,64,65,indx_69,310,410,600,590,1180,1740,1350,1180,1020,840,660,360,560,860,1470
RED HOOKSIL2-6SSWP,indx_69,RED HOOK,SIL,2-6,S,SWP,2,94,30,34,65,3.5,60,61,indx_69,290,290,450,390,970,1480,1030,910,750,610,480,350,350,680,1210
RED HOOKSL0-2SSWP,indx_69,RED HOOK,SL,0-2,S,SWP,2,93,31,39,74,3.5,62,63,indx_69,250,330,510,490,1050,1570,1180,1010,870,710,530,350,390,750,1340
REESVILLESIL0-2SSWP,indx_89,REESVILLE,SIL,0-2,S,SWP,2,118,42,52,74,5,82,82,indx_89,940,1110,1470,1530,2440,3370,3010,2900,2555,2260,1990,1560,1710,2200,2940
REESVILLESIL2-4SSWP,indx_79,REESVILLE,SIL,2-4,S,SWP,2,115,40,50,73,4.8,79,79,indx_79,930,1000,1320,1340,2240,3050,2680,2650,2300,2040,1760,1330,1540,1960,2680
REESVILLESIL2-6SSWP,indx_79,REESVILLE,SIL,2-6,S,SWP,2,114,40,50,72,4.8,79,79,indx_79,930,980,1310,1330,2210,3030,2660,2630,2280,2020,1740,1320,1530,1950,2660
REMSENSIL0-2SSWP,indx_59,REMSEN,SIL,0-2,S,SWP,2,96,34,30,64,3,57,61,indx_69,280,440,680,630,1300,1880,1520,1360,1185,1000,810,500,640,1010,1630
REMSENSIL2-6SSWP,indx_59,REMSEN,SIL,2-6,S,SWP,3,94,32,28,62,2.9,55,59,indx_59,190,340,300,350,350,350,350,350,350,350,350,350,350,350,350
RENSSELAERL0-1SVP,indx_100,RENSSELAER,L,0-1,S,VP,2,144,52,64,96,6,100,100,indx_100,1620,1900,2380,2490,3780,5030,4770,4750,4205,3810,3420,2820,2990,3550,4430
RENSSELAERSIL0-1SVP,indx_100,RENSSELAER,SIL,0-1,S,VP,2,144,52,64,96,6,100,100,indx_100,1620,1900,2380,2490,3780,5030,4770,4750,4205,3810,3420,2820,2990,3550,4430
"RENSSELAER,T-SUBSTL0-1SVP",indx_100,"RENSSELAER,T-SUBST",L,0-1,S,VP,2,144,52,64,96,6,100,100,indx_100,1620,1900,2380,2490,3780,5030,4770,4750,4205,3810,3420,2820,2990,3550,4430
RICHLANDCN-L15-25SW,indx_59,RICHLAND,CN-L,15-25,S,W,3,87,0,34,63,2.9,54,46,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RICHLANDCN-L8-15SW,indx_59,RICHLAND,CN-L,8-15,S,W,2,95,22,35,68,3,56,58,indx_59,190,200,300,350,410,770,350,350,350,350,350,350,350,350,500
RICHLANDL15-25SW,indx_59,RICHLAND,L,15-25,S,W,3,90,0,35,65,3,56,48,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RICHLANDL8-15SW,indx_59,RICHLAND,L,8-15,S,W,2,98,23,35,70,3.1,58,60,indx_69,250,200,300,350,580,920,430,350,350,350,350,350,350,350,630
RICHLANDSIL1-7SW,indx_69,RICHLAND,SIL,1-7,S,W,2,105,25,38,74,3.5,63,64,indx_69,300,200,360,350,870,1350,860,660,550,450,400,350,350,390,980
RICHLANDSIL15-25SW,indx_59,RICHLAND,SIL,15-25,S,W,3,90,0,35,65,3,56,48,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RICHLANDSIL2-6SW,indx_69,RICHLAND,SIL,2-6,S,W,2,105,25,38,74,3.5,63,64,indx_69,300,200,360,350,870,1350,860,660,550,450,400,350,350,390,980
RICHLANDSIL3-8SW,indx_69,RICHLAND,SIL,3-8,S,W,2,105,25,38,74,3.5,63,64,indx_69,300,200,360,350,870,1350,860,660,550,450,400,350,350,390,980
RICHLANDSIL6-15SW,indx_59,RICHLAND,SIL,6-15,S,W,2,98,23,35,71,3.1,58,60,indx_69,250,200,300,350,580,920,430,350,350,350,350,350,350,350,630
RICHLANDSIL7-15SW,indx_59,RICHLAND,SIL,7-15,S,W,2,98,23,35,70,3.1,58,60,indx_69,250,200,300,350,580,920,430,350,350,350,350,350,350,350,630
RICHLANDSIL8-15SW,indx_59,RICHLAND,SIL,8-15,S,W,2,98,23,35,70,3.1,58,60,indx_69,250,200,300,350,580,920,430,350,350,350,350,350,350,350,630
"RICHLAND,C-SUBSTSIL8-15SW",indx_59,"RICHLAND,C-SUBST",SIL,8-15,S,W,2,98,23,35,70,3.1,58,60,indx_69,250,200,300,350,580,920,430,350,350,350,350,350,350,350,630
"RICHLAND,ST-PHSIL15-25SW",indx_59,"RICHLAND,ST-PH",SIL,15-25,S,W,3,0,0,0,0,3,50,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RIDDLESSIL12-18MW,indx_69,RIDDLES,SIL,12-18,M,W,3,90,32,36,70,3.8,63,61,indx_69,390,330,510,480,1020,1540,1170,990,855,700,530,350,460,750,1330
RIDDLESSIL18-25SW,indx_59,RIDDLES,SIL,18-25,S,W,3,0,0,0,0,3,50,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RIDDLESSIL2-6SW,indx_79,RIDDLES,SIL,2-6,S,W,2,115,40,46,80,4.8,79,77,indx_79,970,980,1300,1320,2220,3020,2650,2620,2275,2010,1740,1310,1520,1940,2660
RIDDLESSIL6-12SW,indx_79,RIDDLES,SIL,6-12,S,W,2,105,37,42,75,4.4,72,71,indx_79,780,740,990,1010,1740,2500,2060,2010,1760,1530,1290,910,1050,1520,2180
RIGLEYCH-L15-25SW,indx_49,RIGLEY,CH-L,15-25,S,W,3,75,0,30,0,2.5,46,40,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RIGLEYFSL12-18SW,indx_69,RIGLEY,FSL,12-18,S,W,3,91,35,33,0,3.5,60,61,indx_69,310,470,670,620,1280,1840,1500,1320,1150,980,800,500,700,1060,1660
RIGLEYFSL18-25SW,indx_49,RIGLEY,FSL,18-25,S,W,3,74,0,30,0,2.5,46,40,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RIGLEYFSL6-12SW,indx_69,RIGLEY,FSL,6-12,S,W,2,100,38,36,0,3.8,65,67,indx_69,560,700,940,950,1660,2400,2060,1910,1680,1460,1230,880,1080,1470,2130
RIGLEYL15-25SW,indx_59,RIGLEY,L,15-25,S,W,3,80,24,34,0,3.2,53,53,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
RIGLEYL8-15SW,indx_69,RIGLEY,L,8-15,S,W,2,96,37,35,0,3.7,63,65,indx_69,400,610,840,840,1510,2220,1780,1720,1510,1300,1090,760,900,1340,1980
RIGLEYSL12-18SW,indx_69,RIGLEY,SL,12-18,S,W,3,91,35,33,0,3.5,60,61,indx_69,310,470,670,620,1280,1840,1500,1320,1150,980,800,500,700,1060,1660
