id,soil_series,texture,slope,erosion,drainage,prod_index,indx,cropland_unadj,woodland_unadj,year
FOXL2-6MW,FOX,L,2-6,M,W,61,indx_69,375,230,2018
FOXL2-6SW,FOX,L,2-6,S,W,68,indx_69,535,230,2018
FOXL6-12MW,FOX,L,6-12,M,W,59,indx_59,350,230,2018
FOXL6-12SW,FOX,L,6-12,S,W,61,indx_69,350,230,2018
"FOX-LYBRAND,C6-12MW","FOX-LYBRAND,C",,6-12,M,W,59,indx_59,350,230,2018
FOX-MIAMIANSIL6-12MW,FOX-MIAMIAN,SIL,6-12,M,W,60,indx_69,350,230,2018
FOX-MIAMISIL6-12MW,FOX-MIAMI,SIL,6-12,M,W,60,indx_69,350,230,2018
FOXSICL6-12SEW,FOX,SICL,6-12,SE,W,45,indx_49,350,230,2018
FOXSIL0-2SW,FOX,SIL,0-2,S,W,71,indx_79,670,230,2018
FOXSIL12-18MW,FOX,SIL,12-18,M,W,54,indx_59,350,230,2018
FOXSIL2-6MW,FOX,SIL,2-6,M,W,61,indx_69,375,230,2018
FOXSIL2-6SW,FOX,SIL,2-6,S,W,68,indx_69,535,230,2018
FOXSIL6-12MW,FOX,SIL,6-12,M,W,59,indx_59,350,230,2018
FOXSL0-2SW,FOX,SL,0-2,S,W,65,indx_69,550,230,2018
FOXSL2-6SW,FOX,SL,2-6,S,W,63,indx_69,410,230,2018
FOXSOILS12-18SEW,FOX,SOILS,12-18,SE,W,42,indx_49,350,230,2018
FOXSOILS6-12SEW,FOX,SOILS,6-12,SE,W,45,indx_49,350,230,2018
"FOX,T-SUBSTSIL0-2SW","FOX,T-SUBST",SIL,0-2,S,W,71,indx_79,670,230,2018
"FOX,T-SUBSTSIL2-6MW","FOX,T-SUBST",SIL,2-6,M,W,61,indx_69,375,230,2018
"FOX,T-SUBSTSIL2-6SW","FOX,T-SUBST",SIL,2-6,S,W,68,indx_69,535,230,2018
"FRANKSTOWN,V-MERTZ,C3-8SW","FRANKSTOWN,V-MERTZ,C",,3-8,S,W,63,indx_69,880,225,2018
"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW","FRANKSTOWN,V-MERTZ,C,VERY STONY",,2-6,S,W,0,indx_49,350,230,2018
FREDERICKTOWNGR-L15-25MW,FREDERICKTOWN,GR-L,15-25,M,W,40,indx_49,350,230,2018
FREDERICKTOWNGR-L6-15MW,FREDERICKTOWN,GR-L,6-15,M,W,55,indx_59,350,230,2018
FREDERICKTOWNSIL2-6SW,FREDERICKTOWN,SIL,2-6,S,W,64,indx_69,670,230,2018
FRENCHTOWNSIL0-2SP,FRENCHTOWN,SIL,0-2,S,P,58,indx_59,770,230,2018
"FRENCHTOWN,SS-SUBSTSIL0-2SP","FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,54,indx_59,350,230,2018
FRIESSICL0-1SVP,FRIES,SICL,0-1,S,VP,66,indx_69,920,230,2018
FRIESSICL0-2SVP,FRIES,SICL,0-2,S,VP,66,indx_69,920,230,2018
FRIESSIL0-2SVP,FRIES,SIL,0-2,S,VP,66,indx_69,920,230,2018
FULTONFSL0-2SSWP,FULTON,FSL,0-2,S,SWP,64,indx_69,780,230,2018
"FULTON,GRAV-SUBSTSICL0-2SSWP","FULTON,GRAV-SUBST",SICL,0-2,S,SWP,64,indx_69,780,230,2018
FULTONL0-2SSWP,FULTON,L,0-2,S,SWP,67,indx_69,920,230,2018
FULTONL0-3SSWP,FULTON,L,0-3,S,SWP,67,indx_69,920,230,2018
FULTONL2-6SSWP,FULTON,L,2-6,S,SWP,64,indx_69,700,230,2018
"FULTON,L-SUBSTSICL0-2SSWP","FULTON,L-SUBST",SICL,0-2,S,SWP,64,indx_69,780,230,2018
"FULTON,L-SUBSTSICL2-6SSWP","FULTON,L-SUBST",SICL,2-6,S,SWP,61,indx_69,450,230,2018
FULTONSICL0-2SSWP,FULTON,SICL,0-2,S,SWP,64,indx_69,780,230,2018
FULTONSICL0-3SSWP,FULTON,SICL,0-3,S,SWP,64,indx_69,780,230,2018
FULTONSICL2-6MSWP,FULTON,SICL,2-6,M,SWP,58,indx_59,360,230,2018
FULTONSICL2-6SSWP,FULTON,SICL,2-6,S,SWP,61,indx_69,450,230,2018
FULTONSIL0-2SSWP,FULTON,SIL,0-2,S,SWP,67,indx_69,920,230,2018
FULTONSIL0-4SSWP,FULTON,SIL,0-4,S,SWP,67,indx_69,920,230,2018
FULTONSIL2-6MSWP,FULTON,SIL,2-6,M,SWP,61,indx_69,450,230,2018
FULTONSIL2-6SSWP,FULTON,SIL,2-6,S,SWP,64,indx_69,700,230,2018
"FULTON,S-SUBSTSIL0-2SSWP","FULTON,S-SUBST",SIL,0-2,S,SWP,67,indx_69,1050,230,2018
"FULTON,T-SUBSTSICL0-2SSWP","FULTON,T-SUBST",SICL,0-2,S,SWP,64,indx_69,780,230,2018
"FULTON,T-SUBSTSICL2-6SSWP","FULTON,T-SUBST",SICL,2-6,S,SWP,61,indx_69,450,230,2018
"FULTON,T-SUBSTSIL0-2SSWP","FULTON,T-SUBST",SIL,0-2,S,SWP,67,indx_69,920,230,2018
"FULTON,V,S-SUBSLL0-2SSWP","FULTON,V,S-SUBSL",L,0-2,S,SWP,71,indx_79,1175,230,2018
GALENFS0-2SMW,GALEN,FS,0-2,S,MW,70,indx_79,1315,315,2018
GALENFS2-6SMW,GALEN,FS,2-6,S,MW,67,indx_69,1115,235,2018
GALENLFS0-2SMW,GALEN,LFS,0-2,S,MW,70,indx_79,1315,315,2018
GALENLFS1-6SMW,GALEN,LFS,1-6,S,MW,69,indx_69,1210,230,2018
GALENLFS2-6SMW,GALEN,LFS,2-6,S,MW,67,indx_69,1115,235,2018
"GALEN,LM-SUBSTLFS0-6SMW","GALEN,LM-SUBST",LFS,0-6,S,MW,58,indx_59,350,230,2018
"GALEN,SH-SUBSTLFS0-6SMW","GALEN,SH-SUBST",LFS,0-6,S,MW,58,indx_59,350,230,2018
GALLIAL12-18SW,GALLIA,L,12-18,S,W,69,indx_69,735,235,2018
GALLIAL6-12SW,GALLIA,L,6-12,S,W,74,indx_79,1180,240,2018
GALLIAL8-15MW,GALLIA,L,8-15,M,W,61,indx_69,405,230,2018
GALLIAL8-15SW,GALLIA,L,8-15,S,W,74,indx_79,1115,235,2018
GALLIASIL12-18SW,GALLIA,SIL,12-18,S,W,69,indx_69,735,235,2018
GALLIASIL2-6SW,GALLIA,SIL,2-6,S,W,78,indx_79,1480,480,2018
GALLIASIL6-12SW,GALLIA,SIL,6-12,S,W,74,indx_79,1180,240,2018
GALLIPOLISSIL0-2SMW,GALLIPOLIS,SIL,0-2,S,MW,77,indx_79,1755,755,2018
GALLIPOLISSIL1-6SMW,GALLIPOLIS,SIL,1-6,S,MW,72,indx_79,1545,545,2018
GALLIPOLISSIL2-6SMW,GALLIPOLIS,SIL,2-6,S,MW,76,indx_79,1545,545,2018
GALLIPOLISSIL6-15SMW,GALLIPOLIS,SIL,6-15,S,MW,65,indx_69,1030,230,2018
GALLMANL0-2SW,GALLMAN,L,0-2,S,W,71,indx_79,1170,230,2018
GALLMANL1-4SW,GALLMAN,L,1-4,S,W,69,indx_69,985,225,2018
GALLMANL2-6SW,GALLMAN,L,2-6,S,W,68,indx_69,945,240,2018
GALLMANL6-12SW,GALLMAN,L,6-12,S,W,64,indx_69,715,230,2018
"GALLMAN,L-SUBSTL6-12MW","GALLMAN,L-SUBST",L,6-12,M,W,67,indx_69,965,225,2018
"GALLMAN,L-SUBSTSIL0-2SW","GALLMAN,L-SUBST",SIL,0-2,S,W,76,indx_79,1745,745,2018
"GALLMAN,L-SUBSTSIL2-6SW","GALLMAN,L-SUBST",SIL,2-6,S,W,73,indx_79,1595,595,2018
"GALLMAN,L-SUBSTSIL6-12SW","GALLMAN,L-SUBST",SIL,6-12,S,W,69,indx_69,1100,240,2018
GALLMANSIL0-2SW,GALLMAN,SIL,0-2,S,W,71,indx_79,1170,230,2018
GALLMANSIL2-6SW,GALLMAN,SIL,2-6,S,W,68,indx_69,945,240,2018
GALLMANSL2-6SW,GALLMAN,SL,2-6,S,W,66,indx_69,815,225,2018
"GALLMAN,T-SUBSTSIL2-6SW","GALLMAN,T-SUBST",SIL,2-6,S,W,73,indx_79,1595,595,2018
GASCONADESICL12-18MW,GASCONADE,SICL,12-18,M,W,43,indx_49,350,230,2018
GASCONADESICL6-12SW,GASCONADE,SICL,6-12,S,W,47,indx_49,350,230,2018
GAVERSSIL2-6SSWP,GAVERS,SIL,2-6,S,SWP,63,indx_69,645,230,2018
GEEBURGSICL12-18MMW,GEEBURG,SICL,12-18,M,MW,30,indx_49,350,230,2018
GEEBURGSICL18-25MMW,GEEBURG,SICL,18-25,M,MW,0,indx_49,350,230,2018
GEEBURGSICL6-12MMW,GEEBURG,SICL,6-12,M,MW,42,indx_49,350,230,2018
GEEBURGSICL6-12SEMW,GEEBURG,SICL,6-12,SE,MW,30,indx_49,350,230,2018
GEEBURGSIL12-18MMW,GEEBURG,SIL,12-18,M,MW,30,indx_49,350,230,2018
GEEBURGSIL12-18SMW,GEEBURG,SIL,12-18,S,MW,30,indx_49,350,230,2018
GEEBURGSIL12-25MMW,GEEBURG,SIL,12-25,M,MW,50,indx_59,350,230,2018
GEEBURGSIL2-6MMW,GEEBURG,SIL,2-6,M,MW,48,indx_49,350,230,2018
GEEBURGSIL2-6SMW,GEEBURG,SIL,2-6,S,MW,53,indx_59,350,230,2018
GEEBURGSIL6-12MMW,GEEBURG,SIL,6-12,M,MW,42,indx_49,350,230,2018
GEEBURGSIL6-12SMW,GEEBURG,SIL,6-12,S,MW,47,indx_49,350,230,2018
GEEBURGSIL6-18SMW,GEEBURG,SIL,6-18,S,MW,33,indx_49,350,230,2018
"GENESEE,FF-PHL0-2SW","GENESEE,FF-PH",L,0-2,S,W,67,indx_69,1230,230,2018
"GENESEE,FF-PHSIL0-2SW","GENESEE,FF-PH",SIL,0-2,S,W,67,indx_69,1230,230,2018
GENESEEFSL0-2SW,GENESEE,FSL,0-2,S,W,67,indx_69,1310,310,2018
GENESEEL0-2SW,GENESEE,L,0-2,S,W,67,indx_69,1310,310,2018
"GENESEE,OF-PHL0-2SW","GENESEE,OF-PH",L,0-2,S,W,69,indx_69,1625,625,2018
"GENESEE,OF-PHSIL0-2SW","GENESEE,OF-PH",SIL,0-2,S,W,71,indx_79,1625,625,2018
GENESEESIL0-2SW,GENESEE,SIL,0-2,S,W,67,indx_69,1310,310,2018
"GENESEE,S-SUBSTL0-2SW","GENESEE,S-SUBST",L,0-2,S,W,67,indx_69,1310,310,2018
"GENESEE,S-SUBSTSIL0-2SW","GENESEE,S-SUBST",SIL,0-2,S,W,67,indx_69,1310,310,2018
"GENESEE,T-SUBST,OF-PHSIL0-2SW","GENESEE,T-SUBST,OF-PH",SIL,0-2,S,W,71,indx_79,1625,625,2018
"GENESEE,T-SUBST,RF-PHSIL0-2SW","GENESEE,T-SUBST,RF-PH",SIL,0-2,S,W,71,indx_79,1625,625,2018
"GENESEE,V,FF-PHL0-2SW","GENESEE,V,FF-PH",L,0-2,S,W,59,indx_59,345,230,2018
GERMANOFSL15-25SW,GERMANO,FSL,15-25,S,W,53,indx_59,350,230,2018
GERMANOFSL6-15SW,GERMANO,FSL,6-15,S,W,60,indx_69,355,230,2018
"GERMANO-GILPIN,C15-25SW","GERMANO-GILPIN,C",,15-25,S,W,51,indx_59,350,230,2018
"GERMANO-GILPIN,C6-15SW","GERMANO-GILPIN,C",,6-15,S,W,60,indx_69,355,230,2018
GERMANOSL15-25SW,GERMANO,SL,15-25,S,W,53,indx_59,350,230,2018
GERMANOSL2-6SW,GERMANO,SL,2-6,S,W,63,indx_69,535,230,2018
GERMANOSL6-15MW,GERMANO,SL,6-15,M,W,57,indx_59,360,230,2018
"GESSIE,FF-PHL0-2SW","GESSIE,FF-PH",L,0-2,S,W,76,indx_79,1720,720,2018
"GESSIE,FF-PHSIL0-2SW","GESSIE,FF-PH",SIL,0-2,S,W,76,indx_79,1720,720,2018
"GESSIE,OF-PHSIL0-2SW","GESSIE,OF-PH",SIL,0-2,S,W,77,indx_79,1755,755,2018
GILFORDFSL0-1SVP,GILFORD,FSL,0-1,S,VP,83,indx_89,2695,900,2018
GILFORDFSL0-2SVP,GILFORD,FSL,0-2,S,VP,83,indx_89,2695,900,2018
GILFORDMK-L0-1SVP,GILFORD,MK-L,0-1,S,VP,86,indx_89,2950,1155,2018
"GILPIN-AARON,C6-15SW","GILPIN-AARON,C",,6-15,S,W,59,indx_59,360,230,2018
"GILPIN-COSHOCTON,C15-25SW","GILPIN-COSHOCTON,C",,15-25,S,W,52,indx_59,350,230,2018
"GILPIN-COSHOCTON,CSIL6-15SW","GILPIN-COSHOCTON,C",SIL,6-15,S,W,60,indx_69,350,230,2018
GILPIN-COSHOCTONSIL15-25SW,GILPIN-COSHOCTON,SIL,15-25,S,W,52,indx_59,350,230,2018
GILPIN-COSHOCTONSIL6-15SW,GILPIN-COSHOCTON,SIL,6-15,S,W,60,indx_69,350,230,2018
GILPIN-COSHOCTONSIL8-15SW,GILPIN-COSHOCTON,SIL,8-15,S,W,59,indx_59,360,230,2018
"GILPIN-GUERNSEY,C15-25SW","GILPIN-GUERNSEY,C",,15-25,S,W,51,indx_59,350,230,2018
GILPIN-LATHAMSIL15-25SW,GILPIN-LATHAM,SIL,15-25,S,W,47,indx_49,350,230,2018
"GILPIN-LOWELL,C15-25SW","GILPIN-LOWELL,C",,15-25,S,W,52,indx_59,350,230,2018
"GILPIN-LOWELL,C6-15SW","GILPIN-LOWELL,C",,6-15,S,W,62,indx_69,365,230,2018
GILPIN-LOWELLSIL15-25SW,GILPIN-LOWELL,SIL,15-25,S,W,52,indx_59,350,230,2018
GILPIN-LOWELLSIL8-15SW,GILPIN-LOWELL,SIL,8-15,S,W,60,indx_69,355,230,2018
"GILPIN-RARDEN,C15-25MW","GILPIN-RARDEN,C",,15-25,M,W,42,indx_49,350,230,2018
"GILPIN-RARDEN,C15-25SW","GILPIN-RARDEN,C",,15-25,S,W,53,indx_59,350,230,2018
"GILPIN-RARDEN,C6-15SW","GILPIN-RARDEN,C",,6-15,S,W,58,indx_59,360,230,2018
GILPINSIL12-18SW,GILPIN,SIL,12-18,S,W,56,indx_59,350,230,2018
GILPINSIL15-25SW,GILPIN,SIL,15-25,S,W,51,indx_59,350,230,2018
GILPINSIL18-25SW,GILPIN,SIL,18-25,S,W,46,indx_49,350,230,2018
GILPINSIL2-6SW,GILPIN,SIL,2-6,S,W,63,indx_69,600,230,2018
GILPINSIL2-8SW,GILPIN,SIL,2-8,S,W,63,indx_69,600,230,2018
GILPINSIL3-8SW,GILPIN,SIL,3-8,S,W,63,indx_69,600,230,2018
GILPINSIL6-12MW,GILPIN,SIL,6-12,M,W,57,indx_59,360,230,2018
GILPINSIL6-12SW,GILPIN,SIL,6-12,S,W,61,indx_69,345,230,2018
GILPINSIL6-15MW,GILPIN,SIL,6-15,M,W,57,indx_59,350,230,2018
GILPINSIL6-15SW,GILPIN,SIL,6-15,S,W,59,indx_59,355,230,2018
GILPINSIL8-15MW,GILPIN,SIL,8-15,M,W,56,indx_59,350,230,2018
GILPINSIL8-15SW,GILPIN,SIL,8-15,S,W,59,indx_59,355,230,2018
"GILPIN-SUMMITVILLE-UPSHUR,C12-18SEW","GILPIN-SUMMITVILLE-UPSHUR,C",,12-18,SE,W,42,indx_49,350,230,2018
"GILPIN-SUMMITVILLE-UPSHUR,C12-18SW","GILPIN-SUMMITVILLE-UPSHUR,C",,12-18,S,W,54,indx_59,350,230,2018
"GILPIN-SUMMITVILLE-UPSHUR,C18-25SEW","GILPIN-SUMMITVILLE-UPSHUR,C",,18-25,SE,W,0,indx_49,350,230,2018
"GILPIN-SUMMITVILLE-UPSHUR,C18-25SW","GILPIN-SUMMITVILLE-UPSHUR,C",,18-25,S,W,46,indx_49,350,230,2018
"GILPIN-SUMMITVILLE-UPSHUR,C6-12SW","GILPIN-SUMMITVILLE-UPSHUR,C",,6-12,S,W,58,indx_59,350,230,2018
"GILPIN-TARHOLLOW,C6-15SW","GILPIN-TARHOLLOW,C",,6-15,S,W,59,indx_59,355,230,2018
"GILPIN-TILSIT,C6-12SW","GILPIN-TILSIT,C",,6-12,S,W,62,indx_69,525,230,2018
"GILPIN-UPSHUR,C12-18MW","GILPIN-UPSHUR,C",,12-18,M,W,56,indx_59,350,230,2018
"GILPIN-UPSHUR,C12-18SW","GILPIN-UPSHUR,C",,12-18,S,W,58,indx_59,350,230,2018
"GILPIN-UPSHUR,C12-20MW","GILPIN-UPSHUR,C",,12-20,M,W,55,indx_59,350,230,2018
"GILPIN-UPSHUR,C15-25MW","GILPIN-UPSHUR,C",,15-25,M,W,47,indx_49,350,230,2018
"GILPIN-UPSHUR,C15-25SW","GILPIN-UPSHUR,C",,15-25,S,W,57,indx_59,350,230,2018
"GILPIN-UPSHUR,C2-6MW","GILPIN-UPSHUR,C",,2-6,M,W,62,indx_69,350,230,2018
"GILPIN-UPSHUR,C6-12MW","GILPIN-UPSHUR,C",,6-12,M,W,60,indx_69,350,230,2018
"GILPIN-UPSHUR,C8-15SW","GILPIN-UPSHUR,C",,8-15,S,W,63,indx_69,360,230,2018
GILPIN-WESTMORELANDSIL12-18MW,GILPIN-WESTMORELAND,SIL,12-18,M,W,59,indx_59,350,230,2018
GILPIN-WESTMORELANDSIL12-18SEW,GILPIN-WESTMORELAND,SIL,12-18,SE,W,42,indx_49,350,230,2018
GILPIN-WESTMORELANDSIL2-6MW,GILPIN-WESTMORELAND,SIL,2-6,M,W,68,indx_69,570,230,2018
GILPIN-WESTMORELANDSIL6-12MW,GILPIN-WESTMORELAND,SIL,6-12,M,W,63,indx_69,350,230,2018
GINATSIL0-2SP,GINAT,SIL,0-2,S,P,59,indx_59,545,230,2018
"GLENDORA,FF-PHLFS0-2SVP","GLENDORA,FF-PH",LFS,0-2,S,VP,0,indx_49,350,230,2018
"GLENFORD,OF-PHSIL0-2SMW","GLENFORD,OF-PH",SIL,0-2,S,MW,81,indx_89,1790,790,2018
GLENFORDSIL0-2SMW,GLENFORD,SIL,0-2,S,MW,81,indx_89,1790,790,2018
GLENFORDSIL0-3SMW,GLENFORD,SIL,0-3,S,MW,81,indx_89,1790,790,2018
GLENFORDSIL12-18MMW,GLENFORD,SIL,12-18,M,MW,59,indx_59,350,230,2018
GLENFORDSIL12-18SMW,GLENFORD,SIL,12-18,S,MW,65,indx_69,620,230,2018
GLENFORDSIL1-7SMW,GLENFORD,SIL,1-7,S,MW,78,indx_79,1500,500,2018
GLENFORDSIL18-25MMW,GLENFORD,SIL,18-25,M,MW,57,indx_59,350,230,2018
GLENFORDSIL1-8SMW,GLENFORD,SIL,1-8,S,MW,78,indx_79,1500,500,2018
GLENFORDSIL2-5SMW,GLENFORD,SIL,2-5,S,MW,78,indx_79,1500,500,2018
GLENFORDSIL2-6SMW,GLENFORD,SIL,2-6,S,MW,78,indx_79,1500,500,2018
GLENFORDSIL3-8SMW,GLENFORD,SIL,3-8,S,MW,76,indx_79,1450,450,2018
GLENFORDSIL5-10MMW,GLENFORD,SIL,5-10,M,MW,71,indx_79,1050,230,2018
GLENFORDSIL5-10SMW,GLENFORD,SIL,5-10,S,MW,75,indx_79,1345,345,2018
GLENFORDSIL6-12MMW,GLENFORD,SIL,6-12,M,MW,71,indx_79,1050,230,2018
GLENFORDSIL6-12SMW,GLENFORD,SIL,6-12,S,MW,75,indx_79,1345,345,2018
GLENFORDSIL6-15MMW,GLENFORD,SIL,6-15,M,MW,69,indx_69,875,230,2018
GLENFORDSIL6-15SMW,GLENFORD,SIL,6-15,S,MW,71,indx_79,1215,235,2018
GLENFORDSIL7-15SMW,GLENFORD,SIL,7-15,S,MW,71,indx_79,1050,230,2018
GLENFORDSIL8-15SMW,GLENFORD,SIL,8-15,S,MW,71,indx_79,1050,230,2018
"GLYNWOOD-BLOUNT-HOUCKTOWN,C1-4SMW","GLYNWOOD-BLOUNT-HOUCKTOWN,C",,1-4,S,MW,72,indx_79,1335,335,2018
GLYNWOODCL12-18SEMW,GLYNWOOD,CL,12-18,SE,MW,47,indx_49,350,230,2018
GLYNWOODCL2-6MMW,GLYNWOOD,CL,2-6,M,MW,65,indx_69,440,230,2018
GLYNWOODCL6-12MMW,GLYNWOOD,CL,6-12,M,MW,61,indx_69,355,230,2018
GLYNWOODCL6-12SEMW,GLYNWOOD,CL,6-12,SE,MW,54,indx_59,350,230,2018
GLYNWOODL0-2SMW,GLYNWOOD,L,0-2,S,MW,73,indx_79,1150,230,2018
GLYNWOODL12-18MMW,GLYNWOOD,L,12-18,M,MW,56,indx_59,350,230,2018
GLYNWOODL2-4SMW,GLYNWOOD,L,2-4,S,MW,70,indx_79,955,235,2018
GLYNWOODL2-6MMW,GLYNWOOD,L,2-6,M,MW,65,indx_69,440,230,2018
GLYNWOODL2-6SMW,GLYNWOOD,L,2-6,S,MW,70,indx_79,935,225,2018
GLYNWOODL6-12MMW,GLYNWOOD,L,6-12,M,MW,61,indx_69,355,230,2018
GLYNWOODL6-12SMW,GLYNWOOD,L,6-12,S,MW,65,indx_69,440,230,2018
"GLYNWOOD,LM-SUBSTL0-2SMW","GLYNWOOD,LM-SUBST",L,0-2,S,MW,73,indx_79,1150,230,2018
GLYNWOODSICL2-6MMW,GLYNWOOD,SICL,2-6,M,MW,62,indx_69,345,230,2018
GLYNWOODSICL6-12MMW,GLYNWOOD,SICL,6-12,M,MW,60,indx_69,345,230,2018
GLYNWOODSICL6-12SEMW,GLYNWOOD,SICL,6-12,SE,MW,54,indx_59,350,230,2018
GLYNWOODSIL0-2SMW,GLYNWOOD,SIL,0-2,S,MW,73,indx_79,1150,230,2018
GLYNWOODSIL12-18MMW,GLYNWOOD,SIL,12-18,M,MW,56,indx_59,350,230,2018
GLYNWOODSIL2-6MMW,GLYNWOOD,SIL,2-6,M,MW,65,indx_69,440,230,2018
GLYNWOODSIL2-6SMW,GLYNWOOD,SIL,2-6,S,MW,70,indx_79,935,225,2018
GLYNWOODSIL6-12MMW,GLYNWOOD,SIL,6-12,M,MW,61,indx_69,355,230,2018
GLYNWOODSIL6-12SMW,GLYNWOOD,SIL,6-12,S,MW,65,indx_69,440,230,2018
"GRANBY,C-SUBSTLS0-2SVP","GRANBY,C-SUBST",LS,0-2,S,VP,74,indx_79,1760,225,2018
GRANBYLFS0-2SVP,GRANBY,LFS,0-2,S,VP,74,indx_79,1760,225,2018
GRANBYLS0-2SVP,GRANBY,LS,0-2,S,VP,74,indx_79,1760,225,2018
GRANBYSL0-2SVP,GRANBY,SL,0-2,S,VP,76,indx_79,1955,240,2018
"GRANBY,T-SUBSTLFS0-1SVP","GRANBY,T-SUBST",LFS,0-1,S,VP,74,indx_79,1760,225,2018
GRESHAMSIL2-5SSWP,GRESHAM,SIL,2-5,S,SWP,57,indx_59,355,230,2018
GRESHAMSIL2-6SSWP,GRESHAM,SIL,2-6,S,SWP,57,indx_59,355,230,2018
GRESHAMSIL5-10SSWP,GRESHAM,SIL,5-10,S,SWP,52,indx_59,350,230,2018
GUERNSEY-GILPIN8-15SMW,GUERNSEY-GILPIN,,8-15,S,MW,61,indx_69,490,230,2018
"GUERNSEY-GILPIN,C15-25SMW","GUERNSEY-GILPIN,C",,15-25,S,MW,56,indx_59,350,230,2018
GUERNSEY-GILPINSIL8-15SMW,GUERNSEY-GILPIN,SIL,8-15,S,MW,61,indx_69,490,230,2018
GUERNSEYSICL15-25MMW,GUERNSEY,SICL,15-25,M,MW,50,indx_59,350,230,2018
GUERNSEYSICL3-8SMW,GUERNSEY,SICL,3-8,S,MW,69,indx_69,870,240,2018
GUERNSEYSICL6-12MMW,GUERNSEY,SICL,6-12,M,MW,64,indx_69,655,230,2018
GUERNSEYSICL6-12SEMW,GUERNSEY,SICL,6-12,SE,MW,50,indx_59,350,230,2018
GUERNSEYSICL7-15MMW,GUERNSEY,SICL,7-15,M,MW,63,indx_69,630,230,2018
GUERNSEYSICL8-15MMW,GUERNSEY,SICL,8-15,M,MW,63,indx_69,630,230,2018
GUERNSEYSIL10-15MMW,GUERNSEY,SIL,10-15,M,MW,63,indx_69,395,230,2018
GUERNSEYSIL12-18SMW,GUERNSEY,SIL,12-18,S,MW,61,indx_69,350,230,2018
GUERNSEYSIL15-25MMW,GUERNSEY,SIL,15-25,M,MW,51,indx_59,350,230,2018
GUERNSEYSIL15-25SMW,GUERNSEY,SIL,15-25,S,MW,54,indx_59,350,230,2018
GUERNSEYSIL1-6SMW,GUERNSEY,SIL,1-6,S,MW,73,indx_79,1180,240,2018
GUERNSEYSIL1-7SMW,GUERNSEY,SIL,1-7,S,MW,73,indx_79,1180,240,2018
GUERNSEYSIL2-5SMW,GUERNSEY,SIL,2-5,S,MW,72,indx_79,1135,235,2018
GUERNSEYSIL2-6SMW,GUERNSEY,SIL,2-6,S,MW,72,indx_79,1135,235,2018
GUERNSEYSIL3-8SMW,GUERNSEY,SIL,3-8,S,MW,71,indx_79,1030,230,2018
GUERNSEYSIL5-10MMW,GUERNSEY,SIL,5-10,M,MW,66,indx_69,645,230,2018
GUERNSEYSIL5-10SMW,GUERNSEY,SIL,5-10,S,MW,69,indx_69,885,225,2018
GUERNSEYSIL6-12MMW,GUERNSEY,SIL,6-12,M,MW,64,indx_69,655,230,2018
GUERNSEYSIL6-12SMW,GUERNSEY,SIL,6-12,S,MW,69,indx_69,885,225,2018
GUERNSEYSIL6-15MMW,GUERNSEY,SIL,6-15,M,MW,65,indx_69,535,230,2018
GUERNSEYSIL6-15SMW,GUERNSEY,SIL,6-15,S,MW,69,indx_69,885,225,2018
GUERNSEYSIL8-15SMW,GUERNSEY,SIL,8-15,S,MW,67,indx_69,645,230,2018
GUERNSEYSOILS12-18SEMW,GUERNSEY,SOILS,12-18,SE,MW,37,indx_49,350,230,2018
"GUERNSEY-UPSHUR,C12-18MMW","GUERNSEY-UPSHUR,C",,12-18,M,MW,56,indx_59,350,230,2018
"GUERNSEY-UPSHUR,C12-20MMW","GUERNSEY-UPSHUR,C",,12-20,M,MW,56,indx_59,350,230,2018
"GUERNSEY-UPSHUR,C15-25SMW","GUERNSEY-UPSHUR,C",,15-25,S,MW,52,indx_59,350,230,2018
"GUERNSEY-UPSHUR,C2-6SMW","GUERNSEY-UPSHUR,C",,2-6,S,MW,72,indx_79,1135,235,2018
"GUERNSEY-UPSHUR,C6-12MMW","GUERNSEY-UPSHUR,C",,6-12,M,MW,62,indx_69,665,230,2018
"GUERNSEY-UPSHUR,C8-15SMW","GUERNSEY-UPSHUR,C",,8-15,S,MW,61,indx_69,415,230,2018
GUERNSEY-UPSHURSICL15-25MMW,GUERNSEY-UPSHUR,SICL,15-25,M,MW,50,indx_59,350,230,2018
GUERNSEY-UPSHURSICL6-15MMW,GUERNSEY-UPSHUR,SICL,6-15,M,MW,63,indx_69,410,230,2018
"GUERNSEY,V,THIN SOLUMSICL10-15MMW","GUERNSEY,V,THIN SOLUM",SICL,10-15,M,MW,62,indx_69,350,230,2018
"GUERNSEY,V,THIN SOLUMSICL15-20MMW","GUERNSEY,V,THIN SOLUM",SICL,15-20,M,MW,54,indx_59,350,230,2018
GUERNSEY-WESTMORELANDSIL15-25SMW,GUERNSEY-WESTMORELAND,SIL,15-25,S,MW,56,indx_59,350,230,2018
GUERNSEY-WESTMORELANDSIL8-15SMW,GUERNSEY-WESTMORELAND,SIL,8-15,S,MW,61,indx_69,490,230,2018
GUERNSEY-WESTMORESIL12-18MMW,GUERNSEY-WESTMORE,SIL,12-18,M,MW,63,indx_69,350,230,2018
GUERNSEY-WESTMORESIL6-12MMW,GUERNSEY-WESTMORE,SIL,6-12,M,MW,68,indx_69,520,230,2018
